Name,Riskiness R
ACWI,[0.09780934]
ACWV,[0.05404794]
ACWX,[0.21544317]
CGW,[0.07826543]
CWI,[0.19369399]
DBEF,[0.16242962]
DIM,[0.11345991]
DOL,[0.38764149]
DTH,[0.56052586]
DWM,[0.21363207]
DWX,[1.20705827e+12]
EFA,[0.20105696]
EFG,[0.14732869]
EFV,[0.39638496]
EWS,[2.49992765]
EZU,[0.17166087]
FDT,[0.10472856]
FGD,[4.17538857e+12]
FNDC,[0.06081546]
FNDF,[0.19615017]
GDXJ,[0.54126749]
GII,[9.62316856e+10]
GNR,[0.93584811]
GUNR,[1.29772853]
GWX,[0.18483228]
HEFA,[0.09814891]
HEZU,[0.11600186]
IDLV,[0.15198305]
IDOG,[0.29213246]
IDV,[1.26883497]
IEFA,[0.15451315]
IGF,[0.21226665]
IHDG,[0.08123887]
IOO,[0.1066075]
IQDF,[0.40283533]
IXC,[4.33633057e+12]
IXG,[0.16053501]
IXJ,[0.19415913]
IXP,[2.2091093e+12]
IXUS,[0.16431588]
JNUG,[3.21551336]
JPGE,[0.06605934]
JXI,[2.93616876e+11]
KXI,[0.12559496]
LIT,[0.13910274]
MXI,[0.23539962]
NUGT,[1.49052379]
PDN,[0.11250597]
PICK,[2.71335568]
PID,[5.08513414e+12]
PPH,[3.09671835e+12]
PSP,[0.10422427]
PXF,[0.22439292]
QEFA,[0.12826526]
ROBO,[0.07787756]
RXI,[0.08939945]
SCHC,[0.10749486]
SCHF,[0.17352699]
SCZ,[0.07342633]
SDIV,[0.85216958]
SMH,[0.08432267]
SPDW,[0.44471676]
TAN,[4.72906984e+13]
URA,[12.97736711]
URTH,[0.14300069]
VEA,[0.15496129]
VEU,[0.19038256]
VSS,[0.206602]
VT,[0.09455621]
WDIV,[0.24177123]
WOOD,[0.12948533]
