Name,Riskiness R
ITM,[0.12310888]
MLN,[0.11256053]
MUB,[0.14588035]
PVI,[3.25638967e+12]
PZA,[0.0501313]
RVNU,[0.09330971]
SHM,[1.10038776]
SHYD,[3.4130376e+11]
SMB,[9.527381e+11]
SMMU,[5.21073701e+12]
SUB,[5.29060009e+12]
TFI,[0.1397799]
