Name,Weight
Junk ETF List (43),0.12164039965385934
Developed Asia Pacific ETF List (108),0.2477534951548718
Preferred Stock ETF List (12),0.07038052283966444
Technology Equity ETF List (75),0.31168414711311837
Industrials Equity ETF List (37),0.24854143523848604
