Name,Riskiness R
BZF,[0.14546719]
CEW,[0.07549092]
CNY,[0.1228095]
CROC,[6.7716782e+11]
CYB,[0.03729102]
DBV,[0.26308793]
DRR,[3.41297944e+11]
EUFX,[2.5411754e+11]
EUO,[6.21534025e+11]
FXA,[0.26128671]
FXB,[1.85611896e+12]
FXC,[0.70274347]
FXCH,[3.00794838e+09]
FXE,[0.22038311]
FXF,[3.78700746e+11]
FXS,[2.01191537e+12]
FXSG,[0.16287268]
FXY,[0.14278729]
INR,[0.25799701]
UDN,[3.14564842]
ULE,[1.02344904]
URR,[0.80976682]
USDU,[5.34152764e+11]
UUP,[0.43107528]
YCL,[0.36366033]
YCS,[1.77287623e+12]
