Name,Riskiness R
AGF,[3.68610474e+12]
AGQ,[3.63023481e+12]
BCM,[7.84834459e+12]
BDD,[6.15161313e+11]
BNO,[1.00052608e+13]
BOIL,[300.53905775]
BOM,[153.4798493]
BOS,[2.68988602e+10]
CANE,[1.36824053e+12]
CORN,[1.63365225e+13]
CPER,[2.5559075e+12]
DAG,[9.78959196e+12]
DBA,[9.18676815e+12]
DBB,[4.72943479e+12]
DBC,[1.16885657e+13]
DBE,[6.70376863e+12]
DBO,[3.38704325e+12]
DBP,[4.83743204e+12]
DBS,[2.22351585e+12]
DDP,[0.49583076]
DGAZ,[1.23830262]
DGL,[6.42336845e+12]
DGLD,[1.83885414e+11]
DGP,[1.30046664e+12]
DGZ,[1.01732759e+12]
DJCI,[1.19734269e+13]
DJP,[1.40550099e+12]
DSLV,[29.64459585]
DTO,[0.39117572]
DYY,[2.54322129]
DZZ,[1.65263935e+12]
FTGC,[3.39302444e+12]
FUD,[3.70331152e+12]
FUE,[3.18127057e+12]
GCC,[7.43106487e+12]
GLD,[2.18196827e+12]
GLL,[1.18178736e+12]
GLTR,[4.8490006e+12]
GRU,[1.29266989e+13]
GSC,[6.3776295e+12]
GSG,[1.19694466e+13]
GSP,[1.31710954e+13]
IAU,[1.989648e+12]
KOLD,[0.79205254]
LD,[1.57484578]
NIB,[2.74429427e+12]
OLEM,[1.34432131e+13]
OLO,[2.12109473e+13]
PALL,[1.30160159e+12]
PPLT,[4.93159454e+12]
RJA,[3.76576157e+12]
RJI,[1.34677886e+13]
RJN,[2.64340055e+13]
RJZ,[4.55104297e+12]
SCO,[0.56464498]
SGOL,[2.19192635e+12]
SIVR,[6.51835815e+12]
SLV,[6.37119672e+12]
SOYB,[1.96356433e+13]
SZO,[0.28784475]
TAGS,[2.89891847e+12]
UAG,[746295.73102637]
UBG,[1.0893945e+12]
UCI,[4.86206078e+12]
UCO,[1.68376389e+11]
UGA,[7.25295454e+12]
UGAZ,[1.47635023e+13]
UGL,[1.27554837e+12]
UGLD,[6.79140336e+12]
UNG,[4.0739174e+12]
UNL,[8.2497776e+12]
USCI,[9.0011819e+12]
USL,[1.49730904e+13]
USLV,[4070.16811526]
USO,[1.27230639e+13]
USV,[2.83977774e+12]
WEAT,[5.7476624e+12]
ZSL,[7.24323457e+11]
