Name,Riskiness R
CQQQ,[9.98183036e+11]
FDN,[2.63154301]
FTEC,[0.47696152]
FXL,[2.00093377e+11]
IEUS,[1.77106274e+12]
IGM,[0.48629715]
IGN,[1.63620185e+11]
IGV,[1.33526317]
ISRA,[2.13618639e+12]
IXN,[0.71989128]
IYW,[0.5739814]
KWEB,[5.80241936e+11]
PNQI,[4.79217973e+11]
PSCT,[0.27213003]
PSI,[0.19266989]
PSJ,[5.82587922e+09]
PTF,[7.52786226e+11]
PXQ,[2.74845859e+11]
QQQ,[0.47797116]
QTEC,[0.3150512]
REW,[1.21135509e+13]
ROBO,[1.78508025e+12]
ROM,[0.38632904]
RYT,[0.40520421]
SKYY,[3.58584169e+11]
SMH,[0.20533594]
SOCL,[1.56973205e+12]
SOXL,[0.44860092]
SOXS,[1.44727652e+13]
SOXX,[0.24846264]
SSG,[1.08343924e+13]
TDIV,[1.05083351e+11]
TECL,[0.37303225]
TECS,[1.77631907e+13]
USD,[0.31090221]
VGT,[0.51017778]
XLK,[0.35022555]
XNTK,[0.84793555]
XSD,[0.25082375]
XSW,[3.1780462e+11]
