ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DOL,DTH,DWM,DWX,EFA,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDXJ,GII,GNR,GUNR,GWX,HEFA,IDLV,IDOG,IDV,IEFA,IGF,IHDG,IOO,IQDF,IXC,IXG,IXJ,IXP,IXUS,JNUG,JPGE,JXI,KXI,LIT,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,QEFA,ROBO,RXI,SCHC,SCHF,SCZ,SDIV,SMH,SPDW,TAN,URA,URTH,VEA,VEU,VSS,VT,WDIV,WOOD
0.0257618170717642,0.035106226657820816,0.010575406280073113,0.023223156334689327,0.009292131593403318,0.015356495411907712,0.0009957981356959902,0.005748415107134568,0.007690989187983607,0.0034614679145011985,0.00478947504093806,0.0018020297043774504,0.006123663868194647,-0.0034971770286112754,-0.0071124039321411965,0.0017587040577969845,0.0034573265342601237,0.013069622503342315,0.0007024405332420713,-0.0013864161071349293,0.012019077443262256,0.030996717362303264,0.00440872087471848,0.010586178128440262,0.01507257102903419,0.04463525394088663,0.012665902278427605,-0.0026498116715818892,0.003628946398926692,0.001979852612173334,0.02547482545231557,0.01355666167700167,0.023036485252907645,0.007399480409070878,0.0247418045016111,0.022179313795848067,0.04069833499660497,0.006698962762835023,0.012457279897593385,0.020065655532790654,0.016103593473428088,0.022504645863528062,0.02985247597554892,0.01629641671260957,0.00031202820283066264,0.07119455338242849,0.01150627615062768,-0.028148901825332643,0.030510249015922312,0.030477537979899837,0.011073086213713937,-0.0013524624969286506,-0.005488905866453988,0.006625048199062613,0.022352368526832683,0.00874793429933458,0.003716347702602622,0.001954350035243783,0.02899564165844078,0.05988521165055865,0.002702703932020269,0.10071036663486688,0.020889478010730076,0.027731298000799945,0.002645024472348073,0.010093378038909848,0.014564007015843898,0.026496730565171704,0.014055545282209612,0.02778346255183536
-0.03315807413479285,-0.020408114476886903,-0.048137235677976606,-0.052957348513996236,-0.050094648018690506,-0.0014404559741501306,-0.06266580554746995,-0.04819980246411987,-0.06208770070204664,-0.051198266658398814,-0.08083408899605979,-0.03882475710934926,-0.036235112988498,-0.04070875986366803,-0.04441263649496068,-0.03436150156766521,-0.046133012400607736,-0.0721756973500697,-0.051947929256930266,-0.04130510854685925,-0.2014250479093956,-0.04460601384566745,-0.07041982180812033,-0.0760139151373801,-0.06653343555539493,-0.0063368075269359106,-0.056879213805134166,-0.05878452947066865,-0.07567191072559833,-0.04100119405007313,-0.041779619781656986,-0.01966952624412848,-0.019987420678731202,-0.07100387319842233,-0.07957174272284827,-0.03134156691112448,0.005454327448392974,-0.026772050274395637,-0.05157582480893568,-0.5254918156623559,-0.03639223840171806,-0.027104096189117657,-0.018242912012573283,-0.09329468158928184,-0.06597002561631758,-0.499781410112493,-0.047914477766287586,-0.1045656409006414,-0.05513024060855369,0.022354586008734297,-0.0648693734929542,-0.047404061458171706,-0.020070338727625887,-0.03985374959503445,-0.034647366515024244,-0.06279890655505144,-0.04288799022675381,-0.05402771400956912,-0.08078423625130735,-0.011416375904082376,-0.04413744271152858,-0.06314813214361806,-0.14389441014496795,-0.032135633898305045,-0.046533789841977424,-0.053804764103099714,-0.0661973649209829,-0.037922426314896174,-0.062229342767089975,-0.04807895449960599
0.012054199305021636,0.03642096958506298,-0.0021987519132650748,0.025054340114643626,-0.0008555505118621566,0.010097371544752824,0.009688840857083148,-0.0008831238273563143,-0.0014990705399884796,0.0004013790590802616,0.004751888243554818,-0.0026513087359605228,0.003965620869459528,-0.007865459699381575,-0.005247284538837427,-0.028571374042523568,-0.012223680302091606,0.010898120597590287,-0.0025916798616469213,-0.011947817367724736,-0.27215951662450033,0.02283013210263532,-0.029152168034738645,-0.03604660938056156,-0.014989115811546806,0.007971295777528309,0.015912381260680175,-0.012795263618351382,0.01633095021625375,-0.0029189351257600145,0.020032932376544958,0.00045983651101896134,0.000903527641331738,0.0014211003621313232,-0.0463048190489193,0.021155424319291974,0.024667383639512326,0.014946832139250616,-0.006042402686500543,-0.6666666446306231,0.01583760510255797,0.04377880000926693,0.022799936496736988,-0.030546404952445205,-0.03189184997515978,-0.5227272378656567,-0.017740839328716788,-0.02686392572539371,-0.0008929946525806752,-0.002988832326693413,0.010460101291364446,-0.008528096090393773,-0.03089267251674656,0.0,0.02054453159718537,-0.01691139091296178,-0.00419091146241242,0.0008247851870093433,0.015790487998675117,0.006459218792481586,-0.0049348471459372545,-0.056580695613861025,-0.113338420828641,0.00854582552027842,0.001710112960287004,0.007383365087344948,-0.01488295353616828,0.014228236252345598,0.03524091704233695,0.05476673730963093
0.013756058674300136,0.012870347541447377,-0.0008816554777844203,0.014523518288086934,0.0005706214202551037,0.021421021580889533,0.002465937861582497,0.0,-0.008207982128418223,-0.0005769738929286798,-0.015411111977484966,0.0006255269341253753,0.008776892025019276,-0.0075590343449643705,0.01055001495775655,0.038769962422904106,-0.014840369180213132,-0.008550185873605832,-0.017074908299062254,-0.002198730309967929,0.029832549098439833,-0.0016086466921374672,-0.03023890858497072,-0.018395603785877276,-0.030124372732981224,0.026097360109765717,-0.002500063863594853,-0.015473185083819244,-0.0044348159150768614,-0.00017223676084551236,-0.0006931617507158605,0.02736408372580663,0.02256895517110592,-0.002274406438187002,-0.08682118293004203,0.011142218051285395,0.027569797250169645,0.01644992711702115,-0.001966823945510741,-0.13705593568536092,0.0009992881723061918,0.004214308480260472,0.036112163562262635,-0.00912115055249474,0.0010349295928268802,0.09249081049606384,-0.024695909498559203,-0.047887417755745135,-0.004357687843502844,0.048248354456197434,0.026126067775162968,-0.0011997474624198708,0.01338498923839674,0.0019040698800118184,0.047659380296519775,-0.0207724477565701,-0.00032369485794695726,-0.013390953416467543,-0.002795949169087613,0.08031895789571203,-0.0021253812022370058,-0.06831795165934372,0.11913044447463025,0.01791916982689739,0.0,-0.0032427947723840103,-0.01888482239454506,0.01263333181883032,0.0058546845163662715,0.0001923179605858736
-0.031937717225424614,-0.017133017704053996,-0.051168796844627384,-0.02025133668164963,-0.04590796677742005,-0.056274145431614936,-0.022842811509652703,-0.05862215760817902,-0.05367891810036229,-0.045611952498517835,-0.07363327454303126,-0.04922643894742563,-0.04567865703700573,-0.052015574828715404,-0.0246084539038403,-0.06486481188937478,-0.023318254814407642,-0.04874386951631058,-0.029456236344549382,-0.05728977241822216,-0.05039691199115975,-0.02356499401550888,-0.040558229729736085,-0.0592934199836085,-0.12552034406894186,-0.0300578827538587,-0.030701581656522287,-0.049342128686305,-0.062082443235449,-0.04719244142994836,-0.02543338581097328,-0.04582841854130978,-0.0387186098622108,-0.06306957415587433,-0.02592991010937554,-0.027892568323801752,-0.032176734829005335,-0.07382850438042024,-0.045682399858348884,-0.2841175588067981,-0.026757089057489903,-0.017386150731691568,-0.03603708239988464,-0.06861914888427967,-0.036698859690191016,-0.06454325776780889,-0.017384694534568947,-0.07455614875276588,-0.04212245468769864,-0.029593913362884382,-0.03599665786344841,-0.05116500496046205,-0.03667008567356397,-0.023185113439243333,-0.014469209904259369,-0.043752042581420916,-0.06379535536414742,-0.024639911071756903,-0.039568530437858906,-0.03258325695415665,-0.04508343402180162,-0.04562017274053951,-0.11810406859935585,-0.0221069189697997,-0.04367588770672904,-0.04717350967729416,-0.034444342360899056,-0.025923696809084008,-0.033730942263319935,0.017881215160002985
-0.004639212245221736,0.024335561825500708,0.007424201242829719,0.0004965875383173295,0.006169918707583524,0.03001289610762348,0.024090267537010827,0.02112438597905422,0.016714207693652013,0.0203618558617165,0.019021088798160925,0.016090149306457618,0.02007883657668251,0.013324378789407943,-0.00461170270218017,0.016961881770401185,0.02613140545841204,0.0015766258739998346,0.020775528954813383,0.015751192708988997,0.16782199821233645,0.002681538778877889,-0.012856682960207387,0.013869419323044531,0.10889093834400272,0.03674334229444518,0.007710749938876294,0.02047354079729987,0.014566311224066375,0.018602465556905846,0.018139167550120988,0.06945096279314537,-0.015671286774421554,0.011516761231571904,-0.03508971712957205,-0.04444222250022917,0.027753862640451682,0.03614580583083424,0.007548134426800278,0.4513098058969586,0.02201716710301274,0.009965467153364476,0.02750345796611504,-0.00584026761031047,-0.0010528773886663038,0.6630823843517094,-0.0011538846153845619,-0.06999150307577674,-0.0051312140748926705,0.02062357757365003,0.01816626072253397,0.008737924751303059,0.029560389686754632,-0.030240029481034544,2.025817491833238e-05,0.023210148864857887,0.0293909356250758,0.016869150086022397,0.00041730345389585113,0.03268602542544378,0.000371795515931274,0.010850699177743226,-0.07132382455577274,-0.02497908038073796,0.013423821634807674,0.007815881105395654,-0.006190294957303397,-0.010135356600754096,0.01846162142151477,0.02815530568745603
0.05508400377729044,0.029963975075665814,0.055516611903095085,0.028995927106544857,0.05801006639622744,0.06508452188895733,0.05381092223366518,0.055555222348056064,0.05487793472176193,0.05237998684606431,0.04979852133176035,0.06337798748747167,0.05850587622594141,0.0643010652724165,0.003915279648768762,0.06215907589740732,0.047421814366752885,0.03974813065722163,0.061192830567650534,0.06481844770391931,-0.04217744138977793,-0.003085825898254837,0.06815526209182551,0.0595826985647076,0.06171934743429081,0.0665376529804999,0.02979276612282533,0.0569259480907489,0.05366153121516402,0.06291432687954215,0.0007097288659394745,0.06292034198410812,0.05839618600033269,0.04361848860892446,0.05059351167658585,0.06772687513855137,0.04630175626852676,0.042824488083798885,0.05749290003464316,-0.14398810480689386,0.03839162137187728,-0.0348368908578332,0.034236753912600365,0.08767128075872274,0.08783656760476513,-0.15571116150581532,0.06700038763959901,0.12797177592829734,0.05668018160221144,0.05891369273484191,0.06410266867774754,0.06200971471299727,0.03525250051648897,0.060362176550796925,0.07987232646750089,0.0594369595157527,0.05876252700575545,0.06959854994139247,0.03839477559997159,0.03846163773643625,0.061687112630838266,0.16760254389263282,0.09001002987751866,0.06683838270337568,0.061598927617610086,0.058484389897242486,0.06281669063749283,0.059519831510128976,0.0446278245333412,0.031019205742870287
-0.014611771957957275,-0.0020879064081335327,-0.012154526687543523,-0.007044694850844199,-0.015908905811162208,0.011478721907663329,-0.013561098515103322,-0.02461450514261524,-0.0389061417586352,-0.019682094718863462,-0.05308352326269075,-0.014285667106864956,-0.006944364801061882,-0.018603815265886368,-0.001559897517803563,-0.009753553991449391,0.0021747470977139007,-0.04352763058289183,-0.008029211223027565,-0.024569125127320745,-0.1456528613206397,0.0022699340129989872,-0.06511319999703337,-0.06779130352821637,0.002076100642034769,0.011244052720234059,-0.017924627632147628,-0.031956852802453715,-0.0534610849020748,-0.013659294648243864,-0.010874738366588716,0.0061430376468955905,-0.022120567069988627,-0.03289478835754834,-0.040355132471442734,-0.0015771455254714995,0.010781885432428728,-0.03918487602529516,-0.01247766135816165,-0.4189791006263808,-0.013037573258669572,-0.03066974754850817,-0.028435108731391632,-0.05289669368068585,-0.0556570174128917,-0.3988513234062562,-0.020931072570590792,-0.08803455763253197,-0.04542968624098374,0.015028698905392915,-0.027538981219114557,-0.02383206513109767,0.010934159557000977,0.010626155400808057,-0.008656687116190321,-0.010498753613265159,-0.0130590513310073,-0.012574919448119013,-0.005697374026252285,-0.029313818023123606,-0.01190065447310296,0.12481015452660765,-0.06624328502800353,-0.014354708688560484,-0.01654320028614595,-0.01734197721050302,-0.014006119280940152,-0.017076424409069608,-0.03438183649269412,-0.021848203476787405
0.028657071630970768,0.016180827617576058,0.04787462505064784,0.036182985614937664,0.051674374953659084,0.0076769841627937815,0.044631610674739496,0.04746389189366388,0.05513021204392421,0.04473945752755526,0.10317281317103084,0.0364658531520636,0.033109607279865165,0.039414461309544124,0.0687499216744017,0.02229128783208141,0.02884567747339117,0.04075975464978236,0.03642398529796765,0.04398504351943276,0.098678198963882,0.03685404570722661,0.06825070630837464,0.06735934204189574,0.056284585113424976,0.005380340661151008,0.03586037124649572,0.04953283969854954,0.04795895637467632,0.03727132504529697,0.044694056875606236,0.016151371473349597,0.02782093848079085,0.06266566725943516,0.0913932568549486,0.030361617601129036,-0.0010202653256929108,0.055138511227174426,0.044404408970521766,0.2676887197346988,0.028785513319132393,0.01872585059676813,0.013978446656745138,0.11170196072324752,0.043807108464620825,0.2951167336416291,0.050497642849157434,0.09041461860186284,0.06121553589786656,0.007260804589610212,0.07251410493429092,0.048209723777574674,0.025305244876329742,-0.001126398318267429,0.012490233144194604,0.04940315460801595,0.040357291674369834,0.04285437588014188,0.02430258979506573,0.002893374145482928,0.04144530030612115,0.05784376984087455,0.14091356647458633,0.01783037950414629,0.043269020247217,0.05081888900767971,0.055813025270743034,0.030643637249089563,0.040137946419260266,-0.01208340837977996
0.0,-0.008922562682473231,-0.011314968215816665,0.006504699612003988,-0.012078022838949577,0.019211579918547127,-0.00032546261367553004,-0.011813207244731335,-0.0187348584116577,-0.007605265178710029,-0.04671891774219111,0.001954335973016798,0.005387580515571397,-0.0021667585958856914,-0.05847941690318125,-0.006338777324345736,0.005378474612451714,-0.008745209457992733,0.0042598334510788715,-0.005041558502135804,0.029671235249958412,-0.010325674933961849,-0.016354039466191187,-0.016954473241523292,0.006211192958468161,0.02283255886657856,-0.01209289217116103,-0.021337235557292486,-0.020553587242634886,0.003131798275889808,-0.013498086978577895,0.01932904078233624,0.0012649899386446505,-0.020392494498877017,-0.05240162129263365,0.0049395536139231755,0.03073350805359488,-0.012368581140190191,-0.005357843471983761,0.06186045621748772,-0.0024914317643635092,0.012465581556493473,0.0023693406139996,-0.003189756809036207,-0.006067702576447375,-0.09836060604304676,0.003859684210526332,-0.03740653654896632,-0.029315905911782576,0.03845840793652678,0.02686816252956225,-0.009568280456453004,-0.010136516507926236,0.0012028792944098704,0.009061288273290329,0.007267024606419764,-0.003179736785033765,0.01705743624402715,-0.0349913985924767,0.0032455494349451475,-0.002040799647962571,-0.09595739076192243,-0.06643950385492033,0.004279205727189107,-0.00048354994603557003,-0.01038413693024326,0.0018129293374161079,0.003324909313614129,-0.02167858265433371,0.0074130094480820705
