Name,Riskiness R
AGND,[1.23253142e+13]
AGZD,[4.02487044e+12]
BIV,[4.19279608e+12]
BLV,[0.29351689]
BND,[4.0893786e+11]
BOND,[10121488.55030451]
BYLD,[1.08411214e+12]
FBND,[48.76781508]
FCOR,[5.63849955e+11]
FLTB,[3.72033488e+12]
FTSD,[4.1986727e+12]
FWDB,[0.07177495]
GBF,[9.57770173e+11]
GVI,[5.15051521e+12]
HOLD,[2.19473506e+12]
ILTB,[0.21894567]
ISTB,[4.55423236e+11]
IUSB,[320.97148135]
KCNY,[9.50574619e+11]
LDUR,[2.20419075e+12]
MINC,[8.00703033e+12]
MINT,[2.09596974e+12]
NEAR,[1.83384826e+12]
RAVI,[1.48741231e+12]
SAGG,[1.26115647e+12]
SCHZ,[14946.83858398]
SPAB,[0.97372078]
TOTL,[7.89629515e+10]
ULST,[2.31178636e+12]
VBND,[1.88535438e+12]
WYDE,[1.65832079e+13]
XMPT,[0.14143434]
