Name,Riskiness R
ARKK,[0.1314517]
ARKW,[0.08254238]
CQQQ,[0.19456843]
EMQQ,[0.14243659]
FDN,[0.0641574]
FTEC,[0.05984864]
FXL,[0.07595195]
HACK,[0.23804376]
IEUS,[0.11503338]
IGM,[0.05178209]
IGN,[0.1046122]
IGV,[0.05752429]
ISRA,[3.0705442e+12]
IXN,[0.05924987]
KWEB,[0.16822834]
PNQI,[0.07218797]
PSCT,[0.06651417]
PSJ,[0.05706248]
PTF,[0.11289541]
PXQ,[0.13450782]
QQQ,[0.06943239]
QTEC,[0.06079257]
REW,[9.47033015e+13]
ROBO,[0.08316519]
ROM,[0.38422666]
RYT,[0.05366201]
SKYY,[0.06223832]
SMH,[0.08934524]
SOCL,[0.08416715]
SOXL,[0.23487674]
SOXX,[0.07424519]
SSG,[5.7845839e+13]
TDIV,[0.08273493]
TECL,[0.16978814]
TECS,[9.99466344e+13]
USD,[0.86215553]
VGT,[0.0590435]
XLK,[0.05306687]
XNTK,[0.05943521]
XSD,[0.10126687]
XSW,[0.07460628]
XT,[0.05805665]
