Date,Open,High,Low,Close,Adj Close,Volume
2015-10-01,30.700001,30.700001,28.900000,29.900000,23.898048,12300
2015-11-01,28.900000,28.900000,28.900000,28.900000,23.098783,0
2015-12-01,28.900000,28.900000,21.730000,22.530001,18.007458,8000
2016-01-01,22.530001,24.080000,21.910000,21.910000,17.511911,800
2016-02-01,21.910000,22.350000,17.559999,22.270000,18.174637,3200
2016-03-01,22.020000,24.379999,21.950001,24.379999,19.896616,6000
2016-04-01,24.379999,24.379999,23.059999,23.059999,18.819355,100
2016-05-01,23.059999,23.059999,23.059999,23.059999,19.229631,0
2016-06-01,23.059999,28.420000,23.059999,27.500000,22.932133,900
2016-07-01,27.500000,27.500000,27.500000,27.500000,22.932133,0
2016-08-01,27.500000,27.500000,27.500000,27.500000,23.311041,0
2016-09-01,27.500000,27.500000,27.500000,27.500000,23.311041,0
2016-10-01,27.500000,27.840000,27.500000,27.840000,23.599253,300
2016-11-01,27.840000,27.840000,27.840000,27.840000,23.979092,0
2016-12-01,27.840000,27.840000,27.840000,27.840000,23.979092,300
2017-01-01,27.840000,27.840000,27.840000,27.840000,23.979092,0
2017-02-01,27.840000,30.200001,27.840000,30.200001,26.420830,200
2017-03-01,30.200001,30.200001,28.120001,28.167999,24.643112,900
2017-04-01,28.167999,29.410000,28.167999,28.350000,24.802336,400
2017-05-01,28.350000,28.350000,26.959999,26.959999,23.943684,300
2017-06-01,26.959999,27.350000,24.680000,26.480000,23.517389,8200
2017-07-01,26.480000,26.480000,26.480000,26.480000,23.517389,0
2017-08-01,26.480000,26.480000,23.639999,23.795000,21.452797,3400
2017-09-01,23.795000,25.155001,23.795000,25.155001,22.678928,400
2017-10-01,25.155001,25.155001,24.570000,24.570000,22.151512,300
2017-11-01,24.570000,24.570000,23.459999,23.459999,21.505564,400
2017-12-01,23.459999,23.459999,23.230000,23.230000,21.294725,2000
2018-01-01,23.230000,26.402000,23.230000,26.402000,24.202469,3200
2018-02-01,26.402000,26.402000,24.049999,24.108999,22.436155,500
2018-03-01,24.108999,24.108999,20.872000,20.872000,19.423759,1400
2018-04-01,20.872000,21.535999,20.872000,21.535999,20.041687,1300
2018-05-01,21.535999,21.535999,21.535999,21.535999,20.431608,0
2018-06-01,21.535999,21.535999,21.535999,21.535999,20.431608,0
2018-07-01,21.535999,23.700001,21.535999,23.700001,22.484640,400
2018-08-01,23.700001,23.700001,23.700001,23.700001,22.877262,0
2018-09-01,23.700001,25.020000,23.700001,23.863001,23.034605,1700
2018-10-01,23.863001,23.863001,23.660000,23.660000,22.838650,200
2018-11-01,23.660000,23.660000,23.660000,23.660000,23.231968,200
2018-12-01,23.660000,23.660000,19.670000,19.781000,19.423143,200
2019-01-01,19.781000,22.152000,19.781000,21.912001,21.515591,1500
2019-02-01,22.132999,22.844000,21.375999,22.142000,22.142000,0
2019-03-01,22.142000,22.792999,22.115000,22.792999,22.792999,500
