Name,Riskiness R
FMB,782193074966.9036
ITM,0.00221640171980788
MEAR,1.7892381763445113e-05
MLN,0.0028917567836919517
MUB,1587429560895.4565
MUNI,2012634045160.1826
PRB,1820608574330.615
PVI,2.616814981354928e-05
PZA,10.37134341482383
RVNU,0.0011587027081566427
SHM,1532287224458.906
SHYD,0.0008655372903518212
SMB,2815509136176.175
SMMU,1628682142505.3054
SUB,1.7538023187996516e-05
TFI,2665032446096.6797
