Name,Riskiness R
BZF,[2.6299517e+12]
CEW,[4.95304594e+12]
CNY,[1.07448448e+13]
CROC,[0.33136954]
CYB,[1.60784968e+13]
DBV,[3.64474497e+12]
DRR,[0.09762614]
EUFX,[0.06736011]
EUO,[0.10532868]
FXA,[9.1387656e+12]
FXB,[6.92035776e+12]
FXC,[5.51525378e+13]
FXCH,[3.47427337e+12]
FXE,[9.53276781e+12]
FXF,[5.52472464e+12]
FXS,[2.43208533e+13]
FXSG,[2.06502679e+13]
FXY,[4.23393494e+12]
UDN,[7.48778588e+12]
ULE,[8.70178083e+13]
URR,[9.23048563e+13]
USDU,[0.24103365]
UUP,[0.06463238]
YCL,[1.87925916e+13]
YCS,[0.79522667]
