Name,Riskiness R
ACWI,[0.1199205]
ACWV,[0.05504391]
ACWX,[0.20946455]
CGW,[0.09793919]
CWI,[0.19462206]
DBEF,[0.21790044]
DIM,[0.11059788]
DLS,[0.06920098]
DOL,[0.30493976]
DTH,[0.32184623]
DWM,[0.19975435]
DWX,[0.57865596]
EFA,[0.19507652]
EFAV,[0.08045441]
EFG,[0.14435178]
EFV,[0.30688776]
EWS,[0.95970936]
EZU,[0.21662838]
FDT,[0.11274314]
FGD,[0.28987503]
FNDC,[0.0716208]
FNDF,[0.20479246]
GDX,[0.40736381]
GDXJ,[0.37400587]
GII,[0.13019731]
GNR,[0.47309726]
GUNR,[0.5172166]
GWX,[0.13334431]
HEFA,[0.18794138]
HEZU,[0.20736825]
IDLV,[0.13316475]
IDOG,[0.26339277]
IDV,[0.39705597]
IEFA,[0.15713709]
IGF,[0.13827661]
IHDG,[0.10722526]
IOO,[0.12807679]
IQDF,[0.25836914]
IXC,[2.39443332e+11]
IXG,[0.18218523]
IXJ,[0.15975888]
IXP,[0.43776957]
IXUS,[0.17160427]
JNUG,[1.86434716]
JPGE,[0.07910124]
JPIN,[0.11735978]
JXI,[0.15024573]
KXI,[0.09605764]
LIT,[0.12094572]
MOO,[0.18117549]
MXI,[0.19882554]
NFRA,[0.14260679]
NUGT,[1.81197262]
PDN,[0.08695091]
PICK,[0.76765381]
PID,[6.53926232]
PPH,[5.05730002e+11]
PSP,[0.1126147]
PXF,[0.22963832]
QEFA,[0.13933664]
ROBO,[0.09284066]
RXI,[0.11662135]
SCHC,[0.10427056]
SCHF,[0.17576163]
SCZ,[0.07602673]
SDIV,[0.27351002]
SIL,[0.44590948]
SMH,[0.09555524]
SPDW,[0.32673318]
TAN,[2.53454855e+12]
TLTD,[0.14439457]
URA,[5.2992252e+12]
URTH,[0.11439192]
VEA,[0.15529883]
VEU,[0.18054381]
VSS,[0.10648726]
VT,[0.11225063]
VXUS,[0.17498042]
WDIV,[0.17627]
WOOD,[0.12876607]
