Name,Riskiness R
Alternatives ETF List (35),[0.04785238]
Broad Asia ETF List (44),[0.07371356]
Commodity ETF List (125),[0.15314558]
Consumer Discretionary Equity ETF List (31),[0.05161316]
Consumer Staples Equity ETF List (26),[0.03619945]
Crude Oil ETF List (22),[0.57013331]
Currency ETF List (36),[0.3334642]
Developed Asia Pacific ETF List (108),[0.02873559]
Developed Markets ETF List 1 (100),[0.04069311]
Developed Markets ETF List 2 (100),[0.03775233]
Developed Markets ETF List 3 (93),[0.06171905]
Emerging Asia Pacific ETF List (114),[0.09671709]
Emerging Markets ETF List (79),[0.10050313]
Energy Equity ETF List (80),[0.08404051]
Financials Equity ETF List (51),[0.04520974]
Global ETF List (72),[0.05810965]
Gold ETF List (17),[0.29513805]
Healthcare Equity ETF List (49),[0.07023346]
Industrials Equity ETF List (37),[0.04295694]
Investment Grade Corporate ETF List (50),[0.12748812]
Junk ETF List (43),[0.02057013]
Materials Equity ETF List (62),[0.05173868]
Municipal Bond ETF List (29),[0.25779155]
Preferred Stock ETF List (12),[0.04542511]
Real Estate ETF List (48),[0.08555778]
Target Maturity Date Corporate Bond ETF List (24),[0.2037365]
Technology Equity ETF List (75),[0.04792749]
Telecom Equity ETF List (10),[0.06914508]
Total Bond Market ETF List (82),[1.20819641e+11]
Treasuries ETF List (51),[0.21936735]
Utilities Equity ETF List (24),[0.11458745]
Volatility ETF List (18),[0.55008799]
