,EMIF,FUTY,FXU,GHII,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,UPW,UTES,VPU,WBIC,XLU
15,-0.006618307643549777,0.014670211310282764,0.009157393466801961,0.01462012840267871,0.0069615069615068855,0.014042406273850247,0.014650302721527071,0.05202754363546671,0.0008293593199254874,0.06368125382210353,0.01473047897151371,-0.005120868817498263,0.011101765723297583,0.022683310063142226,0.014952626998680012,0.01868190436151764,0.015258261800798345
16,-0.0012690336246290246,0.03934437400214849,0.02037853982341222,0.018679324755845658,0.0422935746238309,0.040925350506003676,0.040055844889558566,-0.0196364049797856,0.06090737518127201,-0.010428609522480791,0.025790065611048026,-0.021732957431639735,0.10163349357699605,0.03757113528574242,0.04004220101169063,-0.022644627557790193,0.041392610154037064
17,0.0181066820761438,-0.03154588854429261,-0.03102721101425514,-0.009522336796763543,-0.015996859773580223,-0.03359354008756402,-0.01545008817496195,-0.016320364036002045,-0.04256981141514974,0.00878205911450196,-0.026203982656439837,0.013738674285335912,-0.07516471707315169,-0.017910967494652447,-0.03103797859340741,0.009253239408771223,-0.03491824306231188
18,0.057627713444736724,0.034338369677138575,0.024233482135551473,0.04415426227738319,0.034099941199443644,0.03306968954974382,0.04655802016252342,0.07843132124537344,0.026106506753141138,0.007932015847125233,0.03114738515844645,0.02776308178053253,0.0575508780824349,0.02789886407011832,0.034249559484700105,-0.013818344893163564,0.03255941419939385
19,0.0023760928854219482,0.02914021981798949,0.014476908066362284,-0.008741213349980714,0.01706286426380374,0.030666750375076306,0.016788147189144308,0.010489516477654014,0.03458552902831387,0.04740884113265881,0.0316501026466295,0.028450689083871092,0.06592025855622101,0.025014803182801932,0.02898791467721394,-0.03131167971791526,0.032882370596984484
20,0.0014815494072282283,-0.031959576876868845,-0.03603276826762972,0.015872971240148588,-0.02016963280244365,-0.03310044892853897,-0.016728278884995538,-0.021453242822761034,-0.026128722884317432,-0.017225627108854502,-0.03860756222633982,-0.00629973425074214,-0.053121852883378874,-0.03759439366494741,-0.032397092189459825,0.014602281384093451,-0.03492814675231623
21,0.005621224818750022,0.04778085628350009,0.020699582236726757,-0.002866481361614873,0.007310523278183918,0.04722402724965286,0.006186520770546644,0.10396033459118953,0.028210693000802776,0.041433840876936766,0.044061169286605584,0.030101156655771795,0.07509321851846971,0.02229701037347202,0.0476183640114237,0.00827095198477993,0.04694453496900049
22,-0.04354234971264659,0.016703750825279036,0.0076614610925631555,-0.007054721203444423,0.016042780442269346,0.018160736489186754,0.016908294335108407,-0.04228062676209589,0.01458177311169941,0.029786386005026023,0.029381372229804296,-0.020463010811241227,0.045134687744076515,0.023808084163046864,0.01870633206420874,0.03104822223203771,0.026850502497744698
23,0.01230411840727862,-0.05503843156570944,-0.057929067090752386,-0.02021325101409964,-0.026315826573010792,-0.05578452939411093,-0.023537008978767676,0.061538526644338794,-0.06335101998201557,-0.07963044449787661,-0.06548026529028791,0.019516102307694776,-0.12039631206217269,-0.05561335345140267,-0.056867920987209934,0.004083609922156058,-0.06925803973478274
24,0.05687925541946244,-0.025432784179183193,-0.019984657056394406,0.025744130892320066,0.011003861216290763,-0.027517397565192996,0.012162680186457067,-0.010560320632211082,-0.011508177094855044,-0.0040842416178829746,-0.04327733145393656,0.10294646860145543,-0.06951913755539581,-0.016901131845530357,-0.023821792655536356,0.016785431144135856,-0.022099849564840447
25,-0.04192314877009819,-0.04134206140633518,-0.03647056381146062,-0.07432922907689252,-0.0656864438740967,-0.04034197866365517,-0.06794840936574016,-0.060256418671205514,-0.04493466186549555,-0.05638146863618114,-0.042392129870903655,-0.04767867843184258,-0.0720844095269206,-0.02943027739930209,-0.04108372913168748,-0.040427975419989035,-0.03879310292013461
26,-0.011015971131454852,0.03312515235689119,0.03215300214307794,-0.005875510362692646,0.0065399550378091205,0.032318125935469115,0.004453835585847386,-0.036152818282849816,0.04940124248936018,0.024964101684265303,0.0383400230569412,-0.026087075003335257,0.07273615809406397,0.029018453980006007,0.03240983122237697,0.007067280446309224,0.02996324800245232
27,-0.025990081643421092,0.03145258494725591,0.028163320887337792,0.036323038243344215,0.016243634517766493,0.031390883368863975,0.02006993399171763,0.016277431283231947,0.019971448950478896,0.03268276466699231,0.03515211451834275,0.011093103457887174,0.048922398959063175,0.03648414736169351,0.032497447008692254,0.012120940514838804,0.028311311260970938
28,-0.03526043770337015,-0.0035480976521532824,-0.00809558998491732,0.01804911345514929,-0.012986953306432614,-0.005673849791061842,-0.016700914063782428,-0.059888590694523784,-0.024375564922588695,0.02302193231662732,0.015123639771558766,-0.032111330978266336,-0.018976104823264044,-0.015592548395659508,-0.0031422059632697976,0.029608056790704947,-0.011054920872248752
29,-0.0744155418198153,0.016320550116229682,0.017489369878451736,0.0030176964246143136,-0.0006073481535486712,0.017427498790750028,-0.0006979608433163919,-0.06592591035078856,0.0028670693071035118,0.02326016837151616,0.006903978028252673,-0.08100623022749386,0.048358067061353566,0.03832009586094303,0.015322690274020166,-0.001957219937448833,0.019023195492462844
30,0.056020068263018405,0.026623544671849617,0.015035728308304816,0.030185799249503063,0.015596516418807363,0.024478630853043224,0.03538107505718237,0.0388581152170454,0.018378557925698154,0.010042381828127089,0.03082266440070898,0.07701547355130564,0.02539984195679127,0.01676904092075139,0.025640892301652254,0.016162894686707344,0.025061671905958025
31,-0.04229188218074958,0.011764640615163273,0.0432146330140452,-0.008916052712254765,-0.0235341049767472,0.011404288865566438,-0.025828583429566072,0.01908395646929744,-0.003609384471814401,0.02578273353770863,0.011644347320513754,-0.03296090084691895,0.027397269320020526,0.008912712356340413,0.011535225459946338,0.02071629702078381,0.01288121628959219
32,0.012108187431572673,-0.012478697102719104,0.0018167811977302644,-0.029452355938592682,-0.011233639935327751,-0.011938952196835296,-0.011731589336204305,-0.11086151923866826,-0.009056087926264665,0.03985631832765445,-0.0020928137968780564,0.030040458863124654,-0.025230726142471727,-0.00647817449158129,-0.011655194596730775,-0.038558810486069926,-0.015335669344552643
33,-0.04187186215912344,0.020349762282874106,0.0054518228132865885,-0.04155798595289631,-0.03780206568890718,0.020199014331255056,-0.0370369502671489,-0.07160904136635977,0.00040609259114177376,-0.03171107320579601,0.005733249720864721,-0.11329215694364195,0.04284110087198629,0.017269605252658457,0.0196734791777606,-0.06073954813055814,0.028920858804589614
34,0.02864488455971629,0.03858150840029551,0.03836412455298542,0.03132506909060137,0.018248131462081076,0.036461365039822294,0.019230772607108898,0.08166975107419165,0.037352823278636677,0.009520460054283201,0.06363636683070124,0.025932863816382414,0.057594864416466426,0.028735320699642457,0.039161349785204254,-0.005766184641633041,0.03538832853214078
35,-0.011781549994511285,-0.047254769277497076,-0.06657368477463564,-0.07380383445083663,-0.04849249420198186,-0.04612324905413968,-0.04741170522943788,-0.0008390004489693875,-0.03913894478038923,-0.12455513935076536,-0.04799483695449282,-0.03575820133018375,-0.09568550214679307,-0.04544415951282026,-0.04914458493649,-0.05220219352138427,-0.04803026082340119
