Name,Riskiness R
ARKG,[0.31540171]
BBC,[1.81300366]
BBH,[7.17809292e+11]
BBP,[0.45963857]
BIB,[7.36091268]
BIS,[348.03111197]
CNCR,[2.2319516e+12]
CURE,[0.36478053]
FBT,[0.59846327]
FHLC,[0.31793002]
FXH,[0.32713134]
IBB,[7.68174533e+11]
IHE,[3.39506245e+11]
IHF,[0.12718742]
IHI,[0.07409191]
IXJ,[1.46841638e+11]
IYH,[0.35307206]
JHMH,[0.34770039]
LABD,[1.55238332e+13]
LABU,[1.01180544]
PBE,[10.7260899]
PJP,[8.12349261e+11]
PPH,[1.54267872e+12]
PSCH,[0.0947999]
PTH,[0.21005436]
RXD,[5.20356576e+12]
RXL,[0.27196207]
RYH,[0.63021282]
SBIO,[2.00699078]
UBIO,[3.36510416]
VHT,[0.31942366]
XBI,[0.58349744]
XHE,[0.08483391]
XHS,[0.86663529]
XLV,[0.44339387]
XPH,[6.74962576e+11]
ZBIO,[6.71494268e+12]
