Date,Open,High,Low,Close,Adj Close,Volume
2013-10-21,25.250000,25.250000,24.680000,25.000000,21.783092,46200
2013-10-28,25.020000,26.090000,24.650000,24.910000,21.704674,217600
2013-11-04,25.160000,25.670000,24.700001,25.129999,21.896364,181000
2013-11-11,25.299999,25.490000,24.830000,25.480000,22.201326,180800
2013-11-18,25.650000,25.650000,25.150000,25.549999,22.262321,233400
2013-11-25,25.639999,25.639999,24.969999,25.070000,21.844088,122300
2013-12-02,25.150000,25.219999,24.879999,25.049999,21.826660,104300
2013-12-09,25.160000,25.160000,24.549999,24.680000,21.504269,138500
2013-12-16,24.990000,25.379999,24.680000,25.379999,22.114197,119000
2013-12-23,25.459999,25.730000,25.139999,25.700001,22.466990,211100
2013-12-30,25.719999,25.770000,25.230000,25.299999,22.117306,213700
2014-01-06,25.480000,25.580000,25.049999,25.250000,22.073597,192500
2014-01-13,25.290001,25.290001,24.740000,25.030001,21.881273,317600
2014-01-20,25.219999,25.320000,24.469999,24.510000,21.426685,153300
2014-01-27,24.559999,24.600000,24.030001,24.139999,21.103233,178900
2014-02-03,24.080000,24.309999,23.660000,24.290001,21.234364,183100
2014-02-10,24.350000,25.000000,24.080000,24.959999,21.820078,191600
2014-02-17,25.070000,25.360001,24.950001,25.110001,21.951206,177000
2014-02-24,25.320000,25.709999,25.200001,25.440001,22.239693,124900
2014-03-03,25.379999,25.750000,25.260000,25.590000,22.370825,149000
2014-03-10,25.590000,25.700001,24.969999,25.129999,21.968697,143900
2014-03-17,25.299999,25.600000,25.139999,25.420000,22.222216,156800
2014-03-24,25.639999,26.040001,25.330000,25.990000,22.809341,345000
2014-03-31,26.139999,26.600000,25.920000,26.280001,23.063848,146800
2014-04-07,26.500000,26.500000,25.790001,25.850000,22.686470,123600
2014-04-14,25.980000,27.129999,25.930000,27.080000,23.765949,299500
2014-04-21,27.129999,27.500000,27.020000,27.160000,23.836151,294600
2014-04-28,27.530001,27.660000,26.959999,27.320000,23.976576,1791900
2014-05-05,27.309999,27.680000,27.150000,27.219999,23.888819,281500
2014-05-12,27.389999,27.590000,26.980000,27.120001,23.801050,440800
2014-05-19,27.120001,27.540001,27.100000,27.379999,24.029226,388800
2014-05-26,27.480000,27.740000,27.320000,27.690001,24.301292,499000
2014-06-02,27.799999,28.139999,27.530001,28.090000,24.652336,247300
2014-06-09,28.139999,28.620001,28.059999,28.600000,25.099928,507000
2014-06-16,28.650000,29.320000,28.559999,29.309999,25.723040,854500
2014-06-23,29.650000,29.650000,28.650000,29.030001,25.565065,1066900
2014-06-30,29.049999,29.450001,28.920000,29.129999,25.653128,357400
2014-07-07,29.070000,29.150000,28.500000,28.540001,25.133549,313200
2014-07-14,28.719999,29.170000,28.490000,28.760000,25.327291,293600
2014-07-21,28.799999,29.420000,28.650000,29.000000,25.538645,456600
2014-07-28,29.410000,29.410000,27.520000,27.740000,24.429035,787300
2014-08-04,27.790001,28.280001,27.379999,27.990000,24.649199,932000
2014-08-11,28.180000,28.270000,27.700001,27.959999,24.622776,335500
2014-08-18,28.150000,28.469999,27.950001,28.150000,24.790102,335200
2014-08-25,28.290001,28.730000,28.280001,28.719999,25.292065,389300
2014-09-01,28.809999,28.809999,27.900000,28.240000,24.869354,347200
2014-09-08,28.170000,28.170000,27.150000,27.230000,23.979908,633100
2014-09-15,27.200001,27.910000,27.059999,27.309999,24.050358,271600
2014-09-22,27.270000,27.270000,26.340000,26.750000,23.672762,414900
2014-09-29,26.530001,26.719999,25.230000,25.690001,22.734705,2107600
2014-10-06,25.770000,25.910000,23.990000,24.250000,21.460352,530900
2014-10-13,24.209999,24.469999,22.500000,23.980000,21.221415,1360500
2014-10-20,23.959999,25.110001,23.850000,24.799999,21.947081,419900
2014-10-27,24.500000,25.330000,24.040001,25.320000,22.407263,479100
2014-11-03,25.450001,25.549999,24.150000,25.379999,22.460360,465100
2014-11-10,25.690001,25.709999,24.309999,24.920000,22.053278,488000
2014-11-17,24.860001,25.760000,24.620001,25.559999,22.619654,409800
2014-11-24,25.570000,25.629999,22.969999,23.030001,20.380695,1529600
2014-12-01,23.000000,23.790001,22.660000,23.120001,20.460348,2706000
2014-12-08,22.990000,22.990000,21.250000,21.250000,18.805466,1204500
2014-12-15,21.459999,23.240000,20.820000,23.240000,20.566540,1884200
2014-12-22,23.299999,23.360001,22.760000,23.080000,20.518377,1994600
2014-12-29,23.190001,23.320000,22.600000,22.900000,20.358356,589600
2015-01-05,22.680000,22.750000,21.520000,22.070000,19.620476,2316000
2015-01-12,21.910000,21.910000,20.709999,21.740000,19.327101,1392700
2015-01-19,21.660000,22.450001,21.340000,22.070000,19.620476,770700
2015-01-26,22.209999,22.469999,21.059999,21.730000,19.318209,1165700
2015-02-02,21.990000,23.330000,21.870001,22.990000,20.438364,1083600
2015-02-09,23.080000,23.660000,22.580000,23.660000,21.034006,932500
2015-02-16,23.740000,23.740000,22.799999,23.150000,20.580610,770100
2015-02-23,23.030001,24.340000,22.709999,22.760000,20.233892,650400
2015-03-02,22.760000,22.780001,22.059999,22.120001,19.664927,663000
2015-03-09,22.170000,22.340000,21.250000,21.500000,19.113739,804300
2015-03-16,21.450001,22.370001,21.299999,22.059999,19.611584,590900
2015-03-23,22.129999,22.440001,21.850000,21.930000,19.607931,950300
2015-03-30,22.209999,22.440001,22.030001,22.350000,19.983458,5161400
2015-04-06,22.410000,23.040001,22.379999,23.010000,20.573580,720500
2015-04-13,23.150000,24.990000,22.809999,23.510000,21.020636,1030400
2015-04-20,23.660000,23.850000,23.230000,23.500000,21.011688,548900
2015-04-27,23.629999,23.940001,23.440001,23.820000,21.297810,1668800
2015-05-04,23.840000,24.070000,22.959999,23.510000,21.020636,965700
2015-05-11,23.600000,23.600000,22.910000,23.170000,20.716635,565100
2015-05-18,23.200001,23.200001,22.790001,23.040001,20.600401,1016400
2015-05-25,22.799999,22.969999,22.410000,22.540001,20.153345,732200
2015-06-01,22.559999,22.750000,22.110001,22.350000,19.983458,1649600
2015-06-08,22.330000,22.600000,22.150000,22.200001,19.849339,465500
2015-06-15,22.080000,22.500000,21.860001,21.900000,19.581106,545800
2015-06-22,22.059999,22.250000,21.660000,21.860001,19.675508,595000
2015-06-29,21.629999,21.700001,21.190001,21.330000,19.198473,1441200
2015-07-06,21.080000,21.280001,20.690001,20.959999,18.865448,3373400
2015-07-13,20.990000,21.350000,20.570000,20.650000,18.586426,673500
2015-07-20,20.650000,20.650000,19.700001,19.770000,17.794367,739400
2015-07-27,19.549999,20.389999,19.400000,19.709999,17.740362,948100
2015-08-03,19.580000,19.620001,18.850000,19.059999,17.155315,1060200
2015-08-10,19.110001,20.090000,19.110001,19.680000,17.713358,546700
2015-08-17,19.629999,19.820000,18.020000,18.020000,16.219246,1287300
2015-08-24,17.350000,18.910000,16.860001,18.709999,16.840286,1458300
2015-08-31,18.600000,19.020000,18.000000,18.170000,16.354256,988600
2015-09-07,18.340000,18.740000,17.740000,17.930000,16.138235,351600
2015-09-14,17.910000,18.870001,17.709999,17.879999,16.093235,582100
2015-09-21,18.070000,18.110001,17.280001,17.610001,15.966538,1220600
2015-09-28,17.430000,18.110001,16.860001,18.110001,16.419876,531500
2015-10-05,18.400000,19.889999,18.309999,19.650000,17.816158,1046200
2015-10-12,19.700001,19.820000,19.049999,19.700001,17.861490,545100
2015-10-19,19.540001,19.600000,19.100000,19.440001,17.625755,485600
2015-10-26,19.379999,19.559999,18.520000,19.370001,17.562288,494200
2015-11-02,19.299999,20.480000,19.230000,19.870001,18.015623,722500
2015-11-09,19.840000,20.000000,18.530001,18.730000,16.982012,821300
2015-11-16,18.680000,19.500000,18.600000,18.969999,17.199612,778600
2015-11-23,18.930000,19.639999,18.879999,19.240000,17.444420,289600
2015-11-30,19.309999,19.510000,18.000000,18.330000,16.619345,690700
2015-12-07,17.969999,18.020000,17.070000,17.150000,15.549467,1394000
2015-12-14,17.070000,17.799999,16.709999,16.740000,15.177732,1275300
2015-12-21,16.740000,17.740000,16.540001,17.500000,15.974046,1034500
