Name,Riskiness R
BZF,[1.24914983]
CEW,[2.33592742e+12]
CNY,[1.02314623e+12]
CROC,[6.13355656e+12]
CYB,[4.98358557e+12]
DBV,[6.38965601e+11]
DRR,[2.50387563e+12]
EUFX,[5.44825864e+12]
EUO,[6.49231513e+12]
FXA,[1.26596218e+12]
FXB,[4.28464129e+12]
FXC,[1.3521747e+12]
FXCH,[3.01112203e+12]
FXE,[1.23655386e+12]
FXF,[19.73605737]
FXS,[8.77731458e+12]
FXSG,[219656.56485216]
FXY,[1.14559695e+12]
INR,[1.0377534e+12]
UDN,[130.719445]
ULE,[1.91156916e+12]
URR,[1.09793397e+12]
USDU,[1.61277524e+09]
UUP,[3.70479926e+12]
YCL,[7.91650873e+11]
YCS,[2.90505308e+12]
