Name,Riskiness R
Alternatives ETF List (35),[0.01593161]
Broad Asia ETF List (44),[0.05752625]
Commodity ETF List (125),[0.11548702]
Consumer Discretionary Equity ETF List (31),[0.04226737]
Consumer Staples Equity ETF List (26),[0.03356423]
Crude Oil ETF List (22),[0.3840956]
Currency ETF List (36),[0.522555]
Developed Asia Pacific ETF List (108),[0.03922629]
Developed Markets ETF List 1 (100),[0.0284461]
Developed Markets ETF List 2 (100),[0.03905898]
Developed Markets ETF List 3 (93),[0.05078616]
Emerging Asia Pacific ETF List (114),[0.07767866]
Emerging Markets ETF List (79),[0.08761943]
Energy Equity ETF List (80),[0.04006513]
Financials Equity ETF List (51),[0.04314458]
Global ETF List (72),[0.03942707]
Gold ETF List (17),[0.24966552]
Healthcare Equity ETF List (49),[0.05562778]
Industrials Equity ETF List (37),[0.03590267]
Investment Grade Corporate ETF List (50),[0.05728914]
Junk ETF List (43),[0.01865727]
Materials Equity ETF List (62),[0.05509864]
Municipal Bond ETF List (29),[0.13789825]
Preferred Stock ETF List (12),[0.03079219]
Real Estate ETF List (48),[0.04337679]
Target Maturity Date Corporate Bond ETF List (24),[0.02690271]
Technology Equity ETF List (75),[0.03260371]
Telecom Equity ETF List (10),[0.0627075]
Total Bond Market ETF List (82),[0.05364585]
Treasuries ETF List (51),[0.02763746]
Utilities Equity ETF List (24),[0.05690682]
Volatility ETF List (18),[0.66314542]
