Name,Riskiness R
ARKK,[0.22815166]
ARKW,[0.11644615]
CQQQ,[0.20648101]
EMQQ,[0.24123104]
FDN,[0.16443914]
FTEC,[0.16088887]
FXL,[0.25570285]
HACK,[2.00950864e+12]
IEUS,[1.08366007]
IGM,[0.13902652]
IGN,[8.03956786e+10]
IGV,[0.14518631]
ISRA,[5.34526473e+11]
IXN,[0.1378153]
IYW,[0.18982503]
KWEB,[0.22964999]
PNQI,[0.1840183]
PSCT,[0.23631599]
PSI,[0.1294254]
PSJ,[0.17523741]
PTF,[0.67244938]
PXQ,[2.02498442]
QQQ,[0.24060652]
QTEC,[0.1313145]
REW,[1.20666537e+13]
ROBO,[0.1601053]
ROM,[0.22245573]
RYT,[0.14633507]
SKYY,[0.17321342]
SMH,[0.12985723]
SOCL,[0.15885614]
SOXL,[0.29239805]
SOXS,[1.89689585e+13]
SOXX,[0.14011367]
SSG,[1.03578123e+13]
TDIV,[1.24614379e+10]
TECL,[0.24641582]
TECS,[2.44861383e+13]
USD,[0.23215891]
VGT,[0.16568445]
XLK,[0.15835949]
XNTK,[0.13370648]
XSD,[0.20671552]
XSW,[0.29927759]
