Name,Riskiness R
Alternatives ETF List (35),[0.01238966]
Broad Asia ETF List (44),[0.09895959]
Commodity ETF List (125),[0.11835664]
Consumer Discretionary Equity ETF List (31),[0.07245779]
Consumer Staples Equity ETF List (26),[0.05731772]
Crude Oil ETF List (22),[0.29072351]
Currency ETF List (36),[0.04022685]
Developed Asia Pacific ETF List (108),[0.0658634]
Developed Markets ETF List 1 (100),[0.05717771]
Developed Markets ETF List 2 (100),[0.05476666]
Developed Markets ETF List 3 (93),[0.0779467]
Emerging Asia Pacific ETF List (114),[0.09264779]
Emerging Markets ETF List (79),[0.12094059]
Energy Equity ETF List (80),[0.10042887]
Financials Equity ETF List (51),[0.03750886]
Global ETF List (72),[0.06847972]
Gold ETF List (17),[0.20679542]
Healthcare Equity ETF List (49),[0.07817826]
Industrials Equity ETF List (37),[0.05928997]
Investment Grade Corporate ETF List (50),[0.00364392]
Junk ETF List (43),[0.01889483]
Materials Equity ETF List (62),[0.08160425]
Municipal Bond ETF List (29),[0.00677231]
Preferred Stock ETF List (12),[0.02851356]
Real Estate ETF List (48),[0.09945651]
Target Maturity Date Corporate Bond ETF List (24),[0.00737239]
Technology Equity ETF List (75),[0.05825854]
Telecom Equity ETF List (10),[0.08288237]
Total Bond Market ETF List (82),[0.00099356]
Treasuries ETF List (51),[0.01234848]
Utilities Equity ETF List (24),[0.07474531]
Volatility ETF List (18),[3.87524432e+12]
