BIL,DFVL,DFVS,DLBL,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,RISE,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TAPR,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
0.0,0.01643752290608274,-0.01018254915730343,0.012140380207711438,-0.00747857945932599,0.0,-0.008774780630484225,0.0,0.009883720355597751,-0.003560059658661759,0.005074513013586465,0.000393517907265204,-0.001111263681800243,-0.0007231194980634988,-0.00033069642799481657,0.001433408970062572,0.0017960690812814227,-0.008000042105263106,-0.00019755472165597395,-0.0009186200620049826,0.0002717958679759415,0.00011863079906717459,-0.0034373136530087786,0.0003300642537582902,-0.015965137417557684,-0.0024778761061947,0.0033754889906562713,0.006684963383580471,0.0017342394484750807,-0.0019596186166981147,-0.0032605445081298717,-0.01040216571242501,0.006527847965747935,0.007873961009161521,-0.00019604441541322518,0.0018475832523055734,-0.0008347263182707287,0.0,0.009615348592719536,-0.008837331287488747,-0.002047616596739058,-0.0009179001011973424,-0.0018047301351105114,0.0,-0.003407113716530764
0.0004377368994389197,0.0,-0.030862042182971137,0.0,-0.03013993541442405,0.01464926799226739,-0.026885245901639352,0.0,-0.09268859570013853,0.019858459094112383,-0.0019544461904089853,0.006684973255209729,0.011495456516670293,0.007157298606048402,0.00512418920479274,0.009393871182318277,-0.02196320336350681,-0.00721562000066306,0.0025682022860872267,0.007724698788250709,9.0833780491465e-05,0.001887473453618338,0.01476429348920111,0.0036302928050339204,-0.007079704597067696,-0.08623136976579134,-0.01429776900740463,-0.0304968753739454,-0.012119009332866814,0.011923696967064705,0.015637516290869652,0.04395630458937182,-0.04458860687725895,-0.04447116126378646,0.0019632245630160448,-0.01844171286422782,0.02589267002674002,0.0,-0.03365072849559906,0.03064186841214438,0.02308481523043358,0.007654615779979647,0.014076902054151156,0.0018032591597991648,0.01974349286752246
0.0,0.026168863253551743,-0.02781848462664711,0.0,-0.0438401775804661,0.0,-0.02526954177897574,0.0,-0.05456852791878169,0.017109488825948944,0.0034269419619279103,0.0035157691178860683,0.005865686456985253,0.0023953524063249714,0.0018088010477326718,0.00990664409157596,-0.014665388617000103,-0.01368101811376731,-0.00019694333069003502,0.0036503445783953718,-9.082553046516772e-05,0.00047097019405699814,0.011286179818221257,0.0006578293580660423,0.0,-0.021359184466019403,-0.014931792961905737,-0.02790461793639154,-0.0049071788345036215,0.006323004865228688,0.01115455341099793,0.041418639315188716,-0.041578224903293125,-0.04276726883559178,0.00039217397498102034,-0.0018789204393027208,0.008548761901962652,0.0,-0.026281286189335274,0.027781003331159376,0.01370539285133805,0.0034943124653616085,0.011844216509891313,0.0004908302139580845,0.021708050217634244
-0.00021873316359573148,0.014613136907744682,-0.04367466278895578,0.044198163397581404,-0.09402205455600704,0.0,-0.0279985827860353,0.0,-0.06778523489932885,0.034524348778800416,0.01317282442111488,0.006239396294429443,0.009033207567693326,0.004054182754534851,0.003894115417846849,0.010404282583381231,-0.01581397737827398,-0.0069354139575205954,0.001646684813098673,0.005235313239956513,0.0003538048049097346,0.0011190339455678167,0.021920489566762263,0.0016429322365970386,0.0,-0.09567463906053014,-0.022520515376542902,-0.04462431461751793,-0.013032802979019934,0.01460456489491529,0.023535412350312427,0.06273364994636554,-0.06905703658378108,-0.06603157551281222,0.0013524371214393876,-0.03623520788465977,0.034308742683695825,-0.04107254156708902,-0.028340071337170782,0.04754010878545164,0.015663601704832452,0.0062946382522495155,0.021886570040394637,0.0010801626565669895,0.030434869572679518
0.00021878101825999015,-0.008330937588251862,0.0,-0.004869509545237124,-0.009609224855861536,0.015197567696159524,0.032005653200367995,0.08127257268473674,0.019438444924406016,-0.006504224326411514,-0.0038522954069389295,-0.0007745066541634872,-0.0008139876185070187,-0.0012708313596576234,-0.0004913599404907128,0.00016161048338086576,0.0014178697673118182,0.005674421649934528,-0.0003936252749944857,-0.0009055352392733252,0.0,-0.0004707003583469456,-0.002901371723424362,-0.0006560475360503378,-0.04367204396910269,0.01847378121023293,0.003987565851515647,0.0076484315847682935,0.004639549656533889,-0.003383110373626701,-0.003726677445991303,-0.013336116064435464,0.009985689943601082,0.008793517886294809,0.00019572498120388115,0.0,-0.05229261643405484,0.0,0.00486109774781755,-0.012109519918986044,-0.0037337574046866526,-0.002862106097381979,-0.004688859279813681,-0.0004901284529388437,-0.006687445076239479
-0.00021873316359573148,0.0045564571597698405,0.01968503937007874,0.0010037892473196387,0.014877102199223715,-0.00928148161909509,-0.015161957270847737,0.00024731116636554304,0.01977401129943498,-0.007949399450284323,-0.0008057202577227914,-0.001550418257450846,-0.0009052050376081887,-7.972317976627349e-05,-0.0008185636800434325,-0.002062543654983129,0.0028313910601368074,0.0031249564615903514,-0.000984831563970965,-0.0010876925460863037,-9.080165442970059e-05,-0.0005881527724069715,-0.004495934954897863,-0.0016415854757627967,-0.007455669694180479,-0.005600991193493871,0.0035304995849556897,0.007318989228001666,0.0024867288975213148,-0.0013435788131107163,-0.004579835307902021,-0.013306948164519638,0.01129931034220897,0.012901005164397057,-0.0007826651261143947,0.006347622485877029,0.05126615276809506,-0.003893828228423648,-0.0013821463295198716,-0.009737553449323444,-0.0009775637748999136,-0.0007551509105499503,-0.003842947253189536,-0.00032720328724103454,-0.00969784918706595
0.00021878101825999015,-0.010063883342428836,0.08185328185328189,0.0,0.07074563416188656,-0.009670580235720807,0.08642403778866345,-0.0038314915915713134,0.10387811634349033,-0.013041169191464513,0.033059185068833416,-0.006599499363564364,-0.01150448508318256,-0.007476285100900919,-0.005736940953748579,-0.009447515612450596,0.01835300627144933,0.007917964693665775,-0.00177477819291138,-0.008167144655571824,-0.00018132880303888297,-0.0017665397451317422,-0.014479092477986425,-0.0036171614498478905,-0.00970272270101027,0.07452335355285969,0.010993735533563304,0.02421964200620169,0.006378502091378458,-0.01189711877820084,-0.013879163063463686,-0.037697746330382455,0.03445081165734181,0.03476761953189802,-0.0017628045964105219,0.0208638143224978,-0.03525266121390118,0.014569978176736702,0.030449862507571163,-0.028806334397797343,-0.02022505595420166,-0.007709956563753945,-0.013814924010719563,-0.0017994970941216024,-0.015296088107340391
-0.00021873316359573148,-0.02434131009973134,-0.01213418986438258,-0.0107796566906453,0.016071489051874385,0.0,0.024154590149906285,0.0,0.04767885821831875,-0.012019487551002895,-0.014985951139117952,-0.004298485303501698,-0.005185926438990189,-0.003032601083277543,-0.002945480653570681,-0.008942310442422248,0.014787280053617171,0.006653831294269097,-0.00031381857062712834,-0.0031123248861183567,0.00018157762944076485,-0.0008633143368693582,-0.007025974382666111,-0.0016501857720186144,0.016434924666084757,0.022983952539675456,0.010874363608584977,0.01891740456356876,0.0049296413018450995,-0.004954307964952098,-0.007763528612194594,-0.029022364635841832,0.027002605614067823,0.02794413611061425,-0.0006291115832730625,-0.010456295122083884,-0.014616386284330391,0.0,0.019476162086039944,-0.018463205078841385,-0.01398367980656172,-0.0030938580655752303,-0.008619511167117514,-0.000525864481975516,-0.009944865271459692
0.0,0.008218344705288198,0.060693677745664774,-0.004054739078933822,-0.046865846514352716,-0.007171208312920388,-0.04088047298366266,0.0,-0.0718563430026142,0.013615923882544902,-0.01315369296842127,0.00667210442818999,0.008671944284161577,0.006919800199778527,0.005792743615706059,0.009022996881659051,-0.019125522679631687,-0.00938170535685691,0.002372292940128297,0.007351583730940841,0.00018126305485893188,0.002481302018988048,0.011968099425567202,0.004628205280971671,0.0027985074626866733,-0.04481675030284776,-0.01290881715442295,-0.02707587049432258,-0.009110173819253248,0.010459233177986771,0.013347909703160313,0.03966371308688306,-0.03856260927526721,-0.03754051745897928,0.0017679091662381504,0.0033621298010339056,0.015451270753594662,0.0007005457494036315,-0.026350605523796925,0.028276613375117037,0.017896234794922243,0.006886279174097737,0.014412812128055463,0.001968472070017386,0.016021821341205826
0.00021878101825999015,0.004512445611897245,-0.06403272942667815,-0.008396895887961631,0.012292501536570268,0.0,0.015081934426229503,0.0,0.02580645161290325,7.947024791103188e-05,0.0035330335635136313,-0.00039014862595387537,-0.001371996425771636,-0.0014384016802027216,-0.0011518033226592598,0.0007683508059889992,0.002785571842878753,0.0094705553164012,-0.0007892911378166112,-0.001642372499297292,0.00027195793041612145,-0.0005895220259390826,0.0044344732588217145,-0.0009873083082006914,0.0027906976744187105,0.0,-0.0039232063913676824,-0.006891047554439725,0.0053041531431222136,-0.001284901224732411,0.003719147286139462,0.008745035766114195,-0.011850573575590459,-0.00806987914511513,0.0007844642335217782,0.008616381405607719,0.008723946522503176,0.0,0.001353225085325576,0.004484927559900574,-0.005473602377548824,-0.0007601510337842508,0.0025152094695025115,-0.0003272915077960253,-0.000490222181038146
0.0,0.04013906563863024,-0.05858802765647751,0.04272510796189095,-0.044930118089260215,0.0,-0.038759658874665925,-0.005086799133667379,-0.0987421383647799,0.016512072486541126,-0.018883036681611842,0.0050702936322529505,0.008700468125542999,0.006001889211620917,0.004942379297332167,0.011038037146517077,-0.01805571061700283,-0.017910446997422374,0.0009873365622011067,0.006396401432823632,-0.00018125599293927682,0.0015332512340980413,0.00789425670974866,0.0026352086780939013,-0.01824366110080406,-0.034787314818635784,-0.01181619705539002,-0.02295178998862269,-0.01160748330020933,0.010434831619696905,0.008800360431879137,0.03272655899785162,-0.034593978409347505,-0.037288167408112735,-0.00019621747893808051,-0.009492067386512287,0.025945252277159117,0.0,-0.031756690651018375,0.016999685494446252,0.022855783130540496,0.006083962693251735,0.00953167312933978,0.0008188476303266017,0.012915881696387656
0.00021899287464687825,0.0015324603166962907,-0.010436837632901408,0.0,-0.03496503496503501,0.0,-0.021505342741935586,0.02319492397568461,-0.05792044661549198,0.014309217965263675,0.029032767427291405,0.004656588035277199,0.008163025193565095,0.00497512141560516,0.003706255344147763,0.007672112848771196,-0.015087165812431197,-0.010855405520824772,0.0022802762581783822,0.006191043111508898,0.0006346423665403228,0.001896013321531518,0.01187723587541788,0.001313852901540833,-0.009448787401574793,-0.06541248676410799,-0.011071725937977063,-0.021305453936936128,-0.00533798597010542,0.00834366852144885,0.012270284016936356,0.028856292442484093,-0.033444907065932894,-0.03415487122129948,0.00252899308102196,-0.029707725439952086,-0.012546503206017657,0.0,-0.011863231415107558,0.0277970931128739,0.012410228735282877,0.005567281940625982,0.011729154182189729,0.0020952758895676814,0.017909865696284062
-0.0002189449272678665,-0.010989025052010416,0.0,0.0,-0.001976284584980195,0.0,0.01923073422971384,-0.003534442283932685,0.04148148148148152,-0.004883171477085196,-0.0038041210968458397,-0.0023174412874834897,-0.0027962926447895127,-0.0021394232889655764,-0.0014716372823733335,-0.0038068654445730533,0.007180542657886524,0.006145697710900149,-0.00019708678197515744,-0.0025298028763239104,-9.065258551105658e-05,-0.00011745049667167187,-0.001051462656296047,-0.0006560475360503378,0.014308393821672637,0.01326619335470287,0.0022391544129473865,0.0033490426650735765,0.0028621825673897784,-0.0018968335977256015,-0.000984719285815759,-0.005405426170179463,0.003954512763355764,0.004374739055949239,-0.0003912978135789738,0.011358037958940095,0.0164779918461988,-0.01470073462547861,-0.002118607733430675,-0.005296670508327947,-0.005483962906565353,-0.001956843882528481,-0.002829850446295143,0.0,-0.003984316324699369
0.00021899287464687825,0.0,0.029296875,0.0,0.11221122112211228,0.015829076379283945,0.024258760107816676,-0.019324877218080218,0.10028449502133713,-0.034974432977750214,-0.015592665571763413,-0.0069685137013984245,-0.01040135885385203,-0.005558973123110664,-0.004584806862121771,-0.013980149174840013,0.01901148820342795,0.011518324607329813,-0.0013784200012589632,-0.0068841982472781045,0.0002717760667257527,-0.0014114686666905525,-0.02487187254397628,-0.0022980297854822878,0.0338557993730407,0.1098419864559821,0.026362756204874733,0.05257304859617864,0.009989318850340344,-0.0140785135677769,-0.026690969646394527,-0.07659968493210728,0.08074846488252195,0.07985480492737644,-0.001956440051211538,0.005859351486567639,-0.027539030398012015,0.0,0.03043168176975123,-0.05120651279187278,-0.02059685755849785,-0.006334066567034753,-0.02295177773265513,-0.0014706749956264525,-0.03672297499702832
0.00021851593339140702,0.0,0.014421252371916469,0.0,-0.008308664688427394,-0.004992450983130072,-0.0180921052631578,0.008231429284110657,-0.04589528118939889,0.012107714202653554,-0.016647794030188953,0.002339042320543101,0.005392217998218981,0.003274028512427435,0.0032901116568397762,0.005971257302417924,-0.01212693778695517,0.0010351966873706397,0.0015777203954402091,0.004378022589431685,0.0,0.0011778966528678035,0.008637382701780697,0.0016452986064714847,-0.02334751364463292,0.02835296749786424,-0.007836120648801834,-0.016649057806896902,-0.006005076686170229,0.0050691565510713145,0.007946291930402673,0.023209265429333818,-0.025968138506046397,-0.029243739636338837,0.0021563333515001166,0.015533902122543691,0.006226034883519106,0.003907696913282972,-0.01442303699647721,0.016119473931709496,0.00827960487466917,0.003338813831814659,0.010356385936753807,0.0013091464693604962,0.008887194459924962
0.0,0.0,0.0,0.0,-0.06582878909807237,0.010643211675986431,-0.02445557788944733,0.009772402759643924,-0.043360433604336085,0.012042369607826037,0.02712034845496373,0.002333665974186536,0.003727333590422824,0.0019901617596242687,0.0008197571808283553,0.007420974166040323,-0.009915143506072322,-0.014563900379179744,0.0,0.0019978942999116216,9.078620024262834e-05,0.00011806733180109695,0.006422286970119403,0.0009853811937749796,-0.007451102373520781,-0.09216771787311236,-0.011408636775641032,-0.020961934667424,-0.0074625868903312,0.004120235397004575,0.008270321843021539,0.03006290761906145,-0.031805413502013394,-0.0270082650067628,-0.0011735529076480743,-0.01864225273065953,0.019960218343588482,0.0,-0.019512280754726483,0.02115162105902687,0.011824664319443404,0.003025527207593221,0.004749810835729994,0.0004903051408079044,0.013583358440726605
-0.0004373652893748328,0.0,0.0,-0.008121028969645547,-0.043561819346572696,-0.009327561165524837,0.016140074995189782,-0.005145142906228537,-0.029036827195467307,0.018833718822480437,0.009761497527236476,0.005441760619230054,0.005819604011852308,0.002451566985030239,0.0032794490448296693,0.0032410229829077227,-0.007153005029410019,-0.002623611603689796,0.0005514319639165309,0.003775477585086496,-7.260736556346302e-05,0.0004585524805540369,0.018010989907208008,0.0006563306092150681,0.003127963813824295,-0.03703707899620566,-0.011540206013269862,-0.02772450453848706,-0.0035803899077675523,0.009350408505554398,0.016070297702031403,0.04130234318918935,-0.04057967697297118,-0.04056942990331773,0.0004105745856128657,-0.002435557814102073,0.019960694300686404,0.0,-0.008528853515861317,0.024856179698476203,0.007790888459520394,0.0020578581045525807,0.015395903679981247,0.00032731288104491564,0.02095532954855609
0.00021899287464687825,0.0,0.0,-0.005086267149407438,0.06028131279303418,-0.00258159461143784,0.044609665427509305,-0.01477646859717356,0.11232676878191096,-0.016397432839800073,-0.0031695088167831443,-0.0069549504186729215,-0.011362610661463829,-0.006346702232222688,-0.004908512074522453,-0.007509575881697436,0.022094185053842117,0.01972823409593312,-0.0019691859605304746,-0.008136042325369183,-9.064390100424852e-05,-0.0019999190253768887,-0.015340168774825778,-0.004591639592113641,-0.014655441222326124,0.08714927601809942,0.014818081188975362,0.03020883235703165,0.012576393068002454,-0.012075189407198908,-0.016102488830084725,-0.049782392822681175,0.04783481221489914,0.0448813271911759,-0.001958876756015292,0.004882809487948858,-0.07501907545142256,0.0,0.03082449739299068,-0.030316595220845125,-0.02206477323628956,-0.00828866890076813,-0.015962398130699954,-0.0021241933260049504,-0.019729454959123
0.00021851593339140702,-0.007876188688500324,-0.0048634493078937155,-0.008728142471127477,0.006317119393556516,0.0,0.004852766095114885,0.006624159314481752,0.007868852459016341,-0.007312876474213179,0.007154149216084265,-0.0011674201526447538,-0.00027352934493218606,-0.0011974673738894995,-0.001315296382186517,-0.00029667574575048387,0.002349568912070288,0.0004299226139294071,-0.00039465130583464736,-0.002187269463092848,-9.093344252502535e-05,-0.0002358952717188253,-0.003062269838529398,-0.0006588235806570002,0.02056962025316451,-0.01939565551467797,-0.0004423553898063742,0.003836722216376601,0.0,-0.001278790410390857,-0.002304919529629884,-0.007134532793626105,0.005285876095281926,0.007809733498004349,0.00215929999017384,0.0009717968994975552,0.047708009813058935,0.003538564965795316,0.008344920386208151,-0.0062530174643927,-0.0008235425718360995,0.0003042039173883352,0.0002491910880145442,-0.00016408792356838365,-0.008602583553496048
0.0,0.0,0.0,0.021509421383647757,-0.10169491525423724,0.0,-0.037025081681425716,0.018375912361858548,-0.1229668184775536,0.03683463770055002,-0.0017363220753377519,0.008570061713747353,0.011769952229861094,0.006714514482788477,0.006091534496066063,0.016898972083798137,-0.028129493726848264,-0.015470562956596453,0.0013816602005747105,0.00840329841101603,-9.036963374720062e-05,0.001650650960182007,0.024442155716263292,0.0036268039012810455,-0.03410852713178299,-0.11069605733005347,-0.0261178626310826,-0.05296210120317979,-0.012065343570546705,0.016436546270296053,0.02603026760959893,0.08311880349277359,-0.08030596124830085,-0.0799576414826928,-0.0005877311714075468,-0.024271879712694604,0.005345453512133119,-0.014456952295479622,-0.04827593683328478,0.0533676224294355,0.025548060567116556,0.006987665683806459,0.02083354827822534,0.001802014597877743,0.043222073217105486
-0.00021846819460994544,0.0,0.0,0.005418088972024299,-0.039832285115304,0.001827085870889113,-0.02407218321631566,0.00012194587132208825,-0.03857566765578632,0.019023622953208627,0.0015812459967981414,0.005113570783137321,0.006545244407797314,0.003821888414723739,0.0031400552945478844,0.007871787593777773,-0.012059730296079485,-0.00218240942819728,0.0020340205093332046,0.005542562267547785,0.0006435244596226451,0.0016616671290944933,0.013159901763681115,0.001313852901540833,0.02150882825040134,-0.05736922489499801,-0.011363525582601728,-0.023926187551411602,-0.00610631066729698,0.009187914752112673,0.013713286148057544,0.03346875344967394,-0.033783756878380505,-0.037519209888192434,0.002196963089743523,-0.01840787897222933,0.04430879594519788,0.0,-0.014492725051137743,0.030973431917004964,0.010286205573140831,0.0047497527093413785,0.012905728266502678,0.0016535919027965025,0.016713774782845768
0.0,0.020272185706376625,0.0,0.0,-0.04439592430858802,0.03313069757762765,-0.021240184267208438,0.0,-0.04243827160493832,0.00989652163964158,-0.002368187559204344,0.0026933092334719038,0.0024227532136874663,0.0030885890851168746,0.0022861439666375066,0.0020246268612235333,-0.002929549935526077,-0.015223183935993747,0.0007874165839789559,0.002525315495973462,0.00018113613344452136,0.0010580081769855088,0.006705260783234737,0.002952908554780565,-0.016970427404148388,-0.0379746835443038,-0.008275942328179573,-0.012108549482724143,-0.0032526442500273537,0.004099253005504496,0.006157944235644784,0.021941125496498626,-0.022054818328304363,-0.019093054768620082,0.0007827701288928907,-0.013684869542083335,-0.0016971931585859127,-0.00822912758632667,-0.009558808111894952,0.006115834141916118,0.0050906477291457345,0.002555772252411263,0.007494943304925025,0.0008168258630215264,0.011730989016150844
