Name,Riskiness R
AMJ,[1.24032742e+13]
AMLP,[3.9388324e+13]
AMU,[5.50642361e+12]
ATMP,[1.46638547e+12]
DDG,[0.55285224]
DIG,[2.7858074e+13]
DUG,[1.07118827]
ENFR,[6.80945008e+12]
ENY,[1.31456531e+13]
ERY,[3.75915624]
FAN,[0.30653278]
FCG,[7.10113004e+13]
FENY,[3.26763244e+13]
FILL,[1.69847349e+13]
FRAK,[6.98676509e+13]
FXN,[1.78758842e+13]
GASL,[5.51830818e+14]
GEX,[7.53065287e+11]
GREK,[1.92818564e+13]
GRID,[0.26089065]
ICLN,[4.80787768e+12]
IEO,[1.87350556e+13]
IEZ,[1.56545722e+13]
IMLP,[1.32600751e+13]
IXC,[9.21963095e+12]
IYE,[1.12358181e+13]
KOL,[1.09724682e+13]
MLPA,[8.84837302e+12]
MLPC,[9.43764967e+12]
MLPG,[9.5164383e+12]
MLPI,[1.62011265e+13]
MLPY,[1.33026954e+13]
NLR,[1.30679284]
OIH,[1.45360673e+13]
PBD,[2.94096039e+13]
PBW,[1.06952722e+13]
PSCE,[2.64712848e+10]
PUW,[4.91241407e+12]
PXE,[2.42606876e+13]
PXI,[1.37253468e+13]
PXJ,[3.08854039e+13]
PZD,[0.24945425]
QCLN,[2.71254426e+12]
RYE,[2.7824356e+13]
TAN,[2.4039811e+13]
VDE,[1.91225781e+13]
XES,[2.23690245e+13]
XLE,[2.74760006e+13]
XOP,[1.98584989e+13]
YMLI,[4.7096351e+12]
YMLP,[1.32414118]
ZMLP,[3.24990117e+13]
