,Date,DRN,DRV,DRW,EWRE,FFR,FREL,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,LRET,MORL,MORT,MRRL,PRME,PSR,REET,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRET,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI,XLRE
0,2013-12-01,0.1235479066542668,-0.12181484092344257,-0.05232558917189638,,0.005424112743530548,,0.049817511012118586,-0.013524212165276774,-0.009139593077604003,0.0566256295153506,-0.009263260750775888,0.027896896591625333,0.04408792067609704,0.03607155592042358,,0.06096364606059297,0.12360371048824156,,,0.049093771291538954,,-0.038041463821931076,0.10226910161862528,0.07894135714534502,0.0411139639531026,0.010515431066174377,0.049911791173541276,-0.021077951418936765,0.04815504551846851,,-0.07271888139726408,-0.041591459685544764,0.07255470168604745,0.03683251589998405,0.05901113254094868,-0.02512224924362792,-0.04081738415631708,0.02420629136414187,
1,2014-01-01,0.15437043420741492,-0.14720454979400668,0.054447861299487706,,0.04357854071923976,,0.053237937003780565,0.04382730876198062,0.04245402049378505,0.05065257856784609,0.08885620503719517,0.040865269274244685,0.04750931802749442,0.032376465308707816,,0.13594739007164738,0.04535768283419844,,,0.03780941983751662,,-0.04855131490769239,0.04265778935761071,0.04217713852212789,0.0448615700093607,0.05197299081161242,0.05226887977709182,0.05065858514410048,0.0525477828219731,,-0.09190791926547746,0.020956582976439923,0.0970939975888682,0.04973331701091693,0.05065382927905405,0.03974437538090883,0.036492080205360336,0.06183339013307676,
2,2014-02-01,0.008141490056180402,-0.025311204647696327,0.006545405943420319,,0.0,,-0.0010419855989738552,-0.013207368165561971,-0.003973463536394738,0.0012175077758705994,-0.02908688760199729,-0.008577999288736763,-0.00994872103446568,-0.0015958849942950268,,-0.0010958665141235042,0.0012278700140855134,,,0.00604475730609226,,0.003292200144864594,-0.03540475145448975,-0.002192729238001637,-0.01444178455491599,-0.0009147313961963305,0.001540235593923079,-0.007473438115269898,0.001815168574950768,,-0.008801187060743808,0.017368447694491612,-0.00426807698744764,-0.008701703496815793,-0.0015553161046087433,0.008204166564093849,-0.006004129179814212,0.009791488166091478,
3,2014-03-01,0.09953583851824745,-0.09812684269109312,0.04229657322296161,,0.030181811537951044,,0.038554675018892426,0.043997582581804084,0.03768493192780493,0.047269462620876834,0.04686919123472283,0.03427852739905775,0.04216550446470748,0.02511392254512537,,-0.001041552751919797,-0.0024531008497085615,,,0.03341857899822463,,-0.03117308609877942,0.059249532938453774,0.05380436817112987,0.024315690870460992,0.03994277552772476,0.043767459765064354,0.044133513716383514,0.04389283300334327,,-0.05826857624789379,0.009311787226850487,0.0634947527944809,0.03145555996299005,0.03960085529683959,0.022563369535342093,0.03241742159781269,0.033988758712739056,
4,2014-04-01,0.06812337556094657,-0.07387287703022635,0.036856757868513106,,0.03420201571060047,,0.023185636010925263,0.0326231226981462,0.035757182204326984,0.024341680745098043,0.027142008200209167,0.038860260199939746,0.027968956048476698,0.03171171726747773,,0.09867520512419181,0.04815882673489516,,,0.03102359424698303,,-0.03344622695045853,0.02325573261736571,0.02066992856732843,0.028661096975904323,0.029659228026594885,0.024465741512600583,0.03371605091570467,0.02533445389246183,,-0.05598095533665367,0.04715534468684749,0.055952660558847775,0.030496615817898382,0.02399212267270023,0.04666303932041441,0.041521890019341465,0.024317566274979805,
5,2014-05-01,0.03231907474050075,-0.041029590159245705,0.008719032390804547,,0.006706814977730686,,0.006896603285019716,0.0072477223743285055,0.0004666484681917546,-0.002284883221547319,-0.009326491415026358,0.0015585708293337469,0.0016747705860514293,0.011787280354608829,,0.031128781989226712,0.017999980526954985,,,0.009164446513164707,,-0.01182656235301982,-0.009404600381136814,0.0,0.010305398817631022,0.00279446639220835,0.0010853220734997312,0.0020382987673229717,0.004544165449914942,,-0.02434462949101599,-0.012726304828049581,0.016910705470047967,0.0009175516852661205,0.0020083329545777717,0.003110362350520598,0.004115084164538785,0.00024229413903577808,
6,2014-06-01,-0.000832743371947385,-0.01195861443910057,0.02503814160302834,,0.0009502067135384742,,0.004132888652401784,0.008098418474376413,0.01595883369152796,0.013633211771491507,-0.012716284723149087,0.013652310819593474,0.007309744179544139,-0.012309027769085941,,-0.08572329391301434,-0.04282910627314992,,,0.008340386080979144,,0.004875864294710757,0.0006395447074935825,0.01535820859367887,-0.007403052841946527,0.007761423889517752,0.00946635231253763,0.006347580318849525,0.00568453888910994,,0.0,0.09717392079762255,-0.0005094408577504314,0.0009168452751927281,0.01012361807267062,0.0165156571269902,0.013453416166974264,0.01724793654707989,
7,2014-07-01,0.08716675651166077,-0.08902648836133344,0.014112315382279339,,0.022885132019891168,,0.02837586909695972,0.017748142287135515,0.014821948114558321,0.02925082794192147,0.01565877987204697,0.004674415649433108,0.03472312276356841,0.030456663671914855,,0.12422243941896119,0.0631331037616603,,,0.028898160979871766,0.024351477655514778,-0.033524520156011976,0.04288035646112326,0.033532201086974925,0.028087782057845196,0.0232058603655616,0.02779125880657276,0.017053108704294922,0.027675565474583674,,-0.07037746443717437,-0.0013556590225365138,0.06804517257084093,0.032974796040868753,0.030440829550497487,0.002557745458964036,0.003331707788257312,0.021833017067562643,
8,2014-08-01,-0.17537940352229883,0.18571020329613627,-0.08349514174886609,,-0.06779680239838466,,-0.0647002590534072,-0.0539508143329335,-0.07074405080670948,-0.06590747947361447,-0.068314913786481,-0.06823820741998785,-0.06738551701210158,-0.07471267171331814,,-0.12348245353481699,-0.06250004298296746,,,-0.056465550267886036,-0.06703008632526655,0.05340031477153445,-0.08533729439275574,-0.07840671771686197,-0.06511982883621126,-0.069088377847563,-0.06590193749173233,-0.07422307423437106,-0.06402821607084422,,0.12250516734718596,-0.07058803343945709,-0.11773874864434779,-0.0638439732180841,-0.0690595222585028,-0.07397955360029075,-0.06538951977591428,-0.05963840028262179,
9,2014-09-01,0.31883250024222365,-0.25622501104937834,0.05135077509288586,,0.06850790655771201,,0.10297737452932344,0.07141488548057116,0.08689494653100259,0.1173916480319896,0.026145625910792013,0.04857588851361716,0.09337759302417878,0.10280799715861193,,0.05483800709656094,0.028511532090007456,,,0.08394310709195063,0.07822464927831031,-0.0762564160727719,0.07625369301850057,0.1280770477571927,0.09750715746639008,0.08247955928168196,0.11518210721300061,0.05797387943263766,0.11290200194523524,,-0.15511963919225225,0.0408955837718477,0.1758672227448637,0.08335292831737738,0.1095932095661503,0.053484701511939646,0.0523977067417959,0.10842134871046029,
