Name,Riskiness R
CHIM,[0.55918351]
COPX,[0.68698129]
CROP,[0.11821582]
CUT,[0.12865709]
DUST,[1.46545464e+14]
FLM,[0.17190039]
FMAT,[0.16985375]
FTAG,[1.44227432]
FXZ,[0.1256801]
GDX,[0.55980928]
GDXJ,[0.48731144]
GDXS,[5.66941861e+13]
GDXX,[0.70822733]
GNR,[0.19528491]
GOEX,[0.41886055]
GRES,[0.42813163]
GUNR,[0.2317919]
HAP,[0.23107956]
HOML,[0.40553957]
IGE,[0.93077556]
ITB,[0.14732409]
IYM,[0.1874782]
JDST,[3.84281484]
JNUG,[2.12666915]
LIT,[0.1611358]
MOO,[0.15325387]
MXI,[0.18731591]
NUGT,[1.47877005]
PAGG,[8.56575302e+12]
PICK,[0.35339086]
PKB,[0.18367225]
PSAU,[0.57569283]
PSCM,[0.22609759]
PYZ,[0.2246239]
REMX,[0.65566108]
RING,[0.82525884]
RTM,[0.17044424]
SBM,[6.81355009e+12]
SGDJ,[0.74783488]
SGDM,[0.63915096]
SIL,[0.78026406]
SILJ,[0.5171325]
SLVP,[0.6066316]
SLX,[0.29076451]
SMN,[2.06914411e+09]
SOIL,[3.90500718e+12]
UYM,[0.35851372]
VAW,[0.18209891]
VEGI,[0.32924394]
XHB,[0.61101965]
XME,[0.34633974]
