Name,Riskiness R
AGG,[4.76710202e+12]
AGND,[2.01983436e+12]
AGZD,[5.3936993e+12]
BIV,[1.43770682e+12]
BLV,[1.22841502e+12]
BND,[3.2255199e+12]
BNDX,[2.28866551e+12]
BOND,[2.60623594e+12]
BSV,[1.62730123e+12]
BYLD,[2.06233708e+12]
FBND,[4.29502686e+12]
FCOR,[3.87330898e+12]
FLTB,[1.55270369e+12]
FTSD,[2.45552847e+12]
FWDB,[3.17845642e+12]
GBF,[1.96749459e+12]
GVI,[2.18332627e+12]
HOLD,[6.94821405e+11]
ILTB,[1.03269315e+12]
ISTB,[1.70154457e+12]
IUSB,[2.6762568e+12]
KCNY,[1.02327178e+12]
LDUR,[2.14611301e+12]
MINC,[2.79289601e+12]
MINT,[1.76454595e+12]
NEAR,[1.20557541e+12]
RAVI,[1.61743817e+12]
SAGG,[3.14955003e+12]
SCHZ,[2.91748e+12]
SPAB,[6.12245627e+12]
ULST,[1.38884297e+12]
VBND,[2.74614136e+12]
WYDE,[2.96747771e+12]
XMPT,[5.64341473e+11]
