Name,Weight
Developed Markets ETF List 1 (100),0.1075252255720075
Developed Asia Pacific ETF List (108),0.1255829876418205
Consumer Discretionary Equity ETF List (31),0.26450684542038255
Real Estate ETF List (48),0.46407369795486564
Industrials Equity ETF List (37),0.46087287249541564
