Name,Riskiness R
ACWI,[0.08900167]
ACWV,[0.05334893]
ACWX,[0.15293623]
CGW,[0.09834348]
CRBN,[0.08481126]
CWI,[0.14853405]
DBEF,[0.23368916]
DIM,[0.11715545]
DLS,[0.07931825]
DOL,[0.21213393]
DTH,[0.21250761]
DWM,[0.16889172]
DWX,[0.29921953]
EFA,[0.16468708]
EFAV,[0.08616615]
EFG,[0.13011844]
EFV,[0.24146872]
EWS,[0.22452723]
EZU,[0.16773208]
FDT,[0.11177609]
FGD,[0.17624079]
FNDC,[0.07738017]
FNDF,[0.15872527]
GDX,[0.57046171]
GDXJ,[0.45052508]
GII,[0.15028011]
GNR,[0.22250677]
GUNR,[0.22842975]
GWX,[0.11887535]
HEFA,[0.24747291]
HEZU,[0.27257716]
IDLV,[0.11010795]
IDOG,[0.18375075]
IDV,[0.21818319]
IEFA,[0.13936296]
IGF,[0.17899506]
IHDG,[0.1321058]
IOO,[0.0859256]
IQDF,[0.17502952]
IQLT,[0.15657284]
IXC,[0.70972709]
IXG,[0.12740801]
IXJ,[0.19509013]
IXP,[0.3156871]
IXUS,[0.13626508]
JNUG,[2.16675607]
JPGE,[0.07342465]
JPIN,[0.10732555]
JXI,[0.15546488]
KXI,[0.09651854]
LIT,[0.14545422]
MOO,[0.11232323]
MXI,[0.15084211]
NFRA,[0.14160853]
NUGT,[3.02948424]
PDN,[0.08973622]
PICK,[0.40548143]
PID,[0.84805121]
PPH,[5.84894645e+11]
PSP,[0.14121998]
PXF,[0.17897982]
QEFA,[0.14526694]
ROBO,[0.07935946]
RODM,[0.10106948]
RXI,[0.09427259]
SCHC,[0.109262]
SCHF,[0.14629688]
SCZ,[0.08002171]
SDIV,[0.19801572]
SIL,[0.56069971]
SMH,[0.07701894]
SPDW,[0.22378979]
TAN,[2.11825622e+12]
TLTD,[0.13263093]
URA,[3.55446201e+12]
URTH,[0.08783161]
VEA,[0.13351916]
VEU,[0.13932321]
VSS,[0.1086055]
VT,[0.08680123]
VXUS,[0.14313138]
WDIV,[0.13026503]
WOOD,[0.08984503]
XT,[0.06798358]
