,Date,EMIF,FUTY,FXU,GHII,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,TOLZ,UPW,UTES,VPU,WBIC,XLU
0,2013-12-01,-0.0616463433962825,0.035036573650256315,0.030475929116512073,,0.00688666015095953,0.03601760445625243,4.826775483133526e-05,-0.00954018684321149,0.01777372999581729,-0.0027352300783035463,0.014189425401825573,-0.06665063644841245,0.024090687710431803,-0.04964199937662493,,0.0721949827467972,,0.0377992846888181,,0.0407716722689118
1,2014-01-01,0.026898635207401253,0.03329391554121757,0.02654430901547869,,0.047252907952023575,0.032307204677512684,0.04605780659037466,0.03521891025648355,0.05647537775259418,0.007533974325724557,0.02840613669993078,0.016953967233873764,0.03724489966994405,-0.07885479957965709,,0.05407616323688334,,0.03318933785027129,,0.03452697533832404
2,2014-02-01,0.032665748411283446,0.023502652694348192,0.04560423486687959,,0.03065634826273062,0.025391361264973926,0.03606976832624881,0.1783504781885649,0.03027033970111978,0.02904785525813135,0.01685391894339647,0.023062033525051057,0.03275211734863307,-0.06597608009949597,,0.07067162294066422,,0.023865877733385478,,0.024969131985164237
3,2014-03-01,0.010444785553982384,0.04693327378663795,0.03632709571409669,,0.022831926707695786,0.047044241351167165,0.014645868618042042,-0.007874034900060618,0.022296438660372432,0.0016214851896655938,0.03588199105210704,0.009505812941145516,0.056253269396952334,-0.07530639658124547,0.027360087548517462,0.09459964788715161,,0.04601119477723333,,0.05089194081594879
4,2014-04-01,0.023921819338741754,-0.0074867932145906415,0.004353611447881198,,0.017612055066303915,-0.0071150252342792345,0.026975882352469335,0.22398594736125468,0.011210831875561884,-0.0014000246161086397,-0.012455120616624385,0.008878102400206747,-0.0018022312520827545,0.008838344135458143,0.033589263137449775,-0.025380691270182616,,-0.007347683616210354,,-0.010876995400562193
5,2014-05-01,0.018171331373278702,0.03735645832637257,0.03424360947074254,,0.02394860426340415,0.03648204677834289,0.021428666646109863,0.06844377178763643,0.014110019171246718,0.036725775417394725,0.05045017735705616,-0.0010666390255434544,0.03597214795830994,-0.09324155778261806,0.03621146458855627,0.08993083696190277,,0.03733113334152104,,0.035563753549982306
6,2014-06-01,0.0205996190654423,-0.06241966034889768,-0.0496469321107471,,-0.01439916628885153,-0.06360122168341609,-0.012134417591563673,-0.0681051978178615,-0.026663370513955034,-0.04680448139578575,-0.049380250112166034,0.030690705998523853,-0.04186378040198254,0.1511387686826677,-0.0015781357389625201,-0.12624043570900206,,-0.062203015329687875,,-0.060040983783685616
7,2014-07-01,0.049198672959339544,0.05096749110663195,0.04070797443453715,,0.030996913228154323,0.052356935650352425,0.02547458353197817,-0.014471798168235326,0.022504666144298614,0.030839287509970194,0.045867839149751725,0.01275732427588486,0.04334975443126629,-0.10011989643911182,0.036392624674811705,0.1071472148982986,,0.051455732617527776,,0.049212120013854735
8,2014-08-01,-0.07583058499476131,-0.036460338829266574,-0.0378402608849173,,-0.04460602352739281,-0.03368835591831964,-0.041779506049206,-0.054331824094189636,-0.027104150746050562,-0.05955659634896797,-0.04602712742748858,-0.06760922532019462,-0.03237528210438161,0.04130579193290227,-0.037731881770411264,-0.04270253332693244,,-0.034774370987173606,-0.02101530507370103,-0.02749564368552132
9,2014-09-01,0.015076891008558775,0.0945353528130336,0.08190616858878934,,0.0228301289654214,0.09284745286636702,0.020033090620257377,0.0753105934254232,0.0437787929532964,0.13439039263364896,0.07019502888296744,0.015012380110678462,0.08222605438238526,-0.1484324953893804,0.01119587147292495,0.17694922123927656,,0.0929228966838051,0.005952933576245487,0.09005254497026843
10,2014-10-01,-0.010282779619567363,0.007465173135399872,0.004118583119762511,,-0.001608672602789635,0.010075488691350876,-0.0006933516842488641,-0.02960299299532927,0.004214348418424587,0.006266294073733566,0.005134855947614866,0.0076608134350956035,0.011600582800091123,-0.025732656990539737,0.004716683502393664,0.009867084006514449,,0.008084065341946835,0.001572020182838922,0.01165596594751648
11,2014-11-01,-0.0646464451400344,0.029302964271107644,0.020508635555850942,,-0.02356484831768859,0.025847719083156615,-0.025433277757966662,-0.058035646802192586,-0.017386168690215194,0.04177502809726156,0.009365512018897943,-0.02362229154718276,0.012369766463363942,-0.0842490639569681,-0.024145084581147832,0.07238300646480343,,0.02596215628331426,-0.006917976506640339,0.04282611774281706
12,2014-12-01,0.026775720613565725,0.02824112782263367,0.015278785493192684,,0.017351553748173314,0.030056578799621366,0.018139110597848493,0.06717307401241115,0.024945448595418324,-0.002379960422305776,0.032611948467983966,-0.010197320486830648,0.022955883103094325,-0.04589469442280032,0.009075184176667944,0.054423342617198334,,0.0302537627612767,-0.05436522144484082,0.013537425075495133
13,2015-01-01,0.02048336077148638,-0.06025658451372247,-0.025129629777337972,,-0.003085863624049626,-0.05998687704411676,0.0007097021096020261,0.0386042610337461,-0.03483677213352505,-0.019939220012534807,-0.056425139069228684,0.03813560641404801,-0.043358586292994376,0.11981459621406147,-0.005736600159655266,-0.12159285788139504,,-0.05938043575895243,0.03316435710447454,-0.06142337020903335
14,2015-02-01,-0.015878040893451954,-0.021827985605738873,-0.032733181717663644,-0.02012615819571176,0.0022700129039381015,-0.016283539371391653,-0.010874640848696424,-0.059328088171272254,-0.030669987276325843,0.006180751256400289,-0.0069838131147161465,-0.015238159634335051,-0.02737740837050295,0.013004910699702929,0.00046128349022384887,-0.03133925613490156,,-0.015147050919981564,-0.024532241403669396,-0.01768738240344077
15,2015-03-01,0.1105024341894842,0.009133194929052905,0.019478768608872776,0.0629860382224737,0.03685398635979139,0.00170183068348973,0.04469403528244724,-0.044832781133855554,0.018725975828315655,-0.011467520996833158,-0.008450022264419084,0.11108043680721283,0.014323873348998201,0.00038916098041758896,0.04028363848684006,-0.0013200949370230988,,0.006020442599541662,0.018920473253527074,0.01195483485026099
16,2015-04-01,-0.038103044789028616,0.003512337727668943,-0.0050357009344052526,-0.021979111514613108,-0.010325745917278537,0.0039620046648212275,-0.013498208015058874,0.02943513029560302,0.01246547838422699,-0.002337743402671383,-0.009333382181850374,-0.007709556459380262,-0.0014792456159608228,-0.01866624819108976,-0.017539899716612115,0.019102892277553907,,-0.0003105197689648489,0.019304055451064017,0.0006723874244438188
17,2015-05-01,-0.0541467462668083,-0.06755351368238577,-0.07212136056145299,-0.02255033818013018,-0.06420543885215992,-0.070313957909801,-0.05797767123773456,-0.04327673269561765,-0.0747075742899914,-0.04139537839840901,-0.06819216320074363,-0.09749384636486423,-0.06598443345797686,0.13671486275990963,-0.05694911884715205,-0.13184523316224553,,-0.04512492665230113,-0.004194052392579154,-0.029569851981086567
18,2015-06-01,-0.03932626180160186,0.06283315876497729,0.056595450289572566,-0.029467002505958878,0.019221302425337122,0.06796851536876805,0.017325538577755536,0.006462022046878383,0.06766407965057415,0.04526063923564972,0.05929619226254823,-0.08511042970674706,0.058390509418567396,-0.10998771232594304,-0.003167337210904342,2.426564286941341,,0.0375057531491013,-0.009150598249385173,0.006991069584759825
19,2015-07-01,-0.0903616273042121,-0.03348786723772698,-0.03252372965985641,-0.0627337612796269,-0.05097024017926251,-0.035306955291655166,-0.05292825953671726,-0.128410819616587,-0.046837847522435035,-0.030049734943626852,-0.03292223601610775,-0.06898657616530365,-0.030023447732481275,0.06795921473103622,-0.036866350136037195,-0.05677282436231817,,-0.035955165755725826,-0.05551595268877628,-0.01040944399237524
20,2015-08-01,-0.049145956107927366,0.01621835908795749,0.014343442665298682,-0.022163133315571137,-0.03752813653990265,0.02033285725859299,-0.023803394248983315,-0.00920805847702684,0.0027172753440963095,0.017510611076411615,0.031205923258650695,-0.04524587489438449,0.007525063758860961,-0.056299340332171405,-0.06698562836754564,-0.6609832921872029,,0.017390392346037054,-0.004698444312862619,0.011921512077597117
21,2015-09-01,0.06634886538593802,0.028950770026373873,0.03299456322623331,0.06441065418255701,0.057903238363849044,0.025526806917823067,0.042936570512150864,0.010222988382981187,0.031842954719268034,0.1284944208036075,0.0396448669350411,0.06047054760793246,0.04203902446600309,-0.029148835168446515,0.08252333590778736,0.05448478582914056,0.01515161743580204,0.02925799607612088,0.006370387697566355,0.020165905758787964
22,2015-10-01,-0.03025087207964293,-0.02169282636325823,-0.028017395087733207,-0.043177987383046595,-0.04303672453983138,-0.019774201498099282,-0.04142320468531827,-0.03127875453427929,-0.030422483838741618,-0.006669858090969136,-0.012005449210583708,-0.038135546349777505,-0.020461026528696157,-0.0048037989413675436,-0.04352222086926912,-0.04270516980280621,-0.0011481359237374127,-0.021301303886178145,-0.006916417249434053,-0.02125726859117223
23,2015-11-01,-0.033675981718597536,0.013813182689596765,-0.007095311356295152,-0.033844748088974634,-0.04197428569847813,0.003253794237769932,-0.047189594591578406,0.002848958717737795,-0.006320555140223206,-0.012709819930050964,0.008550875925375215,-0.07319553262161038,0.007519999267660116,-0.04022526733294285,-0.04894207026440504,0.04166650803884513,0.011494135180519017,0.012067703161052384,-0.03236743817198014,0.01074298055217239
