ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DOL,DTH,DWM,DWX,EFA,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDOG,IDV,IEFA,IGF,IOO,IQDF,IXC,IXG,IXJ,IXP,IXUS,JNUG,JXI,KXI,LIT,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,ROBO,RXI,SCHC,SCHF,SCZ,SDIV,SMH,SPDW,TAN,URA,URTH,VEA,VEU,VSS,VT,WDIV,WOOD
-0.03842990398201448,-0.02722116168570629,-0.048707904225399175,-0.019308989602187788,-0.04317558950516813,-0.044847791698972135,-0.03573093993349201,-0.045862869837893484,-0.0401899657192273,-0.04855193826537964,-0.04023974646266711,-0.043800979824064036,-0.051570489130315415,-0.03614601826301885,-0.053197655925452544,-0.04793207540131356,-0.0373689177416052,-0.04023624953857512,-0.027045138360989263,-0.04032084833265377,0.13977466484688802,-0.009849966861426829,-0.04865700811019321,-0.023585749583665213,-0.004541943788318389,-0.041681472089938436,-0.04057073677725207,-0.04526721928912635,-0.039811156470866006,4.837413862343596e-05,-0.0398256189482664,-0.05036315736295365,-0.049776428457065286,-0.04037855881985291,0.007418739625646663,-0.032842032731792065,-0.04440437654666598,0.3846153352963766,-0.0020371208691714873,-0.050034338550570254,-0.04608960189421764,-0.038215885384549786,0.3327251748414169,-0.03726259405231106,-0.04430745272522348,-0.04626679712559066,0.022589556521111744,0.010665192913496869,-0.03670934087357742,-0.04057010289326976,-0.05049091842341865,-0.0057782165784768715,-0.02555735596576753,-0.01456159029835679,-0.020799329019584725,-0.014247497513927829,-0.05180643049311977,0.1326863512523205,0.04049681934374288,-0.04112708301382168,-0.04704797731841648,-0.05052747625805939,-0.025937487353070027,-0.03824927384940434,-0.02260885931369737,-0.02896889578955137
0.05204725876193466,0.04009810232665166,0.056797560534412664,0.08389512663965694,0.057897959625911675,0.04123719025060165,0.06322441582041152,0.06475836409074211,0.06572268921360377,0.0716502193258181,0.06265257858770258,0.06131100182888481,0.059697115369635935,0.0617421340160176,0.03682491135959323,0.06977318931321032,0.06523090011850959,0.05615380769230768,0.05261176898391113,0.06444346746773126,0.16812655717328492,0.0472529957042732,0.053431951605476216,0.05665569336491692,0.047575236320484916,0.06018070392190415,0.07091677854587379,0.06936712379559941,0.060889170177912774,0.04605805417055494,0.0509327520564392,0.05715409589536899,0.05895409553980247,0.03836076826924483,0.07181728969157182,0.018433333385371748,0.05112282549155825,0.4708333068646801,0.05647543660694027,0.047237060241037486,0.12611163762942745,0.05719092080491816,0.29783753422189985,0.05024182916852154,0.05894980525062207,0.049742872532357714,0.09957503700034256,0.06632231390507952,0.05208087219995985,0.04190472269784926,0.05552769165883408,0.06906613094393686,0.04960047290050176,0.06395015519963686,0.06071319681917184,0.060238011499534234,0.0600287004634454,0.18738870522709428,0.14113930533198446,0.05283474559964738,0.05947872577411435,0.05628755659359068,0.07170641483114827,0.05214948455764727,0.0550413023463576,0.05053875838884025
0.005708358675374015,0.012588688066608737,0.005180449825131883,0.0027643223427452576,0.00505190303899662,-0.005133735735465463,-0.0051205394149962564,-0.00991406845517562,-0.00851326996568466,-0.009422016656594402,0.015680724836849055,-0.004591961067663081,-0.00574589219299809,-0.003461401370468325,0.030781543180820038,0.0061890119991469105,-0.002670906044061388,0.014202513263019478,-0.004998188584635709,0.0021119713396233,-0.12385096610407992,0.030656347150259,0.009222164219442979,0.010665946044735487,-0.007031947759210858,0.011983396407960709,0.011371393041812495,0.0025947310726951805,-0.004239456816569318,0.03606960407288415,0.008941440178855467,0.013240085709288784,0.019566665803355948,0.018742120771519388,-0.015778557409406584,0.008446397555541059,0.0039950811529854925,-0.3742524584090279,0.030270501061807526,0.017312378046180736,-0.01938258504679089,-0.007319103071887309,-0.2691415374909056,0.0014174699297473461,-0.017206656839894134,-0.007080996584020649,-0.01932124287893237,-0.01857861753064386,-0.008137603509666755,-0.005118926955411425,-0.020875792790895745,0.0012130810989437768,-0.0009514816911808173,-0.010238981564732751,0.023259035117627103,0.04490268363648935,-0.0033909641903618003,-0.05331907344824692,-0.04603447378690047,0.0035241047780066315,-0.014094449339403096,-0.003367657110925102,-0.005583454360538375,-0.0008373409831356753,0.00710733144410547,-0.034122767752208065
0.011867867341305485,0.015695246304032656,0.016748670402282926,-0.0010337302664206768,0.0184306199868445,0.0062660590355585145,0.01929168271329896,0.04315439899599706,0.048295068915447964,0.031920542828383594,0.0490890923733659,0.016666730452469768,0.008457083675966115,0.02483498993019517,0.04211327374389026,0.018453099647956703,-0.0052237396433106285,0.0384201077199282,0.003946990839285515,0.02037232687370497,0.007730537957615484,0.022832005746459823,0.02522834644369432,0.023388283819205036,-0.00029498292227222203,0.034037694040471286,0.03611427306531733,0.04506253858015458,0.011789830520868292,0.014645762614663282,0.020934857609978662,0.028218217079534588,0.059858244075416775,0.0008844981062592375,0.002745104307637356,0.020041744287852745,0.013494884122113868,-0.02162983045885965,0.022296289964730633,0.031720598454432064,-0.041727663667839344,0.02051612058441889,0.050216366642909606,-0.004246319886765818,0.009269051177411692,0.035537146452530755,0.02946742423557113,-0.01218453463672413,0.032403112994698016,-0.041161191882376914,-0.01035570304716946,0.003938284027426962,0.015238097509815913,-0.0034483804021476104,0.02631947576085442,-0.020609519650785224,0.01463082534907471,-0.07532232917362214,-0.10755815170190282,-0.006180671268979692,0.026629691805222632,0.022917291999934312,0.010200224497471223,0.013123721689701162,0.04411341213041542,-0.023938192775956515
0.02005771303928119,0.016982961316862534,0.016895588622523272,0.018627002740438308,0.01727428071518661,0.02527467063298716,0.016203123377415026,0.012377900106015392,0.012011287676111572,0.01579898750212544,0.011464619454037931,0.01595449298946035,0.019426897928835597,0.011862341958621035,0.01836879826772292,0.008362272042838481,0.016740426180370194,0.011410788381742679,0.0200142665696924,0.009982848962614895,-0.06547952114224387,0.017612061535446998,0.004650208534239405,0.004737908473178146,0.009445053527855305,0.016036423524913676,0.015127035550332657,0.011263964737386984,0.01602194893364075,0.02697593683318121,0.007547900252753777,0.020227083104107563,0.0066825703824087,0.01502293949602524,0.022448646752345126,0.018475126774221067,0.018777701145967274,-0.21593817746113908,0.011210762103327254,0.018738570033854603,0.018334560882673774,-0.002512961084886091,-0.20252811975565388,0.020611230298906616,-0.0015307986348271755,0.02100155904838025,0.008540911753010963,0.010961047208786684,0.01516819447310201,0.008432326013225057,0.027576141941576447,0.009957807994435115,0.01657290719300115,0.011341945778747822,0.023381088902306425,0.03738530112104744,0.01810871312596573,-0.0022015678895797247,-0.021498267504873384,0.03180212014134275,0.017652667272174627,0.01919683198166271,0.013339527929769252,0.020462684447431836,0.010400181062789485,0.03263449105944045
0.0041659997722010254,0.0049646417342801615,-0.002699964941784157,0.02031832176860726,0.0,-0.013933424322873894,-0.005637044546955177,-0.009818374398282412,-0.012673371943231666,-0.01042765205738571,0.002540640442144952,-0.01498353231473429,-0.006717923031235837,-0.019092186140314712,-0.02453078822536771,-0.025109427590944925,0.004352786568820285,-0.002735042735042677,0.019271158234151643,0.012269932993672286,0.2389329076392325,0.02394852131109924,0.01928656624891725,0.03689354006624607,0.03128663256273265,-0.0035735835558047533,-0.0019023595190095566,-0.012623675893352546,-0.009079361656097112,0.021428687907391157,-0.016855737706702085,0.0010436059840348447,0.03897200394902015,-0.0036566198773965906,0.01028170699138089,-0.09213929593067596,-0.0006701272631689317,0.8131144766674154,0.014110058171536882,-0.010023245301599341,0.02025501933908713,0.015903052397699506,0.5933840659143028,0.01845407445870728,0.027082298442358203,0.019514774524641967,0.030736006502269344,0.028356931577268988,0.0008790469572985751,0.06005312233616755,0.007427705750820118,0.023901916195188267,0.014457089361337369,0.00589230995325496,0.026093423357066187,0.06797580381722168,-0.003293860270926196,0.09266973389279784,-0.036617830994110506,-0.0005479589041096401,-0.0016406372350479116,0.004996965305832895,0.01618068393985448,0.014509234524914675,-0.0002861263857654132,0.012066623950822818
-0.0006808390160733644,-0.0031479327176200237,0.0032841670007810807,-0.05675403875663833,0.004115549779072499,0.004286162096075846,-0.007332155281210617,-0.007634601805797335,-0.0015144149620537196,-0.002840568327506432,-0.0026403751066392997,-0.002112219918123936,-0.0162470078784606,0.00652562082370927,0.054654925444375335,-0.04145603388139151,-0.010052191224341532,-0.029482379156667824,-0.02131320905889929,-0.02861956618847528,-0.015617554316109188,-0.02987421324932763,-3.6318332653223794e-05,-0.014446291960628603,-0.01807664309584618,0.0030822751763178225,-0.024886541404204803,-0.011776000633437405,-0.007355553852671027,-0.012134485126817118,0.005553182674447496,0.003844839880333217,-0.03038743725481644,0.006826739851731342,0.0002024816567726421,0.12089145670280114,-0.0014499368073672902,-0.11681735746777094,-0.046114071832358,-0.022186827112917525,-0.0073529805691685155,0.0053816743128627465,-0.07655723803674233,-0.0194871794871795,0.05320241765201127,-0.010353531370962636,-0.023372234085837558,-0.04645974433544667,-0.012845247502601295,-0.025815744085141368,-0.016766405971226018,-0.032681518269244834,-0.02092178363372996,-0.022322713098034054,-0.013761849375284005,-0.014750544215963753,-0.021810931065940453,-0.11554855485053885,0.025570072533836984,-0.01644732752806091,-0.01198153124936524,-0.0032426944788025032,-0.03022670816024797,-0.010198567800701185,-0.00793164182495803,-0.034675896013636257
0.0257618170717642,0.035106226657820816,0.010575406280073113,0.023223156334689327,0.009292131593403318,0.015356495411907712,0.0009957981356959902,0.005748415107134568,0.007690989187983607,0.0034614679145011985,0.00478947504093806,0.0018020297043774504,0.006123663868194647,-0.0034971770286112754,-0.0071124039321411965,0.0017587040577969845,0.0034573265342601237,0.013069622503342315,0.0007024405332420713,-0.0013864161071349293,0.012019077443262256,0.030996717362303264,0.00440872087471848,0.010586178128440262,0.01507257102903419,0.012665902278427605,-0.0026498116715818892,0.003628946398926692,0.001979852612173334,0.02547482545231557,0.023036485252907645,0.007399480409070878,0.0247418045016111,0.022179313795848067,0.04069833499660497,0.006698962762835023,0.012457279897593385,0.020065655532790654,0.022504645863528062,0.02985247597554892,0.01629641671260957,0.00031202820283066264,0.07119455338242849,0.01150627615062768,-0.028148901825332643,0.030510249015922312,0.030477537979899837,0.011073086213713937,-0.0013524624969286506,0.006625048199062613,0.022352368526832683,0.00874793429933458,0.003716347702602622,0.001954350035243783,0.02899564165844078,0.05988521165055865,0.002702703932020269,0.10071036663486688,0.020889478010730076,0.027731298000799945,0.002645024472348073,0.010093378038909848,0.014564007015843898,0.026496730565171704,0.014055545282209612,0.02778346255183536
-0.03315807413479285,-0.020408114476886903,-0.048137235677976606,-0.052957348513996236,-0.050094648018690506,-0.0014404559741501306,-0.06266580554746995,-0.04819980246411987,-0.06208770070204664,-0.051198266658398814,-0.08083408899605979,-0.03882475710934926,-0.036235112988498,-0.04070875986366803,-0.04441263649496068,-0.03436150156766521,-0.046133012400607736,-0.0721756973500697,-0.051947929256930266,-0.04130510854685925,-0.2014250479093956,-0.04460601384566745,-0.07041982180812033,-0.0760139151373801,-0.06653343555539493,-0.056879213805134166,-0.05878452947066865,-0.07567191072559833,-0.04100119405007313,-0.041779619781656986,-0.019987420678731202,-0.07100387319842233,-0.07957174272284827,-0.03134156691112448,0.005454327448392974,-0.026772050274395637,-0.05157582480893568,-0.5254918156623559,-0.027104096189117657,-0.018242912012573283,-0.09329468158928184,-0.06597002561631758,-0.499781410112493,-0.047914477766287586,-0.1045656409006414,-0.05513024060855369,0.022354586008734297,-0.0648693734929542,-0.047404061458171706,-0.03985374959503445,-0.034647366515024244,-0.06279890655505144,-0.04288799022675381,-0.05402771400956912,-0.08078423625130735,-0.011416375904082376,-0.04413744271152858,-0.06314813214361806,-0.14389441014496795,-0.032135633898305045,-0.046533789841977424,-0.053804764103099714,-0.0661973649209829,-0.037922426314896174,-0.062229342767089975,-0.04807895449960599
0.012054199305021636,0.03642096958506298,-0.0021987519132650748,0.025054340114643626,-0.0008555505118621566,0.010097371544752824,0.009688840857083148,-0.0008831238273563143,-0.0014990705399884796,0.0004013790590802616,0.004751888243554818,-0.0026513087359605228,0.003965620869459528,-0.007865459699381575,-0.005247284538837427,-0.028571374042523568,-0.012223680302091606,0.010898120597590287,-0.0025916798616469213,-0.011947817367724736,-0.27215951662450033,0.02283013210263532,-0.029152168034738645,-0.03604660938056156,-0.014989115811546806,0.015912381260680175,-0.012795263618351382,0.01633095021625375,-0.0029189351257600145,0.020032932376544958,0.000903527641331738,0.0014211003621313232,-0.0463048190489193,0.021155424319291974,0.024667383639512326,0.014946832139250616,-0.006042402686500543,-0.6666666446306231,0.04377880000926693,0.022799936496736988,-0.030546404952445205,-0.03189184997515978,-0.5227272378656567,-0.017740839328716788,-0.02686392572539371,-0.0008929946525806752,-0.002988832326693413,0.010460101291364446,-0.008528096090393773,0.0,0.02054453159718537,-0.01691139091296178,-0.00419091146241242,0.0008247851870093433,0.015790487998675117,0.006459218792481586,-0.0049348471459372545,-0.056580695613861025,-0.113338420828641,0.00854582552027842,0.001710112960287004,0.007383365087344948,-0.01488295353616828,0.014228236252345598,0.03524091704233695,0.05476673730963093
