ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMFM,EMIF,EUM,EWEM,EWX,FEM,FEMS,FNDE,HILO,IEMG,PIE,PXH,PXR,SCHE,SPEM,TLTE
-0.018392759557207813,-0.031674427301937244,-0.0039480669851386955,-0.013130557362386379,0.008025069491807918,-0.037676217119604866,-0.011941263091607052,-0.011218542496319402,-0.002469135857893048,-0.05337175535673293,-0.008493114550283322,0.030275274943221363,-0.03365241683772675,-0.019852902268173697,-0.015421149253518644,0.037832741709481435,-0.0052378839738854354,-0.032020867950245495,0.022815849144481908,-0.011480647013813194,-0.010282789312653674,0.011976050805413313,-0.00849705330268323,-0.01269856427540323,-0.013058073996630618,-0.004886236374848357,-0.02699573472945099,-0.0190720020944064,-0.01288927637361094,-0.010649853884765073,-0.011863235239260812,0.0076608134350956035,-0.008870045963904248,-0.015650440105683852,-0.013038642822206412
-0.0882958793446568,-0.07616827034756576,-0.06698361326572325,-0.06785506599184224,-0.05174700478744945,-0.07786528701082064,-0.04756347395279616,-0.03982215902039391,-0.058955874413948575,-0.1260951430561726,-0.057474399261631365,0.11338679619489705,-0.14229968124271153,-0.04088511242605579,-0.05325282383046439,-0.053105222912026136,-0.05223257582023679,-0.08405651011977823,0.07616974807029928,-0.06487782595881864,-0.0646464514586146,0.03865870125994369,-0.04373523720146577,-0.04951752472595651,-0.07981227636774757,-0.0626805910391943,-0.07173982319576921,-0.06286457058480734,-0.055243077284882175,-0.054897450096266176,-0.06803404643150744,-0.02362229154718276,-0.07003904431896403,-0.05744705832667925,-0.07160629910723959
0.003835931255919832,-0.023439800470585803,0.011884590212363214,0.023374882798098875,0.01686616562767256,-0.015891793168880283,0.004321768062635577,0.013082338870461513,0.002391152558584394,-0.02877074713729385,-0.0077501322904079736,-0.007464728284138729,0.03603617955441446,0.006857576581707494,0.0074133168000026515,-0.03707228911253372,0.033918242361370865,-0.015985714398139922,-0.002022295206829262,-0.020028997814307847,0.026775817612454483,0.00037990002368127815,-0.010810128323927068,0.010711568141897674,-0.003965410107705047,0.006023809741679926,-0.0032628678619275628,-0.023766935959424588,0.014051252414072513,0.01935477035364236,-0.00923139277521102,-0.010197320486830648,0.029065535334431805,0.01767353457721323,0.029064483474161563
0.040034107434118726,0.0461943700153997,0.02027013001871596,0.05705349274854672,0.04028095958659746,0.06194260969184806,0.02920239798786042,0.02806534031556604,0.03196565038004048,0.12477550149019755,0.027951279999435686,-0.12919682568537294,0.05703281938083475,0.03182702855316865,0.044079922094717616,0.022704787759131102,0.03665499354548395,0.0905534840328034,-0.08713271794729636,0.03644444510091655,0.020483237927672742,-0.04365985480582053,0.03535676031473911,0.03371306999518714,0.05044366070509506,0.0266997024775948,0.0573163901142876,0.057939826492117215,0.04210988053102019,0.03703716832513244,0.05065349416847671,0.038135606414048014,0.042259449200072186,0.04265101346629992,0.03926369635871424
-0.04995905406958956,-0.0010033622443365766,-0.03683755802892538,-0.019870976818178027,-0.0022512957706807687,-0.03540628607793268,-0.04526315908786538,-0.01029322079937137,-0.04808132446053272,-0.05466878407039008,-0.03731584003495494,0.022825310481579538,-0.05196953090883519,-0.02208668360868111,-0.014972989209848115,-0.005308784039999103,0.0008469537509252403,-0.040275801079702085,0.01775803591027823,-0.03945110286344074,-0.015878012839484954,0.010718493389087973,-0.02659406266897529,-0.013882936615872338,-0.013339288741185956,-0.00876920092045965,-0.03203277713348065,-0.040568046937395866,-0.013673440101763235,0.0,-0.04095386438612398,-0.015238159634335053,-0.022079512446691145,-0.0234185170107194,-0.013970708754107677
0.08073035127229271,0.013561017103538952,0.0945188393725142,0.11369854960049865,0.0424188907625801,0.1155294117647058,0.04432891988417415,0.05674888367633271,0.106119451189898,0.2131700783062044,0.09250113959641858,-0.1948129676628106,0.10893861796848303,0.04439246643979339,0.06852749594842186,0.113537112395094,0.08102379973726744,0.1475997437764364,-0.1324972126225914,0.0406249338536548,0.1105024283133269,-0.06834246124434873,0.059469817701750416,0.059888343268453416,0.14150513676255672,0.12050015908927772,0.10564272798481364,0.07645775205267473,0.07262565222050824,0.029761678193750783,0.1227029177151884,0.11108043680721284,0.07348109087077698,0.07147308288488327,0.07762921657230877
-0.04575664422482849,-0.038156749761722335,-0.041257733191180514,-0.04354239946973678,-0.023376669712982318,-0.04998943260915404,-0.03666792838571861,-0.02631576569102622,-0.049615763987173656,-0.12769653761463298,-0.0570718448344105,0.12396996644931342,-0.045654984138355136,-0.02945560807381735,-0.041045015273274026,-0.020479345512882545,-0.0027396642436058353,-0.08603620721884228,0.08359514455329425,-0.034748986123549916,-0.03810306169968961,0.04215849754084739,-0.036667702552776425,0.004849207266796005,-0.04105800217064706,-0.011979137074593641,-0.060629371270644924,-0.035596585276258606,-0.03645832647022644,-0.024172123450415268,-0.05392408492927208,-0.0077095564593804514,-0.034799171077289213,-0.0293561005960851,-0.02611116479752124
-0.01895758589551573,-0.016486227396289885,-0.024180208648669457,-0.03755155140259779,-0.05452120372403587,-0.03574602496123399,-0.01075716888907205,-0.046583317824174124,-0.043428065524877366,-0.09134421884327333,-0.04298238367509626,0.07730762262653157,-0.021115077575530987,-0.04110648059731148,-0.03647861424824556,-0.15480427046263348,-0.051805444563056066,-0.05672794468672818,0.05220417815095748,-0.020000014770623298,-0.054146629390370654,0.025889971477396183,-0.03958575594648821,-0.05497271236393336,-0.0547550483778486,-0.07109402819366563,-0.020424705423275145,-0.01572109893440134,-0.038238111142731984,-0.02477129200450972,-0.020356304537996757,-0.09749384636486406,-0.026148956943905115,-0.03518500688705139,-0.03536797960376868
-0.07132705856638544,-0.0440022362413538,-0.09359634991624433,-0.07791240025149701,-0.03270465206055198,-0.07920787474096237,-0.06524458805964357,-0.06502413464621183,-0.10722045399661903,-0.19183492582002626,-0.0607168966242106,0.17785332843894455,-0.07178974838007457,-0.03639693549101791,-0.05612156930488402,-0.04105268421052643,-0.06782846449740135,-0.1356769172743502,0.12017642073350901,-0.04943305674587177,-0.03932637673313072,0.06072548480499933,-0.024120427596783085,-0.06818332493848196,-0.07098443488450919,-0.0832096004029427,-0.09549620504860136,-0.04620787686003306,-0.05703585386357787,-0.03846435343076444,-0.08981924080371624,-0.08511042970674706,-0.06590734271858588,-0.05925080686747649,-0.06780991444613013
-0.08782132505936094,-0.08767117330992891,-0.09192187864736756,-0.08457716230736755,-0.06886377075684523,-0.08852215111167044,-0.08366895716958342,-0.08950789978202195,-0.09981070868783602,-0.26344378981052025,-0.10805437647866943,-0.9515966328266042,-0.09404494527227852,-0.0901501920929902,-0.08943976996985896,-0.11855104931674255,-0.10512199604411562,-0.17731091125004353,-0.7705708714679305,-0.08492366376911249,-0.09036160909644583,0.07397767824092996,-0.0918671152324498,-0.10972687238995116,-0.09607210415972972,-0.10342579581443137,-0.07468903403311579,-0.08498169496840906,-0.0935619995014016,-0.08045971711163459,-0.10384391982191707,-0.06898657616530353,-0.09015668631970318,-0.0980066073567124,-0.09050543838752964
-0.06239509806800956,-0.04384384098123912,-0.0802659989105893,-0.04731468789043275,-0.014263187496858669,-0.08148150668089155,-0.05175769040775631,-0.027580520543980414,-0.07271628824267683,-0.10914458986935488,-0.07060567613550693,26.197261094857225,-0.05370745296863131,-0.0371556514925876,-0.03017731201727125,-0.07347441304323847,-0.0039990527395726795,-0.07211441391465899,4.311025667568669,-0.06360809271484473,-0.0491458861041368,0.03426808508969805,-0.033357440050714636,-0.005113080619658509,-0.05706797735354381,-0.021106425376169257,-0.050821904439047993,-0.0568454753224168,-0.01966090598140386,-0.039999919763596715,-0.07938533947647645,-0.045245874894384606,-0.03207278942311812,-0.034622599515161716,-0.02278535736499303
0.12461837038979222,0.0351757504673239,0.13575452465252938,0.05436248115945237,0.052518694420819134,0.05017921146953405,0.08123237527114947,0.059488593019753164,0.062216394613856175,0.18791399433944367,0.074001770670298,-0.1938958345642422,0.10842865568381732,0.06756514391156633,0.0637582665787087,0.07190860215053753,0.06624860154304374,0.13562307699817144,-0.13045234740422426,0.05623629826087002,0.0663489244196976,-0.06659970697773973,0.0578022790154623,0.061671553002235514,0.09228682038844617,0.07377659907923216,0.07454066882347188,0.06125827891942533,0.061418759419213466,0.03912039735960977,0.08354761425662839,0.060470547607932336,0.05440159224544798,0.06791301117133605,0.06947408723772551
-0.01581649932407659,-0.04975714078328208,-0.017742654762298485,-0.017186593546312384,-0.02749469109368432,-0.04522184300341287,-0.007841525635190156,-0.022396200327931284,-0.03996339353152509,-0.0878049747107925,-0.045746779179880036,0.05567939437220032,-0.006496066150810898,-0.03748860146773508,-0.025236527872940076,0.0,-0.017651278608552798,-0.062427341239477664,0.039015289567760514,-0.041117535008156084,-0.03025100622108038,0.021154403154413862,-0.07730680271332258,-0.008917075909500213,-0.03426779840431345,-0.02277517636662301,-0.03761609214776994,-0.03709658640243348,-0.022909632214260008,-0.010031403727587464,-0.02870174899098865,-0.03813554634977739,-0.02532836925772345,-0.02572328363099357,-0.027808572459896583
-0.046572513429124614,-0.0740740989150076,-0.0471650723458418,-0.05213729648451074,-0.04293199460149854,-0.057491837950551114,-0.05541981972076493,-0.032293803780389874,-0.043215698862907416,-0.12070264955006862,-0.0602218444464924,0.10126572534371596,-0.06384609455184605,-0.047864745959431895,-0.05295677033249188,-0.10909090909090899,-0.020364275858234512,-0.06989240899058688,0.06616005482628619,-0.05222661341690963,-0.03367588893122514,0.0344101167487624,-0.00038611109404301135,-0.03059151740121532,-0.033871220020098416,-0.029759719238922892,-0.06954305689449394,-0.039363666862888426,-0.047860952991169985,-0.053198237702922965,-0.06380134279199767,-0.07319553262161038,-0.06111642118728342,-0.04510461700110647,-0.04530878458553162
-0.061727715978239485,0.019454824502063758,-0.06734286100108802,-0.07528048221978642,-0.0282966144540719,-0.038558755959505496,-0.030575355680309713,-0.050592381661134486,-0.05048159912050487,-0.1676804694941566,-0.019182041761135447,0.11366533097561378,-0.0669324301618534,-0.003148344846766565,-0.03553161539957112,-0.13089373680506694,-0.054640872192753286,-0.11160514079117333,0.0834381299790356,0.004581356589697791,-0.043989670556134085,0.04276988232579928,-0.04912956048735565,-0.042569636886733375,-0.050877479750825495,-0.04186962451836804,-0.022098375286852826,-0.008832474057237796,-0.03883082229226606,-0.03932416138564193,-0.041168159182754134,-0.08914144917490421,-0.030626635406702143,-0.04623421064224995,-0.04901455489314956
0.01074039488398934,0.007071987155994902,-0.017613802818657237,-0.01806553434750371,0.005727470390347224,0.018737672583826318,0.0005327376914965549,0.030138666403023637,0.03847502623294867,-0.038621965496856335,0.01340264571028491,-0.010703251347305423,-0.004039497221224218,0.007470183832864074,-0.008177964379189672,0.034817813765182164,-0.010498473019150308,-0.019019039851477664,-0.004256989262933217,0.024896317050109158,0.012364788937589443,0.0022786178400006052,0.01872212878248566,0.00992917142114467,0.0,0.030763214633997855,0.013659437088350277,0.02129554017279623,-0.00964125759686502,-0.0014016708541863495,0.013584955230756273,0.013290328998355229,-0.003252081242219788,-0.0004088402476175607,-0.006683786976087376
0.13484818004549998,0.10674166596177127,0.1561593991399609,0.13760062252897212,0.0751706609205912,0.12391100354953218,0.1170394199331732,0.10532482912160553,0.10373859536077484,0.4201952333180012,0.14078487842145676,-0.3267002552721755,0.1505182429252349,0.11468109349027952,0.12961752835306914,0.17683881064162754,0.0941643455547359,0.27704082328577423,-0.2289156500077256,0.12261413947752425,0.12786257144064264,-0.1204936351960848,0.1054733861958476,0.09269662374606054,0.1310222126579556,0.10086903240041016,0.16395315107768474,0.10512582353524896,0.12547316040928436,0.07789469462741969,0.16008928742191156,0.1550080188057149,0.12941813828769344,0.11878973852494408,0.12344713220063637
0.01775911562869605,0.015228404822310556,0.03251617108814999,0.02459574332120439,-0.004237256449681373,0.03445296959787703,0.01773268322842201,0.021969347518240336,0.033567256637168044,0.002293607951974353,0.014036110407920849,-0.034720213745017534,0.04308655496109217,-0.0013302998272225373,0.004087366220254293,0.03856382978723405,0.00557586281722391,0.002596814113779369,-0.020161290932297102,0.02988145319611938,0.009475523145566952,-0.00812408365027433,0.022065574523316044,0.008997290500888534,0.008831290520537558,0.010196707405030331,0.0477568461688849,0.019635851178104125,0.006727727630998461,-0.010416660183311069,0.05077617089950393,0.05031836285594948,0.010592325198903806,0.013888823252212277,0.016200092057649582
-0.03426400256970155,-0.043124983429407834,-0.04021289725815106,-0.026964866486746824,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.04817420279734042,-0.06583997832418008,-0.11517920250637935,-0.06397914599459821,0.10166479270887377,-0.04806608177844728,-0.04396088489856361,-0.0369292786659581,-0.030089628681177906,-0.023384897314630167,-0.0814903469273002,0.06790129839201546,-0.062030953290658976,-0.022460633674892996,0.0338794101424581,-0.03832506451409455,-0.033630559508932026,-0.06385166757324708,-0.03195104223831879,-0.08609578735344238,-0.045807489513684116,-0.03412894755318556,0.005921110055788902,-0.0825183012732393,-0.0709127440562769,-0.03382570920126038,-0.03118236544635318,-0.034717326658421
0.02726668014748429,0.013063302370056262,0.04492676345746517,0.03345727473377436,0.012319155559409174,0.051038485132389136,0.05310075224836723,0.05414978328639439,0.056573990410050276,0.1107758957149612,0.06400626722407876,-0.16864545368208134,0.030374729697634214,0.02879695245759852,0.03743967050024107,0.02310231023102308,0.018020343177159687,0.07592188312054153,-0.1107899775301548,0.07146661252285208,0.021262032638877302,-0.053294952743085065,0.02177120939776729,0.03770115261437819,0.056105426930943884,0.04283701132639035,0.07506292630714073,0.058584120852843626,0.0338521674409725,0.026160871522828547,0.08261155391120265,-0.002473416458319238,0.049802801692990915,0.033674399123639814,0.041137917592535295
0.054378073636875766,0.033139952883623536,0.057289827795472474,0.05480576338506317,0.041836051313354064,0.06606437414253938,0.05389630427413617,0.08312679310526437,0.06969781633263525,0.15968173956389714,0.08358411496730755,-0.15579363973119098,0.044027656047592366,0.035745547529602364,0.062121430660647424,0.02000000000000003,0.05372399395533908,0.1175403619466156,-0.10509214176298567,0.04678949857839932,0.05424730584616092,-0.05249153849995012,0.05036855340500297,0.05724038379360469,0.07784061775120757,0.09575710057928144,0.07638238205626201,0.049414294772529184,0.0606271962267916,0.04376941164618865,0.07842595049332253,0.09661205727653374,0.051197568852176634,0.055795904233502495,0.05669427715728793
0.03594240760665824,-0.0033699037885920077,0.03247956293483697,0.04056151041085943,0.0173823365779816,-0.002913029815308659,0.0002641996597399229,0.0,-0.00419454721445991,0.022586570568032083,-0.027835754529479846,-0.03613996967622842,0.04657131582591025,-0.0017542776114334241,0.008837357219066363,0.0031625553447184648,0.006050767561523747,0.01172655026570854,-0.02421307564680571,-0.024726586125274303,0.014935089548606634,-0.011641803807216754,0.006599439928749633,0.018089739551283818,0.01415328143350866,0.005584801210082175,0.005224265004791127,-0.0044213654945600925,0.010006705156346132,0.0036697783266568438,0.012041195032182136,0.0006488722185062969,0.008489819449503134,0.01888413066241829,0.01870161017994624
0.024404837841799747,0.0125234285214187,0.017722396787308026,0.027286306453104512,0.011557838684854677,-0.0021248870053180964,0.01778488635372767,0.0062665524210557535,0.008143807690429343,0.0600458085792915,-0.009305608679870766,-0.10051838723127816,0.0367903674620613,-0.010984326826806856,0.02518482741243528,0.01639350567465338,0.025907816231356275,0.051711844662042136,-0.06513647804308878,0.004875790815242198,-0.018234098004335574,-0.031275412145328925,0.00034514247308882386,0.022506393077574405,-0.001443655228687149,0.011724767348165669,0.02771755479570777,0.0007401799796896501,0.027020903994259743,-0.004875125518148034,0.015297312065459152,-0.00032412388783544107,0.021710291368141257,0.020724467085157197,0.016037287002033957
0.021777464812843886,-0.009276416329718307,0.016236599378683738,-0.003794352253197948,-0.008941820180572388,0.009582113388341749,-0.004313345707208995,-0.0008451542947277467,0.005570918909698076,-0.03302977556420185,0.03412103546242937,0.01419056819295142,0.02636034152248712,-0.007298613925176741,-0.008277972799129563,0.0,-0.020067552655382556,-0.026619243797077443,0.0119442869792777,-0.017467447819179114,-0.017921159281972538,0.006708755413492816,0.010858213643493372,-0.003707065288092101,0.02070152379684456,0.0007693332108774915,0.03286988947617883,0.014836358083623087,-0.010304716805732249,-0.008029849294288034,0.0593665691795292,0.017418105016774516,0.0030354338865427872,0.0047870922887556745,0.003022694254298681
-0.05462772107840255,-0.07053680782376337,-0.04096610052119518,-0.0325225985885631,-0.02456149048914036,-0.024518850514104924,-0.05903100893567152,-0.04555428494212042,-0.0426591990392908,-0.14014372079216916,-0.0662607870409503,0.10931348333700504,-0.03292722513002741,-0.04878047095441894,-0.04415715767759935,-0.09925563900399276,-0.04693983005010778,-0.08552514090066693,0.07540983606557378,-0.09185186843027993,-0.05573994986658666,0.039566710510934924,-0.06086652908016845,-0.042558217267064484,-0.029172688861918344,-0.06984621535524121,-0.020399820082577663,-0.0770361735278867,-0.04142675729031301,-0.06645977217076979,-0.03411517103602221,0.014138725416669657,-0.044098542220854985,-0.04731393305107102,-0.033437794815423534
-0.034431251833267645,-0.002686325351178689,-0.023381307456336042,-0.011508214286089516,-0.010791189337558509,0.00918918918918928,0.010767768660936077,-0.001786436715863921,0.0005787326221431707,-0.019120065746953668,0.014959803608394016,0.0062358125385335575,-0.01940769045700001,-0.007597388128711466,-0.01380264296517972,-0.006198347107438007,-0.023659966390892902,-0.018857218579845347,0.001219487804878041,0.0038064639768069287,-0.0165143334961825,0.0,0.03295494031399946,-0.03521974426933732,0.0004926906913465387,-0.002977183590990252,-0.004581446411661926,0.00397483647098316,-0.018950685151668718,-0.019294769228007373,0.0016557446574635508,-0.028516987005902064,-0.024875721359970262,-0.012243608517452776,-0.006054097583419611
