Name,Riskiness R
DRN,[0.4077202]
DRV,[1.63879958e+13]
DRW,[0.13098133]
FFR,[0.13986353]
FRI,[0.136911]
GQRE,[0.09252963]
GRI,[0.14373424]
ICF,[0.12421299]
IFEU,[0.172636]
IFGL,[0.20717071]
IYR,[0.11623523]
KBWY,[0.12278307]
MORL,[0.22938863]
MORT,[0.13056985]
PSR,[0.12111483]
REET,[0.15649107]
REK,[6.08039468e+12]
REM,[0.12016329]
REZ,[0.11415082]
ROOF,[0.14447707]
RWO,[0.1477509]
RWR,[0.12672704]
RWX,[0.28691765]
SCHH,[0.13020479]
SRS,[2.75798245e+12]
TAO,[0.15395452]
URE,[0.23033658]
USRT,[0.14030464]
VNQ,[0.13075169]
VNQI,[0.1371571]
WPS,[0.14367581]
WREI,[0.15796646]
