,Date,AADR,COPX,CRAK,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPA,FPXI,FWDI,GDXJ,GDXS,HAWX,HEEM,HGI,HILO,ICLN,IEMG,IFV,IQDF,JDST,KALL,KOL,LIT,PBD,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,TLEH,TLTE,VIDI
0,2013-12-01,-0.03259282719805604,-0.04754381373578325,,,-0.09262689397677086,-0.2498258206452781,-0.07811084689313308,-0.03987451273891022,-0.09509192947525018,-0.047268420160333495,0.004425051096794746,-0.07697016839676446,-0.10290102083489176,0.0037809692372960738,-0.08006518225602291,-0.010019051188356914,-0.06332068951173596,,-0.010682257855897891,0.13977466484688802,,,,-0.018695621253132164,-0.08813412192444801,0.0034799305963420625,-0.07111859597619341,0.0,-0.05036306514269706,-0.4238555690422019,,-0.06788376993018946,-0.04608965185519523,0.028074650795510896,-0.0443074926537422,,0.08234806818802395,0.11015399040026964,-0.0729317430160361,0.002827396073183396,-0.02802852570576259,,-0.07422623879330137,-0.06695868582151257
1,2014-01-01,0.061258115725845504,0.07336345035337265,,0.029194318107662494,0.056588347230665983,0.09289365967226845,0.033778230399310806,0.0410836913505417,0.04157345343482325,0.06500210669485464,0.06942015935288427,0.11175407981200727,0.000947119475728327,0.03343202981194206,0.017494060666803216,0.061193703630182686,0.07455289507285934,,0.04366656833742894,0.16812655717328492,,,,0.050639596697639816,0.003831326282133451,0.07922691192740891,0.03382065215163793,0.0,0.0571540806621434,-0.4678378268596165,,0.027103549874646395,0.12611168961454888,0.11883588286279916,0.05894977858423405,,0.16029893745071522,0.14917626940296083,0.004207124232806006,0.04887225412004482,0.054995564706397757,,0.029891327527584777,0.046300656645460674
2,2014-02-01,-0.019760685039965288,-0.04100942755675931,,-0.01837809344061183,0.03713838473634844,0.1100722664184586,0.03875388948380351,0.03135660814001208,0.04935632844553947,0.03274057490312334,-0.009860409054454811,0.021759501292610207,0.08372715312429066,0.03778966260473087,0.034386293665277984,0.011703942759123368,0.012389430885606354,,-0.0006949918790567169,-0.12385096610407992,,,,0.0015895083077051603,0.022264662398949475,0.0026858581565624064,0.03588010587020776,0.0,0.013239955133352162,0.3179280228299433,,0.016492592399007133,-0.019382627536733994,-0.02456655048827159,-0.017206600702685662,,-0.08446676593106585,-0.108679187336356,0.026020013500845422,-0.12679217598341302,0.02085130950485825,,0.03714238896601471,0.02233218115602526
3,2014-03-01,0.0017594202863373803,0.021929693302499175,,0.026862084359774094,-0.0037692468303379524,0.01646240674556431,0.007803139191166078,-0.0004138971808682787,0.005485931063194296,0.02465751828872829,0.016490479755042815,0.05461834899980542,-0.00722602168834839,0.025655363685367624,0.007730878896983942,-0.0012669361314464175,0.018203426917890567,,-0.009339088477277912,0.007730537957615484,,,,0.024061231570278438,0.015004805687455703,-0.04464270882118271,0.00977985916971245,0.0,0.028218305665038957,-0.127553051106721,,0.029204831564356496,-0.041727762177814647,-0.03777785817946456,0.009268988717887025,,-0.021110079673445782,-0.015241494299359053,-0.014184507341784535,-0.11852215056241427,0.009361739940509832,,0.005088094060321729,0.01627545468890625
4,2014-04-01,0.014046951827312627,0.06330479777259476,,0.01783589575236724,0.024214821528354694,0.08587572927644116,0.029518579481900124,0.023588180078095825,0.036644954568418195,0.007639331984457206,0.07365005101466812,0.018847046395684425,0.050661050648293564,0.045992356185837156,0.03605675054425109,0.04732178276351489,0.036577095534299844,,0.02514834247836797,-0.06547952114224387,,,,0.02866083145065875,0.04130715070314669,0.04112146464248282,0.028046915999028504,0.0,0.02022738375153139,0.17977009287815474,,-0.035733096444142194,0.01833468345004569,0.02309477370980491,-0.0015307055753492524,,-0.0902557529471407,-0.0902837725890358,0.0010900480298078987,0.03608839495624837,-0.009274910639134784,,0.0315419892483567,0.018785066595027308
5,2014-05-01,0.017250499115400532,0.02623613939439868,,0.010124751062863641,0.02438126168286878,0.0718002221614903,0.015981087415712254,0.005659919902174037,-0.007855322918221306,0.0072024462644800415,0.016768158835816917,0.022151336168153835,0.0071278931948749995,-0.07251229892421925,0.024435396328052205,0.030844252244901022,0.00532623229284221,,0.004088618997253964,0.2389329076392325,,,,0.008105574790458203,0.00532838808708831,0.0646317879918099,0.014720344490461825,0.0,0.001043372627085264,-0.5462373125456912,,0.020163368992168158,0.02025506426350312,0.04890887242868529,0.02708229690322404,,0.24495182526971512,0.21361068247964513,0.03919873879230836,0.09999999428608683,0.018723479881019835,,0.031143684869372183,0.005099899805947709
6,2014-06-01,-0.020741631607045168,0.050147647879557486,,0.0033991832459976026,0.0032455740322731197,0.032686085736888235,0.021657106207464177,0.012213040568681244,0.0336835980225383,0.0033872769725268943,-0.052472801959243295,-0.03490226731435886,0.05411681132078091,0.09126447230637677,0.00975784848773452,-0.02275639972121036,0.030264887206114244,,-0.006447141919150552,-0.015617554316109186,,,,-0.009889384463801167,-0.005814093397598785,-0.04860441425153434,0.018777216103167016,99.82468439341956,0.0038447965739654495,-0.10464497367702981,,0.001068603581375154,-0.007352957906527346,-0.06927302597282972,0.05320240673146165,0.013489430063750196,-0.014809613553947472,-0.001392082119583951,0.023679616129888368,0.002553599752327863,-0.04511272860547208,,0.0012814349687892254,0.0027466895789879124
7,2014-07-01,0.018684060010623494,-0.05149829326877864,,0.020000022723317717,0.02264559562111312,0.08241914320851791,0.028297720839065097,0.03174920519013712,0.03782329555613685,0.016128975467423996,-0.014308375539326644,0.02891583720321211,0.020531258941323852,-0.009093248700177246,0.030780248655417005,0.04576045948027457,0.039044900708624194,,0.013661063354650978,0.012019077443262255,,,,0.010747218659003075,0.02872511229791502,0.05272594746065502,0.033320594050854434,0.016359924780174794,0.007399515347439583,-0.057142829690545835,,0.03255061251960891,0.01629622722885097,0.06264495531049162,-0.02814892008207558,0.026171348013420765,-0.015032134369587445,0.0015623711699360764,0.0012284292991691554,0.03667858955364433,0.013123293789507795,,0.028884932525987377,0.014162293794290398
8,2014-08-01,-0.03487444527031444,-0.1164856037216278,,-0.019230628209680238,-0.07803164068085877,-0.22177182015792257,-0.07767401526274371,-0.04741631012452059,-0.0687987544411295,-0.05057206138639635,-0.07419359963152614,-0.057355067228886454,-0.12465486450257313,-0.007865841859022922,-0.09583332769589514,-0.047361768848500546,-0.06024845300833355,,-0.05626687683587037,-0.20142504790939558,,,,-0.06430401501020692,-0.07271643705491909,-0.07724966102867303,-0.07264630637690396,-0.06338018269070922,-0.07100394820972133,0.7233624975447956,,-0.11576231018154876,-0.09329442306726478,-0.061135418621729484,-0.10456565059805283,-0.05777728301001156,-0.22674415005753476,-0.21840863070038,-0.08648534098619524,-0.05405414455691374,-0.05699475176884663,,-0.07036240773718079,-0.05469349208829958
9,2014-09-01,0.000822483899157642,-0.07486050670317942,,0.007304960806942966,0.04574907727177949,0.03162202385525348,0.014196052618707915,-0.030272220984835396,0.022672725102483277,-0.017884928134440037,-0.04127998033821845,-0.0019496101047865367,0.004268955815617876,-0.04016935805212056,-0.0042243063264040025,0.02011557562470756,-0.009913648663377645,,-0.02891817743143511,-0.27215951662450033,,,0.01660443322219381,-0.013694701921220461,-0.002255926637616769,-0.0386384521339921,0.007793771100198072,-0.005316810527800431,0.0014212354830299846,0.9580260640779032,,-0.023962615041153316,-0.03054663243516898,-0.023683583388159752,-0.02686394235565123,-0.006516138277724591,-0.18421058986331307,-0.155688561677509,-0.037600749045351614,0.003116956839071553,-0.009157705167668164,,0.01146775531721818,0.00961578677194059
