Name,Riskiness R
BDCL,[9.68962498]
BDCS,[9.13069384e+11]
BIZD,[9.4186043e+11]
CHIX,[3.22828337e+11]
DXJF,[10.88005659]
EUFN,[3.56348491e+12]
FAS,[0.44519028]
FAZ,[1.85686743e+13]
FINU,[0.42669738]
FINZ,[6.72363199e+12]
FNCL,[0.66198852]
FXO,[4.73046032]
IAI,[0.61088436]
IAK,[0.59893823]
IAT,[0.45834025]
IXG,[3.07856536e+12]
IYF,[1.98657779]
IYG,[0.7427056]
KBE,[0.56660999]
KBWB,[0.61114815]
KBWD,[5.95719312e+11]
KBWP,[0.11683684]
KBWR,[0.3645356]
KCE,[1.2089945e+12]
KIE,[0.25659404]
KRE,[0.40174711]
LMLP,[1.31836421e+12]
PEX,[5.00806194e+11]
PFI,[1.00796119e+12]
PHDG,[1.03818194e+13]
PSCF,[0.49698094]
PSP,[1.54638565e+11]
QABA,[0.32411504]
RWW,[1.96408697]
RYF,[0.14620316]
SEF,[6.7632009e+12]
SKF,[1.58321105e+13]
UYG,[0.39666434]
VFH,[0.49885753]
VQT,[1.62910217e+12]
XLF,[0.1722072]
