Name,Weight
Financials Equity ETF List (51),0.2
Commodity ETF List (125),0.2
Technology Equity ETF List (75),0.2
Consumer Discretionary Equity ETF List (31),0.2
Consumer Staples Equity ETF List (26),0.2
