AMJ,AMLP,AMU,ATMP,CHIE,DDG,DIG,DUG,EMLP,ENFR,ENY,ERX,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPX,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
0.022904224364011037,0.01534947559511688,0.022649405946924703,0.012685599995983577,0.006882261525938025,-0.009692343096297998,0.021454952928947387,-0.02016969812731744,0.027611630184330757,0.024910514813991508,0.03787208659367623,0.03760792808665609,-0.038318337935739966,0.030029107236678863,0.026257972619563245,0.01115801635829813,0.033268050598146644,0.03058819967209935,0.01067453391811448,0.08043032786885246,0.014591224006506809,-0.017479650066852412,0.0035322890396493564,-0.007161918474152136,0.02732380697108959,0.0050022135006546654,0.012582940061740126,0.013846909492510908,0.0241493619807697,0.01682251093854011,0.04244914735490325,0.03317681336704728,0.02171719844527941,0.025044648823156226,0.021456773239336573,0.004983082893760967,0.004972192940142304,0.002230305939845461,-0.004285636245715335,-0.001569595784374351,0.016661770324810518,0.02174537819348949,0.0036375724020138354,-0.0011133850700806296,0.004334491102411452,0.003224868641742608,0.015435190996503959,-0.0022711699086650785,0.009893283735288394,-0.005695297979836928,0.01235112092776328,0.016192055615822962,0.02050554474213521,0.00950256718672682,0.039279128309137164
0.004224609365040285,0.003919430102096709,0.0050334559562400134,0.015747908067088232,0.008885920466904873,0.025532024058744437,-0.03337966466092485,0.03271922681521736,0.0004076717189657775,0.000743587489123241,0.007697251229922073,-0.05763359577381742,0.05478698886954756,-0.02768746690459117,-0.012735564552826607,-0.016362317337505875,-0.003408999098006695,-0.0068492807404929535,-0.02426049003942209,-0.04220009483167378,-0.04559562343668341,-0.03889118607609583,-0.023435410355086228,-0.03516667095095539,-0.01869693754784756,-0.026746570107958254,-0.00858555662830572,-0.017479205384544325,-0.0016076416338639613,0.0,-0.0073503401470526,-0.016858324725838984,-0.007414817604106073,-0.007562244141022471,-0.02542846383468288,-0.014478274861323097,-0.02948739020658452,-0.038575546590844265,-0.0559539567290353,-0.0190608016233623,-0.022761827796400312,-0.02408279028048664,-0.010528076525640357,-0.018202006150620204,-0.02589406406341056,-0.0543367707736982,-0.022740898822414105,-0.08809466191788387,-0.016044583952066108,-0.02864075349757308,-0.01896637317425084,-0.014423121837442982,-0.005607326928332976,-0.006644893257275491,-0.0044300038592104615
0.01367241033935794,0.00780795206376815,0.014023433568270136,0.01550403523730574,0.0027100541476441664,-0.0456432258913883,0.09585888950215668,-0.08959293769927443,0.018337457555176292,0.015230053029533888,0.026098300980385358,0.15272791200349214,-0.13798528769393786,0.005025261745926233,0.07166743165917869,0.04758250181716235,0.03724821916038053,0.04236451710408093,0.053224451469036316,0.22351485148514846,0.017294460578565447,0.008609498267693833,0.01635025929036463,0.013083884381867285,0.055523036171696766,0.04610313185263816,0.03646307699013139,0.048230702331548234,0.009661639263491235,0.01225478965872091,0.017400971085529567,0.02329992594197173,0.025633381446801683,0.02696347145309,0.041614145810115785,0.021332312602487358,0.04200644872975004,0.0069445596586254965,0.015197411932697302,0.04687511806451945,0.02919243175672788,0.06972726711663953,0.05128188414871503,0.04691621755034037,0.013924106001387106,0.023194429740391518,0.047274859785799775,0.01173236078303192,0.047507267116277764,0.04740303645891791,0.0490674318358466,0.0712194991479642,0.012217982903728929,0.013935533668163923,0.012113696397981613
-0.009130123323616264,-0.006087408799804846,-0.008560963035295766,-0.006245626045440626,-0.016891883683797338,-0.00434783727467436,0.005753336723534759,-0.0076052759588738595,0.0,-0.0003658162472719622,-0.014268276359742671,0.013288146716449274,-0.01399883492687546,0.006666944353923889,-0.00713344356793918,0.0029538900382224107,-0.007695185571337141,-0.01071197343253476,0.0044263551681207065,-0.024479061298806396,0.0018515222968663427,-0.03457090973803542,0.0018163160070317906,-0.003690078269180669,-0.0034330924104949115,0.018375019769371385,0.002858450075053362,0.0018858393387360547,-0.004252751674575622,-0.0030266943659985426,-0.008733656933459908,-0.0005381888548581772,-0.01006905814186615,-0.005137016567918554,-0.006663165628219276,0.003152696564393521,0.02309195435852011,0.0061300564189071,0.014970306529535288,-0.015116661189615544,-0.015087406550935385,0.0010727711275456476,-0.010950429728308606,0.005421095535376012,-0.004993818763553115,-0.004121669320710781,0.0056133650592235,0.04465831263744534,0.0026193194345453326,0.012559466144662648,0.004741734295694108,-0.004423432485820588,-0.007428170150732655,-0.004947520258224211,0.003175399382271253
0.02492148142423159,0.017260876144664008,0.02457650701037657,0.0230446025769542,-0.010996593215736752,-0.01834060618909668,0.01300062005121018,-0.012308526728871642,0.00960378024546688,0.012445246616731279,0.016991895105876655,0.015698401240367456,-0.017901250804426175,0.02235081075029088,0.0017962599016087808,0.005891261554770335,0.02326449693031455,0.007643162268402155,0.0033053130949655327,0.005806719203649938,0.002520189908476845,0.011052162659222028,-0.01243209878813673,0.0018518201081225915,0.009223357386984422,-0.0043701852653237,0.01885551399597087,0.006963943059834299,0.02082218998884933,0.015786206238280892,0.027533260957193568,0.018044653438824575,0.025303917971729727,0.021227632304965792,0.02124106474846087,-0.0001963275935773425,-0.0042079810792582635,-0.007616090449694077,-0.030973761106152645,0.00660572796527619,0.006433651862650468,0.014201828268729188,0.012246217873259484,-0.0003596128202239608,-0.0006272540820442778,-0.02534910019310142,0.007791906852874294,-0.030231467065705363,0.006493998947109186,-0.008126855302152028,0.005255833529955282,0.009932037247055115,0.01870930278013893,0.013259377859025557,0.011930611602356736
0.0006130732990847987,-0.0153257419933139,-0.0006482582936313849,-0.0006826048897759957,-0.029186863783270067,0.020462659454980988,-0.0043637875181448856,0.0016459110135283589,-0.00039645629650825865,0.0050613777188177845,-0.008044436807425476,-0.00197925008451285,0.001257137175203027,0.016194385960167562,-0.019273879076212773,-0.003660113937870022,0.0018044462403241234,-0.0091655088015446,-0.012811036652528338,-0.057113402061855674,-0.03251213523265723,-0.031045239335751783,-0.03540508915046474,-0.032347423517566275,-0.006826672426489971,-0.011326364106258854,0.0006454098092710415,-0.0016820920069301796,-0.025627704661329315,-0.014345376415453184,-0.002143811649818065,-0.0021165356681862907,0.0012100809466871526,-0.009550107250407041,-0.011494312732372352,-0.002554213242288768,-0.007107344971544157,-0.029163419533086238,-0.06697105487390757,-0.03879566921523436,-0.03044132701303742,-0.032496545358199465,-0.03314558316264147,-0.013664074265310971,-0.011299392730015786,-0.059448008541273786,-0.006462335876604056,-0.06965417895489498,-0.002447409473148402,-0.018758082150617302,-0.000533377395033336,-0.03674937253350093,-0.005050758870238147,-0.0059978536723425705,-0.006977869759868737
0.010618487501998423,0.022208993799562392,0.009730720063511295,0.013661287986287218,0.020042815507805685,-0.023103751064156262,-0.009409656006489487,0.010093874682062926,0.009516293125344804,0.01151089122778608,0.004990501441517676,-0.011142454916607591,0.0075329613928820155,-0.007968153624892449,-0.010511909416561566,-0.003674061911557936,-0.0010808006230484098,0.0012758977426642981,-0.006674234617779149,-0.034331948392739994,0.004157189219523885,-0.09160638554625472,-0.005981470279021222,0.0,-0.002993283779265212,-0.007876641148146755,-0.002365502596303116,-0.005242508322548714,0.023617891015962525,0.018791293678329112,0.00680295845869531,0.011664836442507213,0.008216214447763392,0.0209979587483182,0.024363255716811343,-0.01162093424523996,-0.008899071442063035,-0.0015810159193184036,-0.022838420677632882,-0.007228889708356147,-0.003767598579376421,-0.009284920884319193,-0.004628049903432811,-0.01057232970569963,0.0015872836366274618,-0.009029113865963856,-0.003019708488147989,-0.013874372972147688,-0.004832339354005007,-0.008569158596973235,-0.002882360165265402,-0.003089919185225252,0.009690950329450072,-0.011519475925735692,0.010419313136394624
0.004445524308462346,0.005521717015877537,0.006745866390260163,0.007749250818785703,0.00912279679268275,0.010263243365381293,0.01743690054478862,-0.019521290426184255,0.002356776627849246,0.008890379934459987,0.015518348160736184,0.025210111025769137,-0.026791362790163017,0.030522151481713927,0.0013855658623149769,0.009586803943523554,0.006130401995200772,0.008282936167701522,0.010078439669176032,0.0022644927536231885,0.047955995396851234,0.08643815128406189,0.011214394209970176,0.05062087309499299,0.008006267443318319,0.01587755897116194,0.005820213278686407,0.008657898870724634,-0.0188780620660535,0.004221878702940649,0.011735129652356784,0.009171903892603134,0.005512945172219422,0.015633918377146852,0.002702588205020775,-0.005978554262611682,0.017958278651535937,0.03642111934210454,0.051752739478766116,0.018203961226689887,0.01796400618285731,0.0052370285573417425,0.018598236994210933,0.016580683111663382,0.02091915760932364,0.04271067480350542,0.009319564909739873,0.07459531082980497,0.0094876599433825,0.014848986473880228,0.00802962379108448,0.007546045116705692,0.0054841200375237405,0.023484199354916253,-0.00023983139680409184
-0.004224535849901952,0.0016473964012744,-0.00446708033291234,-0.0066868349359141144,0.0431155081137864,0.002650201258450021,0.011765978413368591,-0.023702188765563712,0.005485665937047793,0.003524757533544556,0.004890052835622209,0.03483607632670175,-0.03649167727040515,0.02260332859201295,0.03920682350547866,0.011322295607856815,0.0003584729333739747,0.020221130189045144,0.021064133419960274,0.1174875734297334,0.01744847639089029,0.04023767531326505,0.008385258587493314,0.012727156522734904,0.02669602373198995,0.016055949003345376,0.0008573670446642298,0.011196309109139015,-0.019240916051744474,0.0054054803337394725,0.0052727547378073475,0.006751546303501195,0.005721001767830967,0.010445286450625159,0.014016032381202508,0.01744193751124554,0.01860001696955345,0.015278809107870906,0.023809866663803025,0.016289262583916726,0.01114545706233728,0.0293393059017956,0.031952767751894776,0.013773185247617245,0.008693203754833418,0.020207524161839317,0.01396606215941623,0.007657978538461428,0.011248350567584277,0.015724014123065167,0.012320712938726202,0.030359878344268662,0.001363857462271302,0.007198147047632051,0.009594642253009213
0.03001818664871172,0.013158158245125496,0.029233470207588538,0.026910037471639725,0.0,0.0,0.04045004703648438,-0.028890555861792018,0.014029789319778722,0.018265081988822204,0.012773682798218515,0.04824476010602651,-0.04717607190901157,0.03658508818590205,0.004438443262106577,0.014445487095912353,0.014331839612374081,0.017342732300589126,0.014115244286091715,0.015568135867367569,0.011972193147346313,0.07384626421024472,0.01850833915445971,0.014362716945844518,0.010744598061920602,0.024891634991425386,0.014989111344942591,0.015869689910782296,0.026702963627466013,0.011947728411603818,0.017832010128139928,0.016507874294624022,0.018725000459563868,0.01686618743978514,0.00850637283529863,0.014778303349981634,0.025414249993961642,0.015048880140910846,-0.006201802678311941,0.01485527623482424,0.02541337190717732,0.001598394723805715,0.016546396843567256,0.02681443955190195,0.02092898067421571,0.0026764751375087737,0.017643567156999294,-0.0232900407211378,0.015660392360287767,0.02343584385007453,0.01573834690488861,0.013889019674484731,0.01361800887774602,0.0016493822444015615,0.00807794444693082
-0.003968829833849344,-0.0037880535838878604,-0.003781961439368132,-0.007939301990007658,0.012000003711795677,-0.039647678708944784,0.03511121138170045,-0.03474990729944212,-0.008839103852711378,-0.008278787335615918,0.042642601908007234,0.050403490061764464,-0.04811716026665181,-0.02426458227110749,0.034025758668359746,0.018156169865606257,0.021193867876208902,0.035007729276657316,0.022483941388998854,0.10432012741389607,0.007034338096483348,-0.042161307849224734,-0.024229638407072825,0.018584203683169848,0.02487510023030488,0.01364421819868844,0.02088612780197132,0.01725727237790033,-0.00796160093674872,-0.0041326609478805065,-0.0024047212439563567,-0.007866336496260841,-0.005816758648766998,-0.004280302616494425,0.005271597978002399,-0.00932028121884478,0.013585461070683496,0.015567133458271596,0.015600708994789188,0.02041606961833973,-0.002687293506591594,0.022606601175752496,0.02240128186100552,0.006963829733369535,-0.008139770802066515,0.020288407206441025,0.01610751622944858,0.05421689811054908,0.01765256411986594,0.013445378415132535,0.016630475216213157,0.0331581825860752,-0.017017514982773548,0.008232702256941865,0.00023563598966146044
