,Date,AAXJ,ADRE,AFTY,AIA,ASEA,ASHR,ASHS,ASHX,AXJV,CHAD,CHAU,CHIC,CHIE,CHII,CHIM,CHIQ,CHIX,CN,CNHX,CNXT,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EMQQ,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,KALL,KBA,KFYP,KWEB,MCHI,NFTY,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XCEM,XINA,XPP,YANG,YAO,YINN,YXI
0,2005-03-07,,16.487299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.472261,,,,,,,,,,16.710804,,,,,,14.275324,,,,,,,,,,,,,,,,,,11.694846,,,,,,,,,17.745644,,,,,,,
1,2005-03-14,,16.118902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.964138000000002,,,,,,,,,,16.382676999999997,,,,,,14.229970999999999,,,,,,,,,,,,,,,,,,11.508949000000001,,,,,,,,,17.271015,,,,,,,
2,2005-03-21,,15.587754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.138126,,,,,,,,,,16.054560000000002,,,,,,13.834412,,,,,,,,,,,,,,,,,,11.213194,,,,,,,,,16.576769,,,,,,,
3,2005-03-28,,15.779623999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.480007,,,,,,,,,,15.796745999999999,,,,,,13.809219,,,,,,,,,,,,,,,,,,11.179394,,,,,,,,,16.736164000000002,,,,,,,
4,2005-04-04,,15.798079000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.848461,,,,,,,,,,15.702998000000001,,,,,,14.018335999999998,,,,,,,,,,,,,,,,,,11.297694,,,,,,,,,16.877842,,,,,,,
5,2005-04-11,,14.860857999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.734543,,,,,,,,,,15.820184,,,,,,13.421219,,,,,,,,,,,,,,,,,,10.765346000000001,,,,,,,,,16.12339,,,,,,,
6,2005-04-18,,15.150510999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.102992999999998,,,,,,,,,,16.007683,,,,,,13.680725,,,,,,,,,,,,,,,,,,10.908994999999999,,,,,,,,,16.392584,,,,,,,
7,2005-04-25,,15.128368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1604,,,,,,,,,,16.12487,,,,,,13.937713,,,,,,,,,,,,,,,,,,10.985045,,,,,,,,,16.328829000000002,,,,,,,
8,2005-05-02,,15.798079000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.869884,,,,,,,,,,16.663930999999998,,,,,,14.058643,,,,,,,,,,,,,,,,,,11.128695,,,,,,,,,16.948685,,,,,,,
9,2005-05-09,,15.264892000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.088432,,,,,,,,,,16.195183,,,,,,13.721035,,,,,,,,,,,,,,,,,,10.782245,,,,,,,,,16.413839000000003,,,,,,,
