DGL,DGLD,DGP,DGZ,DZZ,GLD,GLL,IAU,OUNZ,SGOL,UBG,UGL,UGLD
0.03038040095224363,-0.0934875572141357,0.06167027837259095,-0.03171521035598696,-0.06310013717421124,0.031236272429268536,-0.0602870219793427,0.02956521739130433,0.031860052395842185,0.030355137755996662,0.0279584200260077,0.06285863328116839,0.09389246382568273
-0.015857341274851153,0.046628313889934034,-0.030657521958147624,0.016711229946524058,0.03513909224011716,-0.016421347880722813,0.032187191389510976,-0.016047297297297255,-0.01638001638001647,-0.016274386579869776,-0.013915274702236687,-0.033865055214723924,-0.04833335833333337
-0.013846879008243988,0.039761977085359036,-0.024968829589312083,0.01314924391847464,0.026874115983026803,-0.012975778771207246,0.026819966228394703,-0.012017167381974298,-0.01207327227310571,-0.012895604999687643,-0.014432328415651037,-0.02514600013070866,-0.03852884514524105
-0.015828488878049937,0.04926724216979096,-0.03457102005975251,0.017521090201168044,0.03305785123966945,-0.016301490206862224,0.030265328660904006,-0.016507384882710644,-0.016434892541087254,-0.016244082788897024,-0.018874064432151054,-0.03543514759158023,-0.0519126124249742
0.008041569236407867,-0.02527269220537381,0.01812555180700479,-0.008928571428571466,-0.016000000000000014,0.008820429594091728,-0.016800794430567558,0.007950530035335676,0.007712082262210785,0.008649292404764045,0.012935356550580484,0.017828200972447233,0.025936647952673395
0.01646933158080463,-0.051310071660890716,0.03343456216089618,-0.017374517374517347,-0.032520325203252064,0.01669168903934411,-0.03468747463355749,0.01665205959684483,0.01692176870748313,0.016890472504732974,-0.0006549115699112322,0.03370490976645437,0.049625419954342095
-0.025316434858068226,0.06559270996516323,-0.04411760689569776,0.022265880812049763,0.04341736694677879,-0.02223770789860042,0.041657845734909764,-0.02155172413793104,-0.020821138891211684,-0.02129471854693836,-0.004259534731323724,-0.04159175759713074,-0.06690455070302499
-0.003636328897294101,0.024972974487770458,-0.014065934065934078,0.007687379884689365,0.016107382550335586,-0.007107285129837983,0.015569411282265534,-0.007048458149779742,-0.009649871904355213,-0.00800695373356046,-0.003948634549148882,-0.017144467337558675,-0.020076463098976344
-0.0028675334317782787,0.0075069142631370095,-0.005795853767275971,0.0019071837253655031,0.0052840158520475605,-0.0024159269431652318,0.005510971778227257,-0.002661934338952916,-0.0010347503664741274,-0.002807501242125741,-0.009250082590023164,-0.005723603317623513,-0.008780507317073177
-0.026405302841949804,0.07856211764705882,-0.05291471089303642,0.026015228426396062,0.04993429697766096,-0.02547310118348015,0.050822113618776525,-0.02580071174377232,-0.02632714717306875,-0.025162774057266413,-0.02634208069356446,-0.05126093749999981,-0.0767716058419607
-0.0306122955665324,0.08798927189457592,-0.06344696669285195,0.0284476808905378,0.05506883604505625,-0.030372792814122564,0.06088199319721176,-0.030136986301369868,-0.02934397163120548,-0.030595658016363075,-0.032191813966033725,-0.06067619009892548,-0.09275058338750804
-0.0036010798652017875,0.013701715953048279,-0.00859453950482602,0.0036080579439604493,0.0071174377224199874,-0.003986692054801867,0.003396772949045179,-0.0037664783427494492,-0.004475294547447371,-0.003817186339551768,0.00212314225053074,-0.00861267355353286,-0.01410101090719178
-0.004170067764731075,0.007692274725274685,-0.0056094336762145215,0.0023965846377120123,0.004711425206124753,-0.0026684265700944072,0.005612445434298468,-0.0018903591682419255,-0.0022018348623854046,-0.002149560747663518,-0.02224572740113,-0.003102668321439555,-0.008343325188478594
0.02149637712504411,-0.06215918414915539,0.042051282051282064,-0.020322833233711948,-0.04220398593200463,0.02102241718065136,-0.040928376353518175,0.020833333333333225,0.020595807282089026,0.021073335798632645,0.05055973092958722,0.0407718007851914,0.06129815124873151
0.04099477055623907,-0.11534881395348813,0.07824803149606298,-0.042098782312311324,-0.08445532435740508,0.040056144877045334,-0.07694441018022513,0.03896103896103896,0.0396396396396396,0.038983673793350035,0.02853214162942598,0.079844559803964,0.12570779867357418
-0.02336570065639705,0.06664037679704553,-0.04062072113190327,0.024840764331210227,0.053475935828876935,-0.02186628332222493,0.041128800160112035,-0.02232142857142857,-0.021663778162911613,-0.02171801063965783,-0.03609625668449204,-0.04430913751567035,-0.06338032065633159
-0.011021596799509445,0.029944546396930723,-0.022835347288296837,0.009944064636420145,0.020304568527918686,-0.011131545845396816,0.020761207028438918,-0.01095890410958897,-0.01062887511071738,-0.010287880340905577,0.015256622746185809,-0.021732832322969128,-0.033297508771160216
-0.0125033105632861,0.038525974191768765,-0.025316503149147882,0.012307753846153863,0.0248756218905474,-0.012373188433774085,0.024952929141796518,-0.011080332409972226,-0.012533572068039442,-0.013586195196246834,-0.03107923391122836,-0.027251127206820318,-0.04111107777777773
0.02835117505451436,-0.08271889115026881,0.05744255744255755,-0.026747779529010286,-0.05339805825242723,0.028730170356813432,-0.058061544475177626,0.028011204481792614,0.02810516772438808,0.028933240894804826,0.013394395016059449,0.05633370889159552,0.08458858338626009
0.0061563689707256645,-0.025370571764484838,0.013226310817194076,-0.008119925046845769,-0.014102564102564032,0.005493993274370388,-0.014142173160462145,0.006357856494096302,0.007848324514991218,0.006378573468306149,0.026434782608695702,0.014413376028059269,0.02029916710040956
-0.007980947118268711,0.01881443347459872,-0.015850815111850103,0.008186397984886698,0.014304291287386141,-0.0074674439025123485,0.012762178219980682,-0.007220216606498201,-0.01041210954589201,-0.007498634373289591,-0.029820433751270758,-0.01648189873492171,-0.027225109947643968
0.017431001310147874,-0.05122686696754019,0.03363330015948364,-0.018113678950655892,-0.03717948717948719,0.017249335117888495,-0.035264246304652316,0.016363636363636337,0.018567639257294342,0.018168708400791413,0.0,0.032938427248239484,0.051668405776783465
0.015023733375730904,-0.048126915127931866,0.030247479376718605,-0.016539440203562326,-0.0319573901464714,0.014611661911833837,-0.02885781634552821,0.015205724508050085,0.019357638888888955,0.01395761521089093,0.056933323679124126,0.029370601398601388,0.044012314555137634
-0.008569171892609678,0.026050419438363597,-0.0173487544483986,0.010349288486416452,0.02063273727647873,-0.008800764668873048,0.01845475890085466,-0.008810572687224641,-0.014732180873712,-0.009409322263541816,-0.010244514210178494,-0.017934783096053796,-0.025490176470588228
-0.02042954250757899,0.06006008572044539,-0.03938438207333629,0.021126760563380288,0.043126684636118635,-0.019730914798206243,0.036240796478296367,-0.020444444444444484,-0.0190146931719966,-0.020052762182570592,0.010016660767390282,-0.04039842391805277,-0.0613681979603984
-0.04652407262610714,0.15039906513525286,-0.09377941063993456,0.04702200626959254,0.09431524547803624,-0.04757552476919881,0.09810315058186972,-0.04718693284936475,-0.046696035242290684,-0.04693947310966564,-0.05785123966942149,-0.09198385236447523,-0.1361200920861707
-0.006730303935828223,0.017461451419809794,-0.012480499219968902,0.00538922123417836,0.009445100354191271,-0.0051873199843866106,0.012595600313169614,-0.00476190476190483,-0.00471349353049909,-0.005179423576995542,0.0,-0.011432232454747442,-0.017369739885105248
-0.004799455582087669,0.009570901879628156,-0.011585044760400152,0.0041691480542496865,0.009356725146198838,-0.004538451227084746,0.006041759057083211,-0.004784688995215209,-0.005478688829046269,-0.004638366193093229,-0.0435087719298245,-0.009958207836755831,-0.01388887678872004
-0.017588619725903188,0.05372126142708703,-0.036760788492274966,0.01542111415058644,0.03012746234067205,-0.017848443800502226,0.03461979065742853,-0.01730769230769228,-0.01746031746031757,-0.01787926737271956,0.0069699559794570345,-0.03471771576898119,-0.05761843937563225
0.027432880658431438,-0.07962768602774617,0.05641592920354,-0.02628510360484209,-0.05174353205849278,0.02735799506172843,-0.055142978145232925,0.027397260273972542,0.02632329183692873,0.026919783874884785,0.01894346014777927,0.05478988235294123,0.08288042344783755
-0.008712857523712132,0.027865202247190968,-0.018848167539267168,0.00959808038392301,0.020166073546856456,-0.008748279429387088,0.019875300029355825,-0.010476190476190422,-0.00925925925925939,-0.00876944812533392,-0.013228423783640465,-0.01943910195790644,-0.02509410383039287
-0.011908196450053888,0.02328375524867441,-0.020277427961579404,0.010101010101010204,0.020930232558139503,-0.010377266895768851,0.01745063351448868,-0.009624639076034785,-0.010280373831775649,-0.010939896948062309,-0.011594166666666768,-0.02469938251543705,-0.037322961544000985
0.01004307757900048,-0.02927035541854123,0.02015244988276417,-0.010588235294117631,-0.020501138952163975,0.009898098687788136,-0.021765627531206446,0.009718172983479243,0.010387157695939512,0.010195229295034896,0.006964735815075769,0.021326224591802632,0.028074851815179696
-0.015340862055290078,0.04368870770258478,-0.031500320341697856,0.01664684898929852,0.031395348837209264,-0.015429441569254562,0.03088288509360192,-0.015399422521655453,-0.016822429906542032,-0.014662487048105213,-0.011649035735312651,-0.030016313213703037,-0.04161254768237853
0.03923822870873691,-0.11756636936171942,0.08434405095612202,-0.041520526315789584,-0.08229988726042826,0.04159275617576155,-0.0820167472672581,0.04203323558162265,0.041825095057034335,0.04077689710652035,0.053775359116022166,0.08577191389169178,0.1275441164536276
-0.013881166395388963,0.037758345375592084,-0.029994916115912724,0.014643075939174762,0.03439803439803432,-0.015140026495079612,0.029906893070499582,-0.01407129455909947,-0.012773722627737277,-0.014761823551776278,-0.02097172244069474,-0.0312886936582618,-0.04572797943990319
0.010698321392835577,-0.02901549865320639,0.01886797693920338,-0.008418461119570696,-0.021377672209026092,0.008839334956969033,-0.020820006925029583,0.0076117982873453935,0.008317929759704239,0.008857849353811233,0.00821135308818268,0.01630959385992961,0.02395957034200859
0.016155878001428037,-0.05288745279526998,0.033436160831473265,-0.0181927835051544,-0.03762135922330103,0.018571399999999964,-0.03338618763257888,0.017941454202077385,0.017415215398716728,0.018774537993172764,0.013102018413597805,0.03838889117719038,0.05665032229003664
0.0518092054644932,-0.1407287539478369,0.10253857640617216,-0.05188393749944812,-0.10340479192938204,0.05021040814054438,-0.09995176845245016,0.051020408163265384,0.051261261261261334,0.05024299073989191,0.0,0.10090915151515152,0.1585081413109041
0.05342715405176792,-0.16406816978295952,0.1024830699774268,-0.06058631921824102,-0.1265822784810127,0.05377493767806271,-0.10654950041216103,0.05383936451897612,0.0549318707687034,0.0542993787612559,0.12617965305209192,0.10817494587531272,0.16297782368253874
-0.005937619775958477,0.01760505521361435,0.01924647829647821,0.009015256588072177,0.020933977455716568,-0.006590055706403751,0.011877600764909436,-0.006700167504187611,-0.008123476848090954,-0.007534950919970682,-0.015518373199305671,-0.012170840147582716,-0.022491332569054192
-0.005475417050667081,0.005995186605084107,-0.025713098662639544,0.004810996563573779,0.00946372239747642,-0.003997286885570868,0.005572705979260348,-0.004215851602023518,-0.004095004095004153,-0.0035040797304848183,-0.006935655956357418,-0.014835302992205262,-0.02035400884955756
0.03178188196495282,-0.08785969691809972,0.05154639175257732,-0.02735978112175093,-0.06875000000000006,0.02928870267877469,-0.06084183612408519,0.030482641828958462,0.030427631578947307,0.030224388308365883,0.04031746031746042,0.06406327207759062,0.09485095107997156
-0.0075188816672949925,0.025947339929064832,0.01725494117647054,0.004219409282700331,0.023489932885905986,-0.009374456534142579,0.018204594646463398,-0.009038619556285902,-0.010375099760574541,-0.01007724477666214,-0.01342685382972239,-0.02134804560681329,-0.0288778885035781
0.002199419223814346,-0.016921397687798483,0.0011564378891119793,-0.004201680672268818,0.0016393442622951928,0.0032660496351712967,-0.009001171615318689,0.0033167495854062308,0.004032258064516043,0.002955422427640247,0.005567460218530228,0.0019608333813929835,0.005947366336806315
-0.02950506727595938,0.08920968145862826,-0.0654601103373166,0.030239099859353007,0.050736497545008113,-0.02896494919119501,0.055991039343372934,-0.02892561983471072,-0.02971887550200797,-0.02905782973001284,-0.032605261925885164,-0.0533268088716534,-0.08361488034434324
0.004522727262283915,-0.01750209065427664,-0.0041203131437988405,-0.00477815699658705,0.012461059190031164,0.005157723628338059,-0.012843218586901586,0.0051063829787234465,0.0057947019867549895,0.005058151954354607,0.013990397011434091,0.007751911944395031,0.011059880184331764
0.014006946153486024,-0.03925978900034592,0.03516756309474546,-0.013717421124828485,-0.05076923076923078,0.012828187804669459,-0.028407699073856558,0.012701100762066077,0.013168724279835405,0.01409160363956048,0.00501724694315607,0.026410230769230682,0.0401093994560456
-0.004686733057290045,0.009720990274005293,0.04156670663469232,0.004867872044506154,0.012965964343598068,-0.004306358186270371,0.009090872012509318,-0.004180602006689022,-0.00487408610885463,-0.005045500330099225,-0.012480468408126976,-0.010741968791955185,-0.01577559186284995
-0.00024772300931539767,-0.0033873774291318017,-0.0095932467226879,0.0013840830449827926,-0.0015999999999999658,-0.00025440129332434064,-0.0012174093160142278,0.0,-8.163265306117925e-05,-0.0008313159794553235,0.018325434439178463,0.0,-0.0008905253546610109
0.048586897303444426,-0.13613597008458075,0.08640070075167375,-0.04975812024879064,-0.09615384615384624,0.048859131808118836,-0.09385671509194647,0.0478589420654912,0.04824883663972563,0.04842332892215105,-0.004653986968662629,0.0974747776502414,0.1488413319654545
-0.002836766762758117,0.0072478358407987295,0.00891583420414286,0.002909090909090847,0.0070921985815602905,-0.0038010674678354947,0.011568483269759618,-0.0032051282051282787,-0.0038940809968847907,-0.0030949844759148807,0.04270570182632782,-0.00782328596003887,-0.01163686632910155
-0.013276547880761054,0.034745128181437615,-0.045245703596829084,0.01377810007251641,0.022887323943661955,-0.011933763597986771,0.019946809306388667,-0.012861736334405157,-0.012040656763096165,-0.012259202063544002,-0.023617368501723027,-0.026901670382691718,-0.03846155355633354
-0.015857777830724475,0.048281261741257284,-0.03961492039985201,0.015021459227467743,0.0327022375215147,-0.016432503626920583,0.0311603532396488,-0.017915309446253982,-0.016302627413738488,-0.016602232163084506,0.010410287813839665,-0.03312676437385051,-0.048979591836734684
-0.03588849367830207,0.11125859026757348,-0.07401699791761764,0.032417195207892935,0.06499999999999995,-0.03416586779856209,0.07156409516065725,-0.03150912106135993,-0.03338696701528553,-0.03335518849422695,-0.04393942424242425,-0.06704466354449103,-0.10386264377682404
0.0276019064776829,-0.08272218859419776,0.05287264779350544,-0.027303754266211632,-0.056338028169014,0.028195761247299105,-0.05581124483775807,0.025684931506849376,0.02729920932168118,0.027384511082268283,0.01426310663274507,0.05548224863842796,0.08429113823197049
0.0261211729868408,-0.07381922785085952,0.04547251698408389,-0.02666666666666672,-0.05306799336650087,0.02405788250482541,-0.04823785484520829,0.026711185308848102,0.024872397310216347,0.024839098861198217,0.025312531249999992,0.048310386775709965,0.07508834121258855
0.01849174343194588,-0.054205981646135735,0.05181535356220306,-0.02090843547224219,-0.042031523642732084,0.01815343384513606,-0.03965342491316042,0.017886178861788525,0.017391304347825997,0.018358957752492744,0.01767747584036963,0.03748806023189924,0.05587512873973205
0.014383477859514843,-0.06134578515504581,0.007551276790768613,-0.018409425625920472,-0.042047531992687306,0.016538951590293338,-0.03691546399939103,0.015974440894568776,0.017094017094017144,0.015735004224440723,0.018268973293470204,0.028768698992665157,0.04357981322957205
0.0195257572869808,-0.05608319637984645,0.05460381870092791,-0.018754688672168042,-0.0362595419847329,0.01912701587301576,-0.03889842308635952,0.01965408805031446,0.01802902979373559,0.019383386768770588,0.015588205882352841,0.03780756067544613,0.05816545601049403
0.015959952337316164,-0.04815529237396779,0.03688663407399777,-0.015290519877675787,-0.035643564356435585,0.016431741564310005,-0.030428332219866912,0.016191210485736244,0.016058832357796822,0.016342108049074773,0.009267275101861509,0.030178961633519182,0.04510224996908747
-0.02872541684996013,0.08834638811980873,-0.06135767171532865,0.032608695652173905,0.06570841889117049,-0.02819497308627113,0.056520400007928025,-0.027314112291350487,-0.028803545051698583,-0.028852626909689087,-0.017216586353893032,-0.05356771178975284,-0.08428860247561829
0.00993537016145106,0.010869495334436072,-0.019819158553546688,0.002255639097744313,0.00963391136801538,-0.003863119011766604,0.006488897086918509,-0.004680187207488338,-0.002281368821292862,-0.002707976789168337,-0.000291912408759006,-0.009285850099491427,-0.013254808249157429
0.009379989818396628,-0.06108437568255279,0.032635685255917576,-0.01725431357839463,-0.03816793893129775,0.02081518038488612,-0.044985657092307035,0.020376175548589327,0.02286585365853664,0.021024104935179585,-0.004088901630321303,0.0430707644929532,0.06343283582089553
-0.01677239749584241,0.032894687307634486,0.0,0.012977099236641216,0.019841269841269767,-0.011086936302897669,0.024902428748729038,-0.009984639016897005,-0.01266766020864381,-0.01124531562004927,0.02873912192018313,-0.02310658865611517,-0.03789469473684205
-0.000461097771043132,0.005189950582447379,-0.010305805211068155,0.036171816126601385,0.00583657587548643,-0.0011760172204778635,0.0026346604215457675,-0.002327385570209553,-0.0007547169811320594,-0.0010758471883560963,-0.017673972766592116,-0.003285194918966131,-0.004376411187028011
0.0025368913063044873,-0.013142501451713114,-0.00381804942096669,-0.032727272727272674,-0.005802707930367553,0.004474089411709709,-0.008467182481751934,0.0054432348367029785,0.0037764350453171397,0.0037694513512789188,0.014219443244905403,0.009009009404922334,0.010256366300366243
-0.018633518596636138,0.0473246622431548,-0.02404184585220045,0.02631578947368418,0.03307392996108948,-0.015003500703262418,0.029299264702569758,-0.01546790409899453,-0.014371708051166212,-0.014255066347488325,0.0,-0.030923302740561962,-0.0471356075621004
0.004922633008477847,-0.014305199493524082,-0.015351660121385337,-0.004395604395604432,-0.007532956685499066,0.004125323186227845,-0.0070090970099216145,0.00392772977219159,0.001984884342316192,0.0031100063407715995,-0.017739598920183147,0.005168539325842626,0.01217660633987554
0.002099375612261716,-0.007371573370191044,0.0007251631617114985,-0.019867549668874145,-0.007590132827324317,0.00142213794738095,-0.007490579299642042,0.0023474178403756762,0.002666666666666677,0.002480173539600986,0.0,0.0044712720769059435,0.003007473684210469
-0.012104353674937582,0.04038064516129025,-0.030797101449275405,0.02627627627627625,0.028680688336519967,-0.01333334911242609,0.030769157307136263,-0.013270882123341134,-0.013677811550151952,-0.013839439116729288,-0.014855868636418957,-0.028043667927887827,-0.040479716963105664
0.01814336500334037,-0.06268128205749349,0.035140224299065374,-0.026335040234089203,-0.04460966542750933,0.02071009148744755,-0.04055193074705425,0.020569620253164538,0.02157164869029271,0.020384092033302333,0.020106445890005903,0.04259219338640677,0.0625
-0.0143485983342888,0.04902432175154682,-0.029974719033054507,0.006761833208114189,0.03307392996108948,-0.015746204218625846,0.030085163341431864,-0.016279069767441926,-0.01583710407239812,-0.015136389479971828,0.0,-0.033384604291337536,-0.04705877941176465
-0.047663688784979036,0.1488202518684097,-0.0949367797864192,0.0522388059701492,0.09604519774011312,-0.04695957534988522,0.09716483552743012,-0.04649330181245074,-0.04674329501915718,-0.04696512192819355,-0.0713043188405796,-0.09157005642217947,-0.1388889441872403
-0.0019724249777739807,0.010860979677349464,-0.00987243973148666,-0.0007092198581560132,0.0034364261168384146,-0.0031735176745201128,0.004025425164902515,-0.003305785123966872,-0.003938906752411677,-0.0032744105018202244,0.0,-0.006753401700850263,-0.01164870092560392
0.010869526204265236,-0.0355538197998402,0.02534275031159117,-0.010645848119233524,-0.018835616438356063,0.012315691920947593,-0.022245240558716944,0.01243781094527366,0.012831894116697804,0.012155026081553449,0.011235985916479743,0.0239234707611046,0.035358058875120724
0.005620870440251108,-0.020457727779172187,0.015802269043760152,-0.006456241032998555,-0.012216404886562005,0.006207067678439665,-0.0136243125297438,0.006552006552006412,0.006374501992031878,0.006166845280214953,0.007407314357573263,0.02065912444663068,0.020140131877586686
0.024544245734350538,-0.0682382119884571,0.04507383326685281,-0.023104693140794243,-0.047703180212014216,0.02311232895028255,-0.04465605471369175,0.021969080553295474,0.022961203483768736,0.023225782258064542,0.025428983622211517,0.03710845783132522,0.06866952789699571
-0.06309298014460528,0.1939635553936184,-0.12099236179418472,0.06651884700665191,0.1354359925788498,-0.058606005777040025,0.12661432135357445,-0.05812101910828029,-0.059597523219814215,-0.058953303726827826,-0.03794442671214748,-0.11617100101833178,-0.17590363052208835
-0.013417687324911344,0.04665431313483854,-0.0312636547432194,0.01593901593901597,0.026143790849673224,-0.016652399942824924,0.030525753039477826,-0.016906170752324538,-0.015637860082304486,-0.01599668314913429,-0.020807452769954937,-0.032860146349628125,-0.045808928768205234
-0.022838068806654902,0.06837149585559404,-0.046615824590579384,0.017735334242837637,0.036624203821655966,-0.022058193277321902,0.044492806728241005,-0.022355975924333752,-0.023411371237458286,-0.022384858666862885,-0.041230604464617626,-0.04539282290315776,-0.06843723047114958
-0.0047269026535592396,0.011801845079787291,-0.011283450869769672,0.006032171581769427,0.006144393241167441,-0.004173714553114992,0.01053367300073705,-0.004397537379067629,-0.0034246575342465023,-0.004701384252991638,0.002977174991730065,-0.009111617571515315,-0.013157862274929641
-0.01635891616369782,0.046656810360716505,-0.027104230760616646,0.016655562958027982,0.030534351145038195,-0.01551629227319685,0.026918658868774568,-0.014134275618374569,-0.015463917525773169,-0.015307907627711687,0.0,-0.03074709858468682,-0.04444444444444445
-0.019045041356696397,0.059488323018181126,-0.045943257377480826,0.017693315858453445,0.04148148148148152,-0.021286222440466955,0.04037919597592427,-0.022401433691756272,-0.02181500872600349,-0.02167542862219055,-0.04287598944591031,-0.044174266231840884,-0.06744189534883725
-0.001640721111584256,0.003851881481481481,-0.006147540983606608,0.0006439150032195612,0.0042674253200568075,-0.0011106246799456078,0.002465991287637721,-0.0009165902841429684,-0.0008920606601250277,-0.0009079996615272707,-0.006202618883528592,-0.0031018298323927194,-0.006234414198294796
0.014242756878427687,-0.04678284985882971,0.037113453608247415,-0.012226512226512195,-0.028328611898016894,0.015565653664412024,-0.03165774331550798,0.01651376146788988,0.01696428571428583,0.015723012048741332,0.006588106796116462,0.032980772650303976,0.04893351501631805
