Name,Riskiness R
CHIM,[0.19167532]
COPX,[0.42052881]
CROP,[0.056352]
CUT,[0.10710568]
DUST,[4.98206307e+13]
FLM,[0.06642013]
FMAT,[0.1258105]
FTAG,[1.48965593]
FXZ,[0.08478943]
GDX,[0.98288502]
GDXJ,[0.62952842]
GNR,[0.20912265]
GOEX,[0.49372591]
GRES,[0.33086688]
GUNR,[0.24646111]
HAP,[0.19499592]
IGE,[2.06852421]
ITB,[0.0906736]
IYM,[0.1462554]
JDST,[3.72015604]
JNUG,[2.82689262]
LIT,[0.11737516]
MOO,[0.11260793]
MXI,[0.14388494]
NUGT,[1.64558511]
PAGG,[3.68465041e+12]
PICK,[0.36098268]
PKB,[0.07807291]
PSAU,[0.90252928]
PSCM,[0.2071118]
PYZ,[0.156309]
REMX,[0.33418086]
RING,[1.01284411]
RTM,[0.13072403]
SBM,[4.12596501e+13]
SGDM,[1.16591693]
SIL,[0.97386302]
SILJ,[0.5923705]
SLVP,[0.83827302]
SLX,[0.28242505]
SMN,[2.31477795e+09]
SOIL,[2.66467887]
UYM,[0.27286911]
VAW,[0.12955345]
VEGI,[0.17470679]
XHB,[0.14758638]
XME,[0.40833597]
