Name,Riskiness R
AGG,[0.04833822]
AGGY,[0.03756249]
AGND,[0.07096957]
AGZD,[0.01814459]
BIV,[0.10788449]
BLV,[0.11169789]
BND,[0.0484886]
BNDX,[0.01558702]
BOND,[0.03346157]
BSV,[0.03992428]
BYLD,[0.02217199]
FBND,[0.02375003]
FCOR,[0.03155814]
FLTB,[0.02024443]
FTSD,[0.01817694]
FWDB,[0.02667402]
GBF,[0.07373925]
GVI,[0.05445327]
HOLD,[0.00359518]
ILTB,[0.09065359]
ISTB,[0.01252283]
IUSB,[0.02667589]
KCNY,[0.1871303]
LDUR,[0.01223499]
MINC,[0.00777339]
MINT,[0.00124636]
NEAR,[0.00205131]
RAVI,[0.00279576]
SAGG,[2.07222814e+11]
SCHZ,[0.04411411]
SPAB,[0.04719801]
TOTL,[0.02355503]
ULST,[0.00300065]
VBND,[0.16274851]
WYDE,[2.29040363e+12]
XMPT,[0.06912333]
