Date,Open,High,Low,Close,Adj Close,Volume
2011-04-01,29.440001,30.600000,29.440001,30.330000,24.658024,69700
2011-05-01,30.500000,30.500000,28.020000,29.510000,23.991371,183900
2011-06-01,29.480000,29.480000,27.510000,28.920000,23.511703,141800
2011-07-01,29.500000,29.730000,28.139999,29.090000,23.696278,135200
2011-08-01,29.209999,29.250000,23.870001,25.799999,21.016291,289600
2011-09-01,25.540001,26.600000,20.040001,21.180000,17.252911,238500
2011-10-01,20.870001,25.309999,19.990000,24.020000,19.566332,328000
2011-11-01,23.139999,24.469999,21.500000,23.709999,19.313808,521900
2011-12-01,23.660000,23.889999,21.540001,22.340000,18.197823,603000
2012-01-01,22.690001,25.570000,22.520000,24.760000,20.305702,462100
2012-02-01,25.170000,28.980000,25.170000,26.950001,22.101723,1996400
2012-03-01,26.900000,27.129999,25.410000,26.020000,21.339027,1694700
2012-04-01,25.889999,26.540001,24.680000,25.340000,20.781359,1878000
2012-05-01,25.370001,25.740000,21.510000,22.139999,18.157036,1340300
2012-06-01,21.730000,23.580000,21.389999,22.809999,18.706503,1209700
2012-07-01,22.709999,23.139999,21.740000,22.660000,18.897226,2228600
2012-08-01,22.760000,23.530001,22.299999,22.740000,18.963940,1756500
2012-09-01,22.840000,24.660000,22.410000,23.840000,19.881279,2264500
2012-10-01,24.230000,24.850000,23.879999,23.879999,20.052702,1611200
2012-11-01,24.219999,24.610001,23.280001,24.430000,20.514553,2396300
2012-12-01,24.440001,26.410000,24.340000,26.389999,22.160423,2487000
2013-01-01,26.740000,27.389999,26.719999,27.280001,22.936081,1627800
2013-02-01,27.410000,27.570000,26.010000,26.620001,22.381178,1775900
2013-03-01,26.590000,27.230000,25.740000,26.020000,21.876726,1883100
2013-04-01,26.100000,26.250000,24.850000,26.209999,22.086052,2324300
2013-05-01,26.200001,27.000000,25.420000,25.440001,21.437201,2397600
2013-06-01,25.330000,25.670000,21.580000,23.030001,19.406403,4287400
2013-07-01,23.230000,24.549999,22.320000,23.570000,20.220415,3868900
2013-08-01,23.900000,24.580000,22.290001,22.760000,19.525524,4994900
2013-09-01,23.100000,25.709999,22.719999,24.309999,20.855247,6653800
2013-10-01,24.530001,26.059999,24.530001,25.030001,21.595293,3139200
2013-11-01,25.049999,25.610001,24.040001,25.000000,21.569412,2900400
2013-12-01,25.020000,25.020000,24.110001,24.830000,21.422733,3910200
2014-01-01,24.580000,24.580000,22.600000,22.990000,19.870247,4488600
2014-02-01,22.830000,24.070000,22.110001,23.820000,20.587616,10736900
2014-03-01,23.450001,24.370001,22.809999,23.940001,20.691330,11632300
2014-04-01,24.040001,24.639999,23.299999,23.930000,20.682690,8040100
2014-05-01,24.080000,24.809999,23.719999,24.459999,21.140768,2381900
2014-06-01,24.520000,25.580000,24.490000,25.180000,21.763065,2617500
2014-07-01,25.170000,27.230000,25.170000,25.400000,22.153889,3318800
2014-08-01,25.410000,26.389999,25.070000,25.969999,22.651041,4088500
2014-09-01,25.950001,26.450001,23.570000,23.760000,20.723478,9101500
2014-10-01,23.660000,24.150000,22.520000,23.740000,20.978895,6099400
2014-11-01,23.670000,24.090000,23.280001,23.430000,20.704952,10642700
2014-12-01,23.230000,23.230000,20.469999,21.559999,19.052446,6934200
2015-01-01,21.639999,22.450001,21.190001,21.410000,18.976889,7372800
2015-02-01,21.469999,22.570000,21.440001,22.490000,19.934155,6661800
2015-03-01,22.410000,22.480000,21.049999,22.190001,19.668249,4704200
2015-04-01,22.410000,25.540001,22.410000,25.330000,22.451406,3217400
2015-05-01,25.400000,25.690001,24.280001,24.290001,21.529600,3258700
2015-06-01,24.410000,24.440001,22.320000,22.959999,20.350739,10593900
2015-07-01,23.120001,23.120001,20.670000,21.129999,18.906155,8149200
2015-08-01,20.860001,21.129999,16.280001,19.100000,17.089802,6020500
2015-09-01,18.510000,19.709999,17.330000,18.010000,16.114523,2421400
2015-10-01,18.080000,20.070000,17.900000,19.260000,17.601679,2265000
2015-11-01,19.450001,20.080000,18.540001,18.600000,16.998507,1243200
2015-12-01,18.670000,18.820000,17.200001,17.969999,16.422750,1891300
2016-01-01,17.480000,17.629999,15.390000,17.020000,15.587201,1661800
2016-02-01,16.790001,17.330000,15.810000,17.020000,15.587201,684500
2016-03-01,17.230000,19.400000,17.230000,19.250000,17.629471,907300
2016-04-01,18.950001,19.760000,18.379999,19.420000,17.785162,1334300
2016-05-01,19.309999,19.320000,17.600000,18.180000,16.649553,947800
2016-06-01,18.170000,19.410000,17.910000,19.200001,17.583679,1088700
2016-07-01,19.299999,20.490000,18.760000,20.490000,18.952404,963800
2016-08-01,20.480000,21.459999,20.030001,20.780001,19.220642,852200
2016-09-01,20.719999,21.650000,20.250000,20.750000,19.192896,1162800
2016-10-01,20.820000,21.350000,20.400000,20.910000,19.590214,1578400
2016-11-01,21.129999,21.129999,19.330000,20.299999,19.018719,1630100
2016-12-01,20.280001,20.750000,19.660000,20.309999,19.028090,1170000
2017-01-01,20.780001,22.240000,20.480000,22.010000,20.625952,1742900
2017-02-01,22.129999,23.309999,21.990000,22.500000,21.085142,1355400
2017-03-01,22.770000,23.660000,22.010000,22.889999,21.450617,2227500
2017-04-01,22.990000,23.420000,22.270000,22.740000,21.361393,4436500
2017-05-01,22.760000,23.240000,21.900000,22.980000,21.586840,2189200
2017-06-01,23.020000,23.559999,22.900000,23.389999,21.971983,1561600
2017-07-01,23.590000,25.680000,23.400000,25.580000,24.216389,2363000
2017-08-01,25.590000,26.719999,25.110001,26.680000,25.257750,2136800
2017-09-01,26.889999,28.600000,26.610001,27.360001,25.901499,3049000
2017-10-01,27.379999,28.459999,27.129999,27.350000,26.114082,2399200
2017-11-01,27.570000,27.570000,26.370001,26.770000,25.560295,2470300
2017-12-01,26.730000,28.040001,26.139999,27.900000,26.639229,1992600
2018-01-01,28.559999,31.320000,28.280001,30.620001,29.236319,5151000
2018-02-01,30.500000,30.570000,27.200001,29.330000,28.004610,6711200
2018-03-01,29.570000,30.000000,28.350000,29.290001,27.966417,3858800
2018-04-01,29.260000,29.469999,28.260000,28.549999,27.274523,3954300
2018-05-01,28.420000,29.000000,27.280001,27.809999,26.567585,4558500
2018-06-01,27.969999,28.639999,25.059999,25.860001,24.704700,3909100
2018-07-01,25.430000,26.790001,25.110001,26.650000,25.744501,6307900
2018-08-01,26.450001,26.450001,23.980000,25.219999,24.363091,4696100
2018-09-01,24.889999,25.490000,23.750000,25.059999,24.208527,2612500
2018-10-01,25.270000,25.270000,22.219999,23.090000,22.696070,5114900
2018-11-01,23.299999,24.370001,23.030001,23.760000,23.354639,4571400
2018-12-01,24.160000,24.170000,22.240000,22.830000,22.440508,7042600
2019-01-01,22.500000,25.430000,22.400000,25.410000,25.050941,5740700
2019-02-01,25.260000,25.740000,24.780001,25.040001,24.686171,6635700
2019-03-01,25.290001,25.900000,24.480000,25.030001,24.676311,3389600
