,Date,ECON,EMCG,FSTA,FXG,IYK,KXI,PBJ,PSCC,PSL,RHS,SZK,UGE,VDC,WBID,WBIE,WBIL,XLP
66,2010-09-01,20.038145,,,17.084488,48.678707,24.282064000000002,14.687245,24.257299,23.820549,44.974014000000004,131.925964,8.809194,55.953368999999995,,,,21.811062
67,2010-10-01,21.119513,,,17.771391,51.146159999999995,24.964985000000002,15.498698000000001,24.928720000000002,24.72455,46.444454,120.586426,9.635695,57.679153,,,,22.667845
68,2010-11-01,20.630547,,,17.850651,51.030643,24.2659,16.037785,25.472818,24.938766,45.924865999999994,120.38887,9.673843,57.132918999999994,,,,22.31329
69,2010-12-01,21.918781,,,18.581581,53.25835,25.243807,16.379206,26.760517,25.867055999999998,47.952938,108.733246,10.621391000000001,58.098735999999995,,,,23.093307
70,2011-01-01,20.024891,,,18.57935,52.754645999999994,24.81123,15.883878,25.920099,25.181070000000002,47.152302,111.973114,10.188051,58.651749,,,,22.953226
71,2011-02-01,20.476578,,,19.837469,54.490970999999995,25.566551,16.724628,27.209246000000004,26.261412,49.607791999999996,104.466095,10.905197,60.31685600000001,,,,23.620844
72,2011-03-01,21.49288,,,20.608286,55.022675,25.913593,17.339369,28.48925,26.927623999999998,50.249103999999996,100.55454300000001,11.213416,61.397114,,,,23.7798
73,2011-04-01,22.791485,,,21.582882,57.765064,27.705946,17.88179,29.238958,28.328781,53.558631999999996,92.257301,12.24088,64.629837,,,,25.194017000000002
74,2011-05-01,22.358620000000002,,,22.460016,58.917384999999996,28.171381,18.442293,30.290401,29.005423999999998,54.439701,88.266747,12.692604,66.376137,,,,25.825474
75,2011-06-01,22.904408,,,22.158785,57.606415000000005,27.216002000000003,18.198204,29.80582,28.599438,53.21976899999999,90.558357,12.279033,64.914116,,,,24.962223
76,2011-07-01,22.556231,,,21.756779,56.847713,27.223776,17.879528,28.931873,28.085426000000002,52.437656000000004,93.442627,11.804708999999999,63.980042000000005,,,,24.815317
77,2011-08-01,21.935157999999998,,,21.081873,56.000114,26.992121,17.481203,28.264141,27.378759000000002,51.365589,93.205566,11.330079,64.126244,,,,24.863615
78,2011-09-01,18.707462,,,19.811982999999998,52.794353,25.60218,16.231897,26.654282000000002,26.10132,49.119362,102.33252,10.054223,61.916968999999995,,,,23.873575
79,2011-10-01,21.49288,,,20.948671,56.951679000000006,27.116221999999997,17.287617,28.339251,28.097637,52.255459,85.856583,11.853788,64.69480899999999,,,,25.162917999999998
80,2011-11-01,21.107063,,,21.037461999999998,57.280483,27.422338,17.078896,28.165169,27.624945,53.162315,85.066376,11.627854,66.010635,,,,25.860088
81,2011-12-01,20.683603,,,21.001945000000003,57.735748,27.534027000000002,17.396511,28.815701,28.288527000000002,54.111965000000005,82.340141,11.95912,66.173088,,,,26.338377
82,2012-01-01,21.962296,,,21.023375,58.685604000000005,27.517822,17.553947,29.373421,28.414209000000003,54.053622999999995,80.088043,12.207952,67.016472,,,,26.200211
83,2012-02-01,23.220797,,,21.916086,61.334599,28.692619,17.773029,29.676533000000003,29.255299,55.793682,73.252701,13.404777,69.593704,,,,27.181804999999997
84,2012-03-01,23.514135,,,22.36244,62.93079,29.587294,18.101651999999998,31.311449,29.876976000000003,56.991046999999995,70.05233,14.123791,71.730301,,,,27.877097999999997
85,2012-04-01,23.362735999999998,,,22.201752,63.055285999999995,29.833966999999998,18.056015,31.308034999999997,29.950284999999997,57.48911700000001,68.629959,14.022485999999999,71.888275,,,,28.106911
86,2012-05-01,20.826802999999998,,,21.166207999999997,60.85569399999999,28.475217999999998,17.964724,30.664587,29.043812,56.72790500000001,73.094666,13.156503,70.765923,,,,27.777981
87,2012-06-01,21.867673999999997,,,21.808962,61.213768,29.382444,18.320736,32.245613,29.996058,58.69149399999999,71.632759,13.112134,73.334846,,,,28.592087
88,2012-07-01,21.782511,,,21.065632,62.795467,30.606777,18.140659,31.590222999999998,30.290546000000003,58.377529,67.800232,13.889312,75.147209,,,,29.501015000000002
89,2012-08-01,21.93391,,,21.595185999999998,63.438343,30.975582,18.571056,32.594116,30.603474,59.611649,66.417358,14.129941,74.947701,,,,29.360265999999996
90,2012-09-01,23.012627,,,21.810608,63.849757999999994,31.335913,18.470325,33.100654999999996,31.017664,60.06361,64.520844,14.690910999999998,76.136543,,,,29.666613
91,2012-10-01,23.741232,,,21.846510000000002,64.03877299999999,31.034937,18.145052,31.448658000000002,30.644953000000005,59.693649,64.748039,14.353435999999999,75.330124,,,,29.509146
92,2012-11-01,23.779083,,,22.90563,65.927094,31.870046999999996,18.714668,32.315826,31.596829999999997,61.379963000000004,60.6982,15.121875,76.760071,,,,30.051136
93,2012-12-01,25.207907000000002,,,22.735088,64.659592,31.212975,18.292053,31.771535999999998,30.700403,60.445060999999995,61.626698,14.433194,73.077126,,,,29.100572999999997
94,2013-01-01,25.566832,,,24.555275,69.104065,33.241791,19.599749,33.674831,32.792431,64.547958,54.574055,16.662094,79.6362,,,,31.08815
95,2013-02-01,25.082289000000003,,,25.528387,71.04048900000001,33.942485999999995,20.332195000000002,34.332939,34.080971000000005,67.75948299999999,52.845459,17.636523999999998,82.10878000000001,,,,32.116833
96,2013-03-01,25.262804,,,27.820213,73.836609,35.468529,21.778532000000002,36.39996,35.976440000000004,71.350365,47.43251,18.996721,86.181282,,,,33.533394
97,2013-04-01,25.97537,,,27.947683,76.27359799999999,36.577583000000004,21.898773000000002,37.321709000000006,37.101849,73.382874,44.172882,20.044588,88.705223,,,,34.690456
98,2013-05-01,25.10129,,,28.148090000000003,76.064369,35.103138,22.576151,38.398121,37.410404,72.568489,42.523312,20.11688,87.242172,,,,33.936321
99,2013-06-01,24.521735999999997,,,28.111653999999998,75.628479,34.294975,22.743177,38.68578,37.204693,72.595055,43.491322,19.803079999999998,87.267845,,,,33.614326
100,2013-07-01,24.654749,,,30.353884000000004,79.243904,36.106559999999995,24.203566,41.905735,39.60738,75.90316,40.162552000000005,21.967451,91.220573,,,,35.300678000000005
101,2013-08-01,23.343629999999997,,,29.385628000000004,76.597755,34.605923,23.207884,41.116974,37.728027000000004,73.03923,42.948051,20.316343,87.267845,,,,33.697258000000005
102,2013-09-01,25.595333,22.098263,,30.043312,78.24503299999999,35.84993,23.673153,43.223411999999996,38.949612,73.92865,40.873745,21.20208,88.68811,,,,33.944599
103,2013-10-01,25.946867,22.728127999999998,22.03932,31.772139000000003,82.330124,37.568047,24.290636,45.168144,40.734848,79.246338,36.468307,23.549957,93.975487,,,,36.347599
104,2013-11-01,25.490824,22.568441,22.375207999999997,32.211876000000004,84.011971,37.572399,24.50518,45.864471,41.498264,79.844925,34.749596000000004,24.310434,95.54118299999999,,,,36.914055
105,2013-12-01,25.538328,21.974073,22.435495,32.669959999999996,84.284943,37.485401,24.570484,46.263690999999994,41.573673,80.568619,34.45327,24.529919,94.180847,,,,36.888306
106,2014-01-01,23.172792,19.884516,21.352339,31.418505,80.100502,35.609840000000005,23.471228,43.660381,39.580334,78.70967900000001,38.137634000000006,21.871782,91.164017,,,,35.249012
107,2014-02-01,24.484102,20.711184,22.148293,33.375842999999996,83.51921800000001,37.291954,25.024126000000003,45.057064000000004,42.221539,81.95708499999999,35.362007,23.8827,94.715401,,,,36.624023
108,2014-03-01,25.393402,21.733412,22.528965,33.890442,84.33403,37.937569,25.735092,47.086926,42.316204,83.428322,34.769348,24.534378,96.91098000000001,,,,37.238037
109,2014-04-01,25.297688,22.075085,23.286005,33.917716999999996,86.100708,39.140953,25.267347,46.239596999999996,40.723839,85.130493,32.764183,25.333197,99.386444,,,,38.453171000000005
110,2014-05-01,25.910267,22.653429,23.764605,36.184428999999994,87.986198,39.874409,25.884767999999998,46.29546,42.174191,87.35464499999999,31.173883,26.591587,101.424538,,,,39.148521
111,2014-06-01,26.541991999999997,22.306423000000002,23.564460999999998,36.681999,88.324173,39.474743,25.884767999999998,47.049671000000004,43.700382,87.282608,30.936819,27.125538,101.328339,,,,38.783451
112,2014-07-01,26.628135999999998,23.232534,22.930301999999998,34.930256,85.431572,38.598915000000005,25.157816,44.272831,41.942219,83.998917,32.853085,25.172728,97.820686,,,,37.754272
113,2014-08-01,27.231146000000003,24.111265,23.990114000000002,36.579471999999996,89.8993,39.751194,27.165543,47.570248,45.134834000000005,88.727959,29.692234000000003,27.818523,102.465492,24.393593,24.026101999999998,24.311373,39.495831
114,2014-09-01,25.106254999999997,22.45244,23.972597,36.199596,88.237305,39.026024,26.750797,47.402573,44.972815999999995,88.311211,29.524313,26.847557000000002,102.780396,23.694967000000002,23.573317000000003,24.09786,39.478325
115,2014-10-01,26.254843,22.664003,24.943447,37.701275,91.715958,39.915797999999995,28.006289000000002,50.161179,46.715187,91.761635,28.467405,28.6987,106.55921200000002,23.66394,23.727459,23.954918,41.137009
116,2014-11-01,25.958126,23.204906,26.308638000000002,39.623955,96.15310699999999,41.357254,29.10235,50.067890000000006,48.404369,96.158989,25.721418,31.735533,112.035004,23.189049,24.787151,24.064642000000003,43.417995
117,2014-12-01,24.254385,22.470179,25.947521,39.540356,94.09620699999999,39.866871,28.809439,50.814201000000004,48.614334,95.12110899999999,18.490971,31.127540999999997,109.70823700000001,23.365799,24.295873999999998,23.562628,42.704646999999994
118,2015-01-01,24.815998,22.607494,25.766282999999998,39.550175,92.565048,40.963326,28.582678,49.183487,48.758942,95.038719,19.133022,29.120827000000002,110.100082,22.723867000000002,23.567692,23.288798999999997,42.595131
119,2015-02-01,25.649004,23.100416,26.882706,42.148354,97.385582,42.365784000000005,29.768484,50.526833,51.456078000000005,100.164825,17.61186,32.217636,114.80946399999999,24.026178,24.908625,23.877237,44.360321
120,2015-03-01,25.600576,22.607494,26.191585999999997,41.561668,95.282257,41.161114000000005,30.77405,51.151207,51.542159999999996,98.629723,25.484351999999998,31.496415999999996,113.266426,23.822239,24.60957,23.178102,43.233795
121,2015-04-01,26.172060000000002,23.799938,26.127693,40.85033,95.294174,41.736477,29.856482,49.571362,49.473652,97.922989,25.395452,30.914478000000003,114.265396,23.822239,25.084257,23.452898,43.16798
122,2015-05-01,25.610262,23.071421,26.440655,42.249893,96.572487,41.835369,30.672646000000004,52.958099,51.003468,99.38382,24.496585999999997,32.022324,113.284256,23.651318,24.785971,23.391727,43.542801000000004
123,2015-06-01,25.242186,22.109131,25.823677,41.348164000000004,95.094711,40.428425,30.758059000000003,53.705467000000006,51.571133,97.197136,23.716255,31.216904,111.39336399999999,22.996759,23.716423000000002,23.214304000000002,42.480793
124,2015-07-01,24.14765,20.208111,27.268694,43.023769,98.783737,43.052414,32.015827,52.903767,54.852116,103.167831,23.340902,33.089603000000004,116.843079,22.909359,24.23353,23.454769,45.17749
125,2015-08-01,21.997316,17.92289,25.730276,40.87775,93.916542,40.271751,30.302225,50.952431,53.34720600000001,98.62730400000001,25.118879,29.828695,110.33197,21.537992000000003,22.424770000000002,22.13595,42.483540000000005
126,2015-09-01,21.038383,17.497025,25.532345,39.447075,93.515495,40.440155,29.978546,51.539726,51.977352,98.064346,25.642395,29.662125,108.15565500000001,21.071251,22.170956,21.819796,42.393734
127,2015-10-01,22.626917000000002,18.779013,27.236601,41.459625,100.387749,42.861275,32.16885,54.749191,54.79557,103.738884,21.799988,101.959541,116.706703,21.490313,22.774853,21.809095000000003,45.089027
128,2015-11-01,22.307276,18.449394,26.937395000000002,41.318062,99.61779,42.560909,31.251644,55.403445999999995,55.239718999999994,103.711075,21.908644,33.448368,115.642509,21.606153,22.453939000000002,21.976416,44.664253
129,2015-12-01,20.592821,17.696768,27.454203000000003,41.950378,99.388641,42.337914000000005,30.764389,52.056301,54.83419,107.54879,21.24684,33.794323,117.39798700000001,20.730259,22.4695,21.866491,45.63129
130,2016-01-01,20.110317000000002,16.545386999999998,27.656655999999998,41.143703,98.044136,42.906403000000005,30.320403999999996,51.220181,53.86982,107.553192,22.521055,31.480521999999997,118.21392800000001,19.893227,21.416004,21.119387,46.213112
131,2016-02-01,19.464121,16.613405,27.775271999999998,42.109558,98.680557,42.341118,30.368427,53.23333,53.898869,109.638893,21.414762,32.640972,118.69018600000001,19.545595000000002,21.026443,20.793497,46.358791
132,2016-03-01,22.127222,18.935278,28.8976,43.671978,103.799515,44.749325,31.184782000000002,57.250034,55.176871999999996,113.363358,19.557758,36.20293,123.938217,19.979506,21.484173000000002,21.148567,48.307102
133,2016-04-01,22.323036,19.027195000000003,28.714006,44.128769,103.815361,44.560898,31.02725,59.012726,54.266773,112.801506,19.696047,36.126472,123.188744,19.572622,21.193954,20.867432,47.859871000000005
134,2016-05-01,21.745378,18.482119,28.980213,44.565781,104.32530200000001,44.772301,31.036863,60.039288,54.828327,113.970367,19.409595,36.240265,124.228546,19.884691,21.250436999999998,21.109306,48.189312
135,2016-06-01,22.734251,19.349829,30.265372999999997,45.952812,106.949196,46.026955,32.670879,62.811958,56.561367000000004,120.62831899999999,18.352686,38.204128000000004,129.943085,20.092415,21.265047,21.203689999999998,50.467929999999996
136,2016-07-01,24.134335999999998,20.598822,30.292025,46.973304999999996,109.04079399999999,46.476162,33.131554,65.775841,57.437702,120.104401,18.046478,39.529419,130.20228600000002,20.82271,21.865929,21.586296,50.357681
137,2016-08-01,24.075594,20.558115,30.153494,46.073479,108.667778,46.160095,32.755276,64.410721,56.317958999999995,118.58341200000001,17.779781,39.1777,129.526779,20.66666,21.417295000000003,21.079988,50.063091
138,2016-09-01,24.310572,21.011467,29.479311,44.446117,106.21523300000001,46.155445,31.742228000000004,63.026379000000006,54.91585500000001,114.90288500000001,18.253908,38.015071999999996,126.658302,20.364319000000002,21.085697,20.865782,48.985962
139,2016-10-01,23.909149,20.640511,29.4188,44.222546,105.10468300000001,44.612282,31.573046,60.606196999999995,53.61216700000001,114.713631,18.619383,36.638844,126.45113400000001,19.882382999999997,20.396751000000002,20.39422,48.909687
140,2016-11-01,21.941195999999998,19.105289000000003,28.275871000000002,42.389145,101.989899,42.130207,31.166395,62.83947,51.669556,109.855278,19.449106,34.545193,121.702606,21.940868,22.030447,22.420456,46.853264
141,2016-12-01,21.686636,18.784447,28.991362,43.915378999999994,103.875664,42.799534,32.347599,66.468521,52.343121000000004,112.657097,18.471220000000002,36.492096000000004,124.756607,22.126226000000003,21.854362,22.654816,47.900002
142,2017-01-01,22.957514,19.748473999999998,29.588490999999998,43.962402000000004,107.69218400000001,44.175284999999995,31.993359,64.33805799999999,54.434326,114.545074,17.58223,38.030796,127.303688,22.209488,22.183273,22.94314,49.078339
143,2017-02-01,23.697443,20.395315,30.96361,44.983219,112.35799399999999,46.1497,32.549510999999995,65.145943,56.469803000000006,119.328842,16.080826000000002,41.617317,132.977264,22.648348000000002,22.991986999999998,23.935604,51.420738
144,2017-03-01,24.4867,21.385379999999998,30.748461,44.434288,112.38638300000001,46.713825,32.637318,67.481972,58.228618999999995,117.94580800000001,15.695595999999998,42.136672999999995,131.88942,22.751204,23.231173000000002,24.004116,50.935466999999996
145,2017-04-01,25.28582,21.555104999999998,31.24659,45.825233000000004,113.20361299999999,47.480087,32.900764,69.35078399999999,58.643616,120.034729,15.883272,42.059513,134.103149,23.145456,23.41176,24.140085,51.766281
146,2017-05-01,26.311857,21.983191,32.026814,44.800667,116.37088,49.614342,32.237286,66.323685,59.621834,122.38349199999999,14.964649,44.729969,137.055756,22.542173000000002,23.910387,24.478357,53.13595600000001
147,2017-06-01,25.769241,21.84741,31.049179,44.472031,115.781181,48.063010999999996,30.744457,64.844215,58.84124,118.617851,14.964649,44.366707,133.02774,22.924742000000002,24.127306,24.821539,51.541126
148,2017-07-01,27.012321000000004,22.187078,31.466606,45.408802,116.386261,48.928181,31.658302000000003,66.980049,59.297436,120.462952,14.964649,44.315414000000004,134.83746299999999,22.694971,24.093698999999997,25.231232000000002,52.297794
149,2017-08-01,27.071516,23.726395,31.04048,44.856213000000004,115.421547,48.83313,31.257071000000003,66.34697,60.346603,118.025581,15.379510999999999,43.449951,133.184067,21.770858999999998,23.458282,24.867945000000002,51.721119
150,2017-09-01,27.170174,23.954441,30.690116999999997,44.274544,115.259171,48.391135999999996,31.697446999999997,70.18441800000001,60.940468,117.155777,15.221468,43.558136,131.663681,22.920107,23.715992,24.947689,51.031006
151,2017-10-01,27.032053,23.955725,30.457684999999998,44.239208000000005,115.74868799999999,48.324608000000005,31.62785,70.913033,61.317406000000005,116.840797,15.21159,43.53672,130.442352,23.428728,24.423227,25.885538,50.504646
152,2017-11-01,27.209635,24.672674,32.18261,47.204044,119.661644,49.911976,32.846577,73.702957,63.677677,125.179703,14.125048999999999,46.363655,137.71357700000002,23.281098999999998,25.22683,26.593513,53.320503
153,2017-12-01,27.752251,25.74332,32.69722,47.310966,121.541397,50.34922,33.269192,73.21350100000001,64.54046600000001,128.446091,13.443489000000001,48.284393,139.538544,24.114710000000002,25.648327,27.052021000000003,54.119597999999996
154,2018-01-01,28.715548,26.967663,33.433105,48.982944,124.42496499999999,51.663628,33.967009999999995,71.98053,66.018105,131.569412,13.087893,49.589588,142.943085,24.75906,27.012204999999998,28.125389000000002,55.413109
155,2018-02-01,27.190651000000003,26.104582,30.863543,46.44582,116.40810400000001,48.208816999999996,31.91287,67.247559,65.254486,123.98406999999999,14.638684,44.496390999999996,132.309448,23.68515,26.240565999999998,27.078587,51.186687
156,2018-03-01,26.220264,25.6716,30.412909000000003,45.600109,114.577347,48.228035,31.686819,68.99284399999999,66.553635,122.351051,15.093059,42.393966999999996,130.991074,23.386620999999998,25.38615,26.394215000000003,50.439159000000004
157,2018-04-01,25.814287,24.483852,29.434515,45.379627,110.474197,47.185345,32.319237,70.13664200000001,67.18154100000001,119.172142,15.972171,38.946201,126.623352,23.379688,25.449169,26.05242,48.621487
158,2018-05-01,24.754782000000002,23.341272,29.057894,43.938694,110.861595,46.416542,31.973951,74.820305,68.56150799999999,116.07764399999999,16.159845,38.847378000000006,125.212875,23.653898,25.370272,26.170111,47.860123
159,2018-06-01,24.121059,21.944252,30.139477000000003,45.866428000000006,114.541801,47.098853999999996,32.792782,78.902489,70.3088,121.25776699999999,14.954772,42.345715000000006,129.714783,23.243572,25.572445000000002,25.814058,49.662341999999995
160,2018-07-01,24.626058999999998,22.800388,31.491071999999996,45.414249,117.301849,49.284107,31.946005,81.761993,70.387794,124.728889,14.732047,42.569992,135.43473799999998,24.030769,26.68132,27.104595,52.028152
161,2018-08-01,22.804106,21.44825,31.675917,46.909485,116.03371399999999,48.884769,32.975246000000006,84.148193,72.118401,126.465294,14.830921,42.094677000000004,136.556046,24.818617,27.588820000000002,27.823228999999998,52.232109
162,2018-09-01,22.051559,20.679197,31.65646,45.84425,115.95568100000001,48.943214000000005,32.213211,82.412773,71.362511,125.197128,14.573853,42.619499,136.624298,23.89732,27.704481,28.004875,52.377796000000004
163,2018-10-01,20.378135999999998,19.206614000000002,32.535416,46.250713,114.634064,48.261417,32.070847,80.692001,70.968315,126.154381,15.04674,41.480736,139.743607,22.0686,26.088929999999998,26.381245,53.804072999999995
164,2018-11-01,21.061369,20.41873,33.103462,46.468227,115.773628,49.060089000000005,32.825218,79.287628,71.89490500000001,127.43927,15.0963,40.936108000000004,142.460022,22.128079999999997,26.193066,26.115779999999997,55.026672
