Name,Riskiness R
EMIF,[3.00208011e+11]
FUTY,[0.09582156]
FXU,[0.08625153]
GII,[0.38902987]
IDU,[0.10558075]
IGF,[0.44441556]
INXX,[0.89935762]
JXI,[0.32490579]
PSCU,[0.07095682]
PUI,[0.10216937]
PXR,[1.30344577e+12]
RYU,[0.086556]
SDP,[5.08213117e+12]
TOLZ,[0.34468252]
UPW,[0.19397406]
VPU,[0.10251541]
XLU,[0.10138962]
