Name,Riskiness R
AMJ,[4.7337451e+13]
AMLP,[1.43898237e+13]
AMU,[4.33631066e+12]
AMZA,[1.081606e+13]
ATMP,[4.09118182e+12]
DDG,[1.79665036e+13]
DIG,[6.47453649]
DUG,[3.13033132e+13]
ENFR,[4.37883116e+12]
ENY,[3.76332646e+12]
ERY,[1.94549708]
FAN,[0.0968218]
FCG,[1.96405236e+13]
FENY,[3.7859125]
FILL,[0.32486878]
FRAK,[4.53854793e+12]
FXN,[4.24297455e+13]
GASL,[1.70340447e+14]
GEX,[0.21212721]
GREK,[0.74415093]
GRID,[0.06392931]
ICLN,[3.73605107]
IEO,[8.58544493]
IEZ,[1.85126446e+12]
IMLP,[4.65654694e+12]
IXC,[0.42484318]
IYE,[3.47441128]
KOL,[0.32069048]
MLPA,[1.19944451e+13]
MLPC,[1.23905145e+13]
MLPG,[1.03112261e+13]
MLPI,[8.66768314e+12]
MLPO,[6.72093329e+12]
MLPY,[6.91517083e+12]
NLR,[7.19941617]
OIH,[9.56041402e+12]
PBD,[0.17929391]
PBW,[1.18704689]
PSCE,[1.21073724e+10]
PUW,[0.53916819]
PXE,[1.02342465e+12]
PXI,[9.13511095e+11]
PXJ,[9.08177719e+12]
PZD,[0.07071912]
QCLN,[0.21022318]
RYE,[3.77143207e+10]
TAN,[5.82426154e+12]
VDE,[1.84478035]
XES,[6.63049361e+12]
XLE,[0.92773607]
XOP,[1.07548827e+13]
YMLI,[3.88489461e+12]
YMLP,[1.29798214]
ZMLP,[1.14427464e+13]
