CBND,CORP,GSY,ICSH,IGHG,IGIB,IGSB,LQD,LQDH,PFIG,QLTA,SLQD,SPIB,SPLB,USIG,VCIT,VCLT,VCSH
0.014941024555346228,0.011955548873110032,0.0007397339560077195,-0.00019973477577354335,0.0054499347439221245,0.005757126424255857,0.0015067140762545215,0.012298915382264995,0.0041015462306960866,0.005504990524996254,0.009765687713510288,0.0029960991575985283,0.003503408723658803,0.017917391896765417,0.011167676621386765,0.009657345179729864,0.020732157703105016,0.003234051116111011
-0.0012370524715757528,0.004734911325570862,-0.00019888045856609888,0.00019977467772400384,-0.0046470260038305,-0.00045431659848131173,-0.0013260339564120135,0.0015960568446962455,0.002104588846906077,-0.0007820710142454615,0.0011678865298294474,-0.002574787926159473,-0.00029091619749642325,0.005928905631024159,0.0017090171261478365,0.0009264299884081973,0.0034413059409076486,-0.0007482821104050019
0.008981135508824145,-0.002789053751557373,-0.00019885510525529906,0.0,0.0024575550284042435,0.0010912822516243482,-9.431355629724696e-05,0.0018450040285658907,0.0,-0.0019582817877400707,0.0029168668465308907,0.00019862872724692494,0.00058236847799047,0.007858523443548995,0.0027840670639339327,0.002083301553068276,0.006526403654649753,-0.00012514329568199498
-0.013505099180229407,-0.006655050997696653,-0.0011944717067914597,-0.0009980383880116136,-0.004535026870790207,-0.002452614419757636,-9.496551266632482e-05,-0.005357368677499158,-0.003699596464955907,0.0007855515728846269,-0.005234912719090074,0.001588388341296891,0.0005815713275896491,-0.011695872874149223,-0.006358482428171757,-0.004503663957854489,-0.009891352663006869,-0.00012421278737142474
0.013300623100987487,0.005436420256072995,0.00016301130658814773,-9.99777610443166e-05,-0.005183606765598257,0.0034700638119144387,0.0014905068204493558,0.0047253553413139065,-0.004316651187680407,0.00628218747166015,0.006642094295464978,0.002998693385081917,-0.0002907845565773195,0.007615249555179322,0.006540077420500116,0.004875692977470154,0.006131133491730693,0.003636559472571801
0.0009235593748831805,0.007455932551845709,0.0003990017179366895,0.0,0.001738282385721293,0.003818473118523795,9.46674626191142e-05,0.006552405726049293,0.00010963990167510952,0.0011701622435002126,0.00581954372481164,0.0009890782669089813,0.0026170893328591963,0.010805322961351078,0.004578721514535099,0.007407273925963945,0.009412294975571209,0.0006226618981249722
-0.002768552821959653,-0.002690899956192298,0.0007977068143435199,0.000999707925474868,0.004584046300245288,-0.0032600453691622555,-0.0010422584549098222,-0.0005009067875019401,0.004306009266480362,-0.0007786823362478586,-0.003857167598496521,-0.0007902041990325767,-0.0026102580543491487,-0.0007287337696369375,-0.0005360757431202083,-0.004251096113178529,0.0010966226346212883,-0.002488335593472603
0.008328068330007547,0.004336788765384736,0.0005974732449445659,-0.00019969105721537995,0.003947185917450714,0.003180289761635121,0.0009485886278885119,0.0068470992249077866,0.0013485364900574454,0.0007818466591057607,0.005808099123782789,0.0013845780451374468,0.0026170893328591963,0.014830893262733184,0.005186688592824448,0.005538363018043987,0.014573930071275129,0.0009978421460428695
-0.006117797878662155,-0.0040453245182080115,-0.0009954896955292204,0.0,-0.003931666897241814,-0.005163337402673046,-0.0009476896602540275,-0.013103398744624021,-0.003819190721829101,-0.0015620311004216265,-0.007699552491784789,-0.00395051381404702,-0.006670425962950127,-0.023478602676917384,-0.01058624120662881,-0.00895003013816202,-0.02268069729801362,-0.0011219963449801908
-0.008602384917270962,-0.0106268873738002,0.00046797751603770254,7.994746902485784e-05,0.00012485855741958276,-0.0039151994496037824,-0.0004754450859578453,-0.008729374854322767,0.001260297001129208,-0.009386054823961454,-0.0056255109152043535,-0.0007981577333205281,-0.005547753713353264,-0.02133251062634236,-0.00577201077603284,-0.007139345631176747,-0.01566714532465136,-0.002450341370041356
0.006540295522879297,0.00224578667694726,0.00019923773391344532,-0.00039976895269909447,-0.0002473812799234818,0.0012820047781352823,0.000284946366044963,0.003060947220319236,-0.0010101679104283269,0.000789827309359509,0.0013684990250718446,0.0003975317103789413,-0.00029334818348139265,0.013081625524822877,0.0018135073052634352,0.0010522633784090037,0.005971485034800186,0.0008766318673588033
0.005568959460487369,-0.000389807148066112,0.00019930621189606418,-0.00019994321977119973,-0.005071606960587594,0.0,0.0,0.0009320311575044141,-0.0031351912210483075,0.004349212743440862,-0.001171342056141022,-0.0007941618982865861,0.0,0.00124166001137876,0.001538680167837364,0.0004673051671713738,0.002352840641461617,0.00025065438982898783
-0.005846147473204368,0.002144260158229464,-0.000996289226549758,0.0005999920159360521,-0.003606037818223312,0.00027471847278999793,-0.00047480988887869003,0.007027791378166503,-0.001419993096339808,0.004722341503488067,0.007035603454563267,0.0,0.0011747856879706898,0.014385083853550909,0.0040669701540799255,0.0042024472879893145,0.011062438814080415,-0.0010014203157248057
0.011852785758793352,0.009225055852438458,0.0006760773346562287,0.0012793750620532715,-0.004499553829552361,0.008705789814042674,0.002880546855736389,0.00874339128850701,-0.0009892678712728157,0.0043089228089979075,0.006830448193050481,0.0029652422092717,0.008507001858382606,0.011420820512137182,0.009698810844720566,0.011559228280384798,0.014559881509018562,0.005418777720142602
0.003680344279170776,0.007344173151071837,-0.0011967400069190835,-0.0009983781460120328,-0.008045257589276664,0.002270995960104325,0.0005687776097750963,0.0029260846220609577,-0.0054044412347100225,0.0,0.008304287739910944,0.002776657113717973,0.0023265296808936678,0.000727916901665249,0.0023239945215843315,0.0023049178745717307,0.0016399959600460214,0.002993890099069568
-0.006416444519703159,-0.00517978196918605,0.0015976374184472205,0.0,0.00557664675850217,-0.002084497624069409,0.0,-0.0019171330501014413,0.0018455606773960407,-0.0014777566981315274,-0.006895134034741977,-0.0007914792000392326,-0.0011608999816689275,-0.005333388719441864,-0.001961948810606043,-0.0025289437700091962,-0.0028382837037480035,-0.0011200411118113534
-0.006765047197800104,-0.005593378465211381,0.00039912910915087645,0.0,0.002015962777349637,-0.0017256798314127788,-0.0006631139583357947,-0.00342391542175602,0.0008186319213519071,-0.0027397322940428963,-0.004628649384336006,-0.0013853541921138232,-0.002614473449196793,0.0007313323788511992,-0.002680835933576492,-0.0027666178187021875,-0.0012042846497971956,-0.002241114773945261
-0.0006189479496062942,0.003045867259502423,-0.0007976370779831348,-0.0005992951054241917,-0.00955905258720208,-0.0014555945945867016,-0.0013270458680699597,-0.0019270432701145308,-0.0066462047331915155,0.0015699316257350867,-0.0013564356339583045,-0.002973188615343229,-0.004077877849167298,-0.004870779771570574,-0.004031560237597861,-0.00277386287961718,-0.003506701926210845,-0.0021213079613082732
0.002700010896775852,-0.000388214363010924,0.0012115172459899782,0.0017799096188262288,-0.0001309952610938953,0.0011837498597187352,0.00029314314988650826,-0.002236606190948738,0.006446898687404145,-0.004701751830172811,0.0014266600508866599,0.0011711202179438948,-0.0020477175379668413,-0.004291172194975085,0.00013300400971002493,0.0014568966305463582,-0.005223148204383382,0.001687876775317649
-0.010839224286316815,-0.0027153400899227052,0.0001996727182626667,0.00019967777786678327,-0.002547951927182925,-0.0004558629343801802,-0.00037988288066423886,0.0012658657119807046,-0.007588030699013135,0.002756397121357883,-0.002523861624702567,0.000795138123749568,0.002638045635674887,0.0002462975330114636,0.0009922113481495183,0.0003483832584815668,0.002108369491497382,0.0006248090356860495
0.007200886758668659,0.00330648504939903,0.0,-0.002395866500996865,0.0016602081605098266,0.00538265634649851,0.002280577880938904,0.012051651419549213,0.0040294049954237255,0.006687431079275082,0.00778475326648477,0.00039691760882018095,0.005261472568272664,0.01923550975723791,0.00819971430291872,0.008235854162695358,0.012734040103066136,0.0019996947864165874
-0.004662725723512592,-0.0005449178310163507,-0.0009973432842101553,0.0,-0.005482402761587835,-0.008983368486137087,-0.003507661756255826,-0.014406191046165287,-0.0053514010225298395,-0.009378563132734429,-0.008690423951804561,-0.004367521115958018,-0.009595963683041536,-0.01596898733807684,-0.00947348899467216,-0.011045016646004966,-0.01312047247715327,-0.005487636400261812
0.011645569308723376,0.0009727145250713986,-0.00014247773363689736,0.0,-0.01653833863829395,0.005422121798779817,0.001301503290654505,0.008644361694592468,-0.005948612406072376,0.006311701609922628,0.013163787225576368,0.0034686918805760442,0.007927338450451299,0.018029232540628257,0.009102546793249537,0.01156483107832685,0.021499629415736826,0.0039855173453557545
-0.00030953231820402883,-0.0019324567858244577,-0.0013993921468095415,0.0,0.0007819685382058108,-0.002372656401010404,-0.0011413545716556213,0.002771847489850609,0.008036813167430129,-0.003919966759075786,-0.001541184425957032,-0.0017903139830650152,-0.005825959315685831,0.005817037507149513,0.0,-0.004843166733967231,0.004026970816510485,-0.002751966276207293
-0.006811103741000281,-0.0003906872847119435,0.002401710172036733,-0.00039981067090354177,0.0024750931280632512,-0.0029271760557032524,-0.0005709767539841728,-0.003183079343801607,-0.0017083326497762633,-0.0021780357623223104,-0.00443860855853087,-0.0005978488854588149,0.0011723707828990453,-0.003373647246601127,-0.0018829086480524949,-0.005098684517132247,-0.005528252338889563,-0.0038881636131983728
0.011533545484356995,0.010647856621651668,-0.0025953576614575987,-0.0007011363843902256,0.002912773706963521,0.006723980688859302,0.0024688871611184588,0.009711695704036492,0.0030255866496349906,0.0047435125581093964,0.00922579901026566,0.0047896691752907705,0.002926342321044575,0.009912904760170215,0.01047122650661248,0.010474245368124515,0.01911620486306239,0.005257241131483197
0.009267280685756066,0.009230554783134995,0.002790787899838028,0.002805961391168474,-0.007535662490621452,0.004291493736352274,0.0014264685788106606,0.008929706535622408,-0.007350962019400769,0.007867678546756133,0.006350955390538241,0.0029799515132539253,0.004668578058262053,0.019158478746735114,0.007314888875640341,0.008102541190190033,0.008910357862787122,0.003896890179415893
0.010407290125478613,0.003839915065874385,0.0008014758493558173,0.0,-0.002486907066872125,0.004636903533455335,0.00047466750585245293,0.004135549419258596,-0.005640262219773375,0.0015609115251493677,0.0045897019286278255,0.00019832886226178934,0.0031948984112043174,0.00047197280094686105,0.002833828853234504,0.00505214140009301,0.008193020255196172,0.003005964649676351
