Name,Riskiness R
CHIM,[0.5289566]
COPX,[8.48665868e+11]
CROP,[0.07655916]
CUT,[0.14168761]
DUST,[4.09569894e+12]
FLM,[0.29500459]
FMAT,[0.21107196]
FTAG,[7.78094802e+12]
FTRI,[4.64264676e+12]
FXZ,[0.19260374]
GDX,[1.39446137]
GDXJ,[1.28118349]
GNR,[3.55785105e+11]
GOEX,[0.65585608]
GRES,[3.8111474e+11]
GUNR,[1.13461016e+12]
HAP,[3.969998e+11]
IGE,[2.44263579e+12]
ITB,[0.13005092]
IYM,[0.36890972]
JDST,[1.20170071e+13]
JNUG,[2.10709697e+12]
LIT,[0.31645799]
MOO,[0.16845454]
MXI,[0.84801727]
NUGT,[1.76190424e+11]
PAGG,[1.12195964e+12]
PICK,[1.13015471e+12]
PKB,[0.13154871]
PSAU,[1.36073574]
PSCM,[0.89770584]
PYZ,[0.3893645]
REMX,[4.23367225e+12]
RING,[1.8802276]
RTM,[0.18404802]
SBM,[8.99764336e+11]
SGDM,[1.92306802]
SIL,[1.19722076]
SILJ,[0.87863519]
SLVP,[0.93384748]
SLX,[1.19450198e+11]
SMN,[2.33251528e+12]
SOIL,[6.16484426e+11]
URA,[3.85101446e+12]
UYM,[0.85180405]
VAW,[0.21328415]
VEGI,[0.35940432]
WOOD,[0.14697488]
XHB,[0.14843177]
XLB,[0.21916555]
XME,[1.90101511e+12]
