Name,Riskiness R
ADRE,[0.09661566]
BBRC,[0.17758515]
BICK,[0.09741995]
BKF,[0.11510026]
DBEM,[0.07552613]
DEM,[0.13593735]
DGRE,[0.10364238]
DGS,[0.10213104]
DVYE,[0.15993877]
EDC,[0.35341187]
EDIV,[0.14134238]
EDOG,[0.39445209]
EDZ,[2.81226005e+14]
EEB,[0.09200612]
EELV,[0.12161012]
EEM,[0.10635135]
EEMO,[0.27778985]
EEMS,[0.16162629]
EET,[0.21688747]
EEV,[6.85656038e+11]
EMFM,[0.1840938]
EMIF,[0.55422401]
EMQQ,[0.11948739]
EUM,[3.11140123e+13]
EWEM,[0.15313881]
EWX,[0.11143578]
FEM,[0.10389822]
FEMS,[0.12466435]
FNDE,[0.09615246]
GEM,[0.10138098]
HILO,[0.10774431]
IEMG,[0.10157272]
JPEM,[0.11027738]
PIE,[0.18605422]
PXH,[0.10348286]
PXR,[0.20359555]
QEMM,[0.12615178]
SCHE,[0.11541014]
SDEM,[0.203603]
SPEM,[0.09572726]
TLTE,[0.12224823]
XCEM,[0.119701]
XSOE,[0.10146203]
