Name,Riskiness R
ACWI,[0.09112162]
ACWV,[0.05630222]
ACWX,[0.24464892]
CGW,[0.11879041]
CRBN,[0.10807204]
CWI,[0.23510186]
DBEF,[0.1639087]
DIM,[0.179705]
DOL,[0.4357341]
DTH,[0.47335106]
DWM,[0.27859307]
DWX,[1.44476406]
EFA,[0.26436211]
EFG,[0.17256954]
EFV,[0.73458459]
EWS,[2.35055943]
EZU,[0.28047817]
FDT,[0.1485339]
FGD,[1.75862433e+12]
FNDC,[0.07561953]
FNDF,[0.1884009]
GDXJ,[0.48731144]
GII,[10.18741732]
GNR,[0.19528491]
GUNR,[0.2317919]
GWX,[0.16425022]
HEFA,[0.14944648]
HEZU,[0.23685856]
IDLV,[0.18252128]
IDOG,[0.22459594]
IDV,[0.3069337]
IEFA,[0.19252475]
IGF,[0.23680505]
IHDG,[0.08139559]
INTF,[0.17815976]
IOO,[0.08205535]
IQDF,[0.56752166]
IQLT,[0.20898296]
IXC,[0.33660751]
IXG,[0.22798106]
IXJ,[0.47060245]
IXP,[3.62267314e+12]
IXUS,[0.18926746]
JNUG,[2.12666915]
JPGE,[0.07850972]
JPIN,[0.14735054]
JXI,[0.45209621]
KXI,[0.18136338]
LIT,[0.16044746]
MXI,[0.18731591]
NUGT,[1.47877005]
PDN,[0.15776614]
PICK,[0.35339086]
PID,[8.8454366e+11]
PPH,[7.53710206e+12]
PSP,[0.15897948]
PXF,[0.25843679]
QEFA,[0.18888748]
ROBO,[0.09251965]
RODM,[0.1582226]
RXI,[0.09751543]
SCHC,[0.11761279]
SCHF,[0.20208073]
SCZ,[0.09070159]
SDIV,[0.18882661]
SMH,[0.10945505]
SPDW,[0.62621774]
TAN,[1.19167663e+13]
URA,[2.09787899]
URTH,[0.12081265]
VEA,[0.18542381]
VEU,[0.22366297]
VSS,[0.2562855]
VT,[0.09274745]
WDIV,[0.169045]
WOOD,[0.10308478]
XT,[0.05786997]
