ACIM,ACWF,ARKQ,BJK,CID,CIL,CIZ,CNCR,CRAK,CUT,DBAW,DBEZ,DEEF,DEW,DGT,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GHII,GOEX,GRES,GRID,HAP,HAWX,HDAW,IDHQ,IDLB,IMTM,IPKW,IQDE,IQDY,ISCF,ISRA,IVAL,JDST,KLDW,LOWC,LVL,MOTI,NLR,PBD,PIO,PIZ,PSAU,PZD,QWLD,RING,SEA,SGDJ,SILJ,TOK,TOLZ,VEGI,YMLP
0.016614167601843702,0.008348801411135445,0.04020094963596405,0.02268985913195583,-0.008112978131897241,0.007458076533705141,0.0,0.008382009114717379,0.019090331865796863,0.01023883712973078,0.01092627424882399,0.01670230514259851,0.03716316471796236,0.006347475395143353,0.009947533936037072,-0.002344611284449002,-0.01396869735889978,-0.05800000393844655,0.008736726029206872,-0.0019310567905313355,-0.006954219115263182,0.01708208751233372,-0.008637186555542083,0.01845970855540692,0.0015438567212264019,0.010621486118062686,0.04623185131410412,0.0021599978142261816,0.012931073816915328,-0.005050483234393674,0.04841392779485965,0.015005785723701032,0.003936873384478334,0.002757466273071158,0.012385495604400372,0.003042167849989328,0.02899777661534895,0.016168246995498778,-0.006357013237931416,-0.008204620241513505,0.02915713394659855,0.02501927103626316,0.011080222742908137,-0.03808591952853715,0.017086755507730325,0.010292330565133895,0.01219527314353731,0.0,0.008791131283594933,0.018273993514696184,-0.004113005885065438,-0.0041059527830206366,0.013819104028845959,0.01311945591559067,-0.010026035490631436,0.028497381257587964,0.01317051083427169,0.028287790065878345,-0.03801167055396118,0.00866692202636182,0.0183514109473249,0.02151055812434912,0.032448408517778735
0.03216930880336569,0.014719380700081053,0.10869579203396328,0.03536974523718231,0.04947693023709413,0.018989333341305217,0.011694878207719868,0.06761069909521704,0.055096494465928486,0.05936297245955445,0.04088353981169394,0.035804588418817354,0.02231563038486061,0.043626824476566385,0.050918331117730566,0.06580480868014052,0.045833378027162835,-0.17622080755647396,0.031037329195285738,-0.04256488921391716,0.01852678344694637,0.0332880442372451,0.06389157139168224,0.07062502111636385,0.05703267726020787,0.04887016058359913,0.028450409430453374,0.06853131113340385,0.08841609028644568,0.07060450019221699,0.05095547488581028,0.06785436756949215,0.028921687482554182,0.0,0.02127683492600604,0.037261621573143576,0.017198551390038442,0.046061887392679184,0.05413397128762357,0.06958635774062208,0.030544540586100025,0.015020797531509847,0.0570777405417431,-0.26294426673416305,0.0268374960132935,0.03637959574384962,0.08554199158943351,0.06947795918657577,0.0346405981933651,0.04685966310591938,0.036654661269278965,0.026110846598848055,0.056381505958033276,0.04136689353158743,0.01850888664579868,0.054156157610189874,0.1021352473576171,0.06704973116570752,0.1124620476447549,0.03743852943346677,0.04204791152828677,0.04024335770392731,0.1428571327093721
0.01966652674523404,0.0,-0.034858564791900686,0.012111872170499286,0.015777722985919625,0.010107290949161818,0.0041883019871797504,-0.034901127184228685,0.027624174125726427,0.005922503562708826,0.006771908010154415,0.014233469182277643,-0.011655623111254952,0.0206495169915501,0.0068306644340014105,-0.005071596636179208,0.016467679350484533,-0.0721648683643181,0.011439491204014643,-0.01876441763646371,0.02132295055886961,0.005418040881062819,0.01000892760349262,0.016929415339061126,0.012030761156505063,0.013527134858625613,0.02589764859147289,0.01819996684690797,0.00043439694408565154,0.005172431084469931,0.012121241578333629,0.009939705934473657,0.004287693127330783,0.034056100312780946,0.011978926958265156,0.019632488312120645,0.02301906901539721,0.01718774293551869,0.01633975348291123,0.01501370077325941,0.005154657669901082,0.02145758271763801,0.006479440545058397,-0.04683185834681565,0.013538374795347715,0.009596929789179387,0.011098666149143713,-0.010514436793265624,-0.008422941453623716,0.018095174975892213,0.018924247619652827,0.004910715722635588,0.012903235569625596,0.005872175956260568,0.02077828924228704,0.01911590546552603,-0.006739608179714464,0.011131112795630728,0.0983606053579263,0.0136068713650686,0.007960483952651138,0.010346368525220228,-0.02999990365959898
0.003922893593485115,0.015412600047815637,0.0445825646887507,0.032218449641858,0.021124285279066828,0.041275882471405206,0.004337676627461707,-0.02861165990738972,0.015092104756975241,0.037137608207730766,-0.002690388651216024,-0.0016039357775244835,0.0,0.012829923869170413,0.01356903655196315,0.03368799876569322,0.007577496001841986,-0.12777782429383114,0.010799647057564535,-0.004119024282874466,0.00639130143486936,0.027672561253510617,0.028828993735475938,0.02468413705903412,0.018731956495167245,0.012852158343070956,0.03155468482366767,0.058082285794857726,0.0373426002596669,0.015866254800206744,0.01706599211742538,0.026010557865211236,0.01992394377302119,0.016400960636553552,0.013895815094529768,0.0008194782940168897,0.002269876914056722,0.017570093755319652,0.018833375224246586,-0.01568788146217421,0.03149565472314459,0.0010865684621591363,0.0015020662680656082,-0.1763004940012964,0.0102905372423988,0.01829206891854817,0.026345130094524605,0.051992399057751,0.02442141958993793,0.013096343308861471,0.008308727905775654,0.012439008279132982,0.03647952841734888,0.02541201270547781,0.01676137789388405,0.031652961803186136,0.037319753158935993,0.04048294949829545,0.07462687326447129,0.01322968231048692,0.023148221772962756,0.016028393126541963,0.061855721629260486
-0.007489483020754499,0.021428525764801424,-0.016207530973517206,-0.030618345411051243,-0.02585914479965735,-0.01291291906861828,-0.007973465103870755,-0.004393938287798659,-0.00045057610758009637,-0.0017466930064841716,-0.016636953874089904,-0.016867466941290724,0.0,-0.02289879468928788,-0.01455608452977968,-0.021869666494990482,-0.02800823752170923,0.14331205745228562,-0.03023013154286379,0.02156586361621992,-0.02286218295010876,-0.01884922046795026,-0.02977236547819092,-0.0358544370767061,-0.011669005938382871,-0.023426054439879208,-0.03985912112202969,-0.04170229266685733,-0.06655508996299014,-0.0206838935867944,-0.019723434540552236,-0.03357319261914787,0.0,-0.026341191174427743,-0.01827373302199393,-0.008596198219607776,-0.003059517793973617,-0.016532071013096252,-0.024346413134861574,-0.003643044389047136,-0.019140801286550446,-0.008683112900642154,-0.02078435023692653,0.13508758065325974,-0.010185720704152051,-0.005799288075577809,-0.04598937716967333,-0.03066378486635458,-0.010779486201533543,-0.02400737164967523,-0.011633602619097015,-0.01184735383605288,-0.05642455304664446,-0.023107701160633327,0.0,-0.059090928174872985,-0.062142172577002726,-0.052218389847722035,-0.017361053580854276,-0.01804930614042033,-0.02315668847684145,-0.028045553437136803,-0.0412623493259582
0.008530291933038203,-0.002185205812645597,0.03294885583097454,0.043544963846232805,0.005309153726300557,0.002433477612311497,0.006865382276265797,0.07910175113410299,0.008163412367442884,0.004811986573628464,-0.002743384720411036,-0.004084878004700636,0.036963051977163375,0.01880954768591265,0.015543093026295009,0.02708117901002487,0.01589186601243004,-0.11977711929479995,0.014848533019802537,-0.004627092667263309,0.01733103990420349,0.011122443307899884,0.0614238038067635,0.005810607168518015,0.0039354154537977306,0.011494183928357124,0.02722537776974111,0.0004441213528956517,0.02869954373348102,0.010775890825259987,0.043543676615809365,0.0014179499860863323,-0.02093013031060817,0.001970676023939564,0.013960533353213863,0.009826887695862879,-0.0035870238305087602,0.013447963869243613,0.017107316284976717,0.01907627174154052,0.01457231415005039,0.01350370739142465,0.0008754206616827652,-0.15610508625868733,0.014527812422503773,0.00990201304209026,0.029627012529157382,0.01898027808367406,0.00984908571764151,0.021759633077091587,0.031387909163276384,0.01998214183304389,0.029603339955496005,0.02365429760075629,0.019325944629064687,0.04468608195223781,-0.00011844714489214876,0.05257460854423883,0.0223792344060225,0.006452934159148204,0.022535811041887916,0.0036068622522972883,0.0
-0.004066415187897575,0.0,0.020202146966079696,-0.02233326221718224,-0.0029200792981495713,0.004825967156885625,-0.0066854958577360814,0.05348322979723534,4.984127450495144e-05,-0.03090991024033018,-0.0073360642955866565,-0.013125642645308962,-0.010006538778906044,-0.010093529627996608,-0.0120256827217967,-0.010051366852470336,-0.0013194724239780336,-0.18987337892551545,0.012578815464715013,0.0008718596739647322,0.004088640496795772,-0.009999990808000894,-0.02134918663228318,0.008087943193544942,-0.005701953377472325,-0.00839919823215157,-0.03703008830153112,0.0,0.10462084691680684,0.0004263903165047543,-0.01669092267744793,0.006725687771006732,0.0004751264225949917,-0.015645744435162902,0.008668960620818693,0.005805625354053096,0.014879921775006013,0.005897558264285793,-0.006842785088843549,-0.008562155745428788,-0.009575177751009512,-0.0003601276604416153,-0.0003060709449412216,-0.2087912533240939,0.0014717505988328756,-0.014031057249575724,-0.008800800124170808,-0.012783038350985841,-0.010790694855407169,-0.01574058460551993,-0.002377415063427789,-0.0013059815218332033,0.057504299479504375,-0.014735458205166418,-0.01344992966151248,0.07398837607389254,0.012334606983231041,0.06979138915582132,0.08294938530028895,0.0021371239291229642,0.005367640326139636,-0.006289205044806511,0.025316481191645788
0.02139476738653603,0.022338850779086133,0.023449551095747832,0.02795316037782892,0.02832149617731632,0.0214438326692479,0.02531479714445368,0.021160379740681638,-0.007302317615934462,0.0395327440017912,0.03418018729306952,0.0386534064264527,0.018550818457986482,0.0211390453828304,0.036674151037439914,0.022467005497315732,0.03065545105944746,-0.1367188243210788,0.008187411789300316,-0.03309149254987389,0.010307070276726513,0.026551147537884373,0.02268761572808089,0.04527228457441531,0.01863796254109625,0.029895638152645933,0.016982205986938555,0.0622280530573312,0.1554853860404128,0.024722943937055656,0.026631829701119655,0.030590734782113355,0.0,0.054949911998085535,0.018705902114116598,0.020325135270187103,0.007606879869678648,0.03583723398199905,0.03215426679237896,0.04090896484802542,0.026061305159280276,0.019092218061671228,0.049118830791570985,-0.231481457282402,0.019184223871183192,0.02657513821224144,0.048834738914537365,0.034036265064956266,0.015104020529195041,0.02728120929592125,0.021925795366975337,0.0021796036993912147,0.03534539242462036,0.0057785050200596,0.016425894220895625,0.02798703644815515,0.07136659459651205,0.0610809773740005,0.1223403711422206,0.020550771746709932,0.01254699823094184,0.01491869815349329,0.02716052050430775
0.009593905046559716,0.005312852476402689,-0.0035640373184995518,-0.036549721788205584,0.0016661688657753251,0.01008343690903321,0.01208361812471975,0.013995659187412426,0.027822350994874148,0.003889448627072699,0.020098198810410344,0.023609526463454364,0.0074924972797802795,0.01558700120435627,0.014791126628336381,0.007394881716325103,0.011794743220404929,-0.07692309724751173,0.014001467246676502,-0.02041437271785629,-0.0003780056942545437,0.011245542704997254,0.0,0.03344277425353452,0.0010556577651646957,0.014029924615929766,0.008253275003616344,0.047217271810789004,0.07206274957110143,0.0037436677482670312,0.045324861581481767,0.040600411525551584,0.0,0.01205312972521083,0.0074440790316074295,0.012988188187501064,0.0328573348653888,0.01174479530306038,0.006230585569931072,0.014847004009794182,0.0016387224580433509,-0.0017674304006706856,0.010922848039525784,-0.14759037311226492,0.005066330448804028,0.009185985930868909,0.022222237996183287,0.030053687118948,-0.016325785448821375,0.01007320481999128,0.006063296042936771,0.003914808587390103,0.02153356823651113,0.029063994300704287,0.01276647446603398,0.012565428878257305,0.06092605329616978,0.02109699642591181,0.1412322052558239,0.008928491865536948,0.009754776027147086,0.03875269876139263,0.07692303095037062
-0.0057016184537505964,-0.008267847780028209,-0.033520745166856755,-0.01578149027884132,-0.002793124991079484,-0.015808288758851933,-0.011164906992211423,-0.0644802981419226,-0.034177286828852314,0.01076185194994763,-0.03371287759497306,-0.02189209763745313,-0.0035601791563395725,-0.0062350437842484925,-0.014725828178044268,-0.002307016538026476,-0.00025328063245613617,-0.352941123635989,-0.008008669248864326,0.018081605298012712,0.0037800586947843687,-0.013622596691459087,0.01962467458597861,0.0159152642636418,-0.02073821632415632,-0.005248026825507778,-0.0068531378000261005,-0.008060080955563287,0.16279079850691566,0.026937522075477425,-0.00872657949813399,0.017377069206114905,0.04131068726880008,-0.010208056714081658,-0.008374565920957977,-0.0053487569188019075,-0.019693243239519195,-0.012237752287084815,-0.007076407934302852,-0.007314897689568826,-0.001881574671271945,-0.04036826110123498,-0.03414707612925292,-0.3639575541256031,-0.016285370432161873,-0.013653387781545435,0.0041408061580991955,-0.014588427445588728,0.0031513514158438946,-0.007252846106634994,0.006026947715389722,0.000433222149155776,0.1269923297675179,-0.012151265509460694,-0.0069091031155182345,0.1540848194729533,-0.05359888942403032,0.12904363384548825,0.1337208798686139,-0.006778511237175464,0.011488206956804204,0.003430449158511203,0.008928580347511388
