Name,Riskiness R
AADR,[0.25759146]
COPX,[0.61505367]
DBAW,[5.82909665e+11]
ECON,[1.03935776e+12]
EDC,[0.72622074]
EEM,[0.95225087]
EEMS,[2.70694825e+11]
EMCG,[4.38812548e+11]
EMFM,[4.82395093e+11]
FAN,[1.18008589]
FIEG,[0.78341947]
FLN,[0.42023154]
FM,[5.46997426e+11]
FNDE,[0.35929282]
FONE,[0.51112713]
FPA,[6.65973304e+10]
FPXI,[9.28013691e+10]
FWDI,[7.00834567e+10]
GDXJ,[0.44375578]
GDXS,[8.78225134e+12]
HEEM,[5.19516693e+11]
HGI,[8.73871126e+11]
HILO,[4.08556827e+11]
ICLN,[1.30855625e+12]
IEMG,[0.89722479]
IFV,[6.27168612e+11]
IQDF,[8.58532628e+11]
JDST,[8.91684987e+13]
KOL,[0.29492976]
LIT,[0.22170364]
PBD,[1.14097566e+12]
PICK,[0.47809408]
QEMM,[2.76228301e+11]
SIL,[0.54250505]
SLVP,[0.4590201]
SLX,[0.27839118]
SOCL,[0.20670081]
SOIL,[1.27154313e+12]
TLTE,[1.11948254]
VIDI,[2.01194365]
