Name,Riskiness R
ARKK,[0.14093164]
ARKW,[0.08867811]
CQQQ,[0.18432244]
FDN,[0.09870769]
FTEC,[0.08693417]
FXL,[0.11231727]
HACK,[0.36115195]
IEUS,[0.09516311]
IGM,[0.08164451]
IGN,[0.14679906]
IGV,[0.08695034]
ISRA,[9.11557212e+10]
IXN,[0.08055081]
IYW,[0.1003641]
KWEB,[0.2062185]
PNQI,[0.10554459]
PSCT,[0.09116321]
PSI,[0.09200808]
PSJ,[0.08624949]
PTF,[0.16965419]
PXQ,[0.1446433]
QQQ,[0.09216323]
QTEC,[0.09147468]
REW,[1.07619604e+13]
ROBO,[0.10056218]
ROM,[0.20560572]
RYT,[0.08113752]
SKYY,[0.08679148]
SMH,[0.09295105]
SOCL,[0.12762539]
SOXL,[0.30954958]
SOXS,[1.01079809e+13]
SOXX,[0.10346799]
SSG,[4.44849577e+12]
TDIV,[0.14969137]
TECL,[0.25469422]
TECS,[1.48822943e+13]
USD,[0.23535477]
VGT,[0.08902767]
XLK,[0.0819051]
XNTK,[0.08307005]
XSD,[0.11211209]
XSW,[0.10787382]
