,Date,AUSE,DBJP,DBKO,DEEF,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJF,DXJS,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GSIE,GWX,HAUD,HEWJ,HEWY,HFXI,HFXJ,HJPX,IDHQ,IDLB,IDOG,IPAC,ISCF,ISZE,IVAL,IVLU,JHDG,JPIN,JPMV,JPN,JPNL,JPXN,KORU,PAF,PDN,PXF,SCIJ,SCIX,SCJ,VPL,ZJPN
0,2005-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.362766,
1,2005-04-01,,,,,,,,,,,,,,,,,16.772667000000002,8.573749000000001,7.808155999999999,34.149848999999996,8.66019,15.662889000000002,,25.832132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.891823,,35.593596999999995,,,,,,,,32.735073,
2,2005-05-01,,,,,,,,,,,,,,,,,16.674747,8.527925999999999,7.808155999999999,33.716743,8.755355999999999,16.324116,,26.929405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.88072199999999,,35.281341999999995,,,,,,,,32.509926,
3,2005-06-01,,,,,,,,,,,,,,,,,17.393469,9.001418,8.047908999999999,33.783367,9.005168,16.668507,,26.803764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.77533700000001,,35.317837,,,,,,,,33.130787,
4,2005-07-01,,,,,,,,,,,,,,,,,17.966225,9.16943,8.540375,34.149848999999996,9.647542999999999,16.875142999999998,,30.145863000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.78311200000002,,35.796352,,,,,,,,33.690247,
5,2005-08-01,,,,,,,,,,,,,,,,,18.252609,9.413814,8.462617999999999,37.081753000000006,9.31446,16.186363,,29.400375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.166931,,38.748642,,,,,,,,35.702927,
6,2005-09-01,,,,,,,,,,,,,,,,,19.058168,9.984041,8.799567999999999,40.61335,9.492899000000001,16.131258,,33.044014000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.056549,,42.791801,,,,,,,,38.964153,
7,2005-10-01,,,,,,,,,,,,,,,,,18.03274,9.423996,8.183986,40.346809,9.112231,15.235841,,31.201265000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.499695,,42.378166,,,,,,,,38.015816,
8,2005-11-01,,,,,,,,,,,,,,,,,18.346836,9.597101,8.34598,41.512894,9.338252,16.351669,,34.166431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.15301499999998,,43.655586,,,,,,,,38.889103000000006,
9,2005-12-01,,,,,,,,,,,,,,,,,18.230439999999998,9.576734,8.177505,45.044483,9.397730000000001,17.191982,,37.483391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.420929,,47.041779,,,,,,,,41.54311,
10,2006-01-01,,,,,,,,,,,,,,,,,20.28368,10.756851,8.932212,46.909218,10.38824,18.776820999999998,,40.620815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.15303,,49.618553000000006,,,,,,,,44.073414,
11,2006-02-01,,,,,,,,,,,,,,,,,19.881079,10.472112,8.812317,46.17313,10.548632000000001,17.606752,,39.104178999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.042114,,48.788605,,,,,,,,43.2076,
12,2006-03-01,,,,,,,,,,,,,,,,,20.120720000000002,10.556481,8.985499,48.180649,10.832395,17.732117000000002,,39.3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.302246,,50.822823,,,,,,,,44.724499,
13,2006-04-01,,,,,,,,,,,,,,,,,21.80591,11.56889,9.531688,49.519016,11.523297999999999,19.27828,,41.792010999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.97221399999998,,52.57224300000001,,,,,,,,46.525394,
14,2006-05-01,,,,,,,,,,,,,,,,,20.504154,10.96777,8.925552,46.842308,10.622658,17.927128,,38.168911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.951736,,49.394798,,,,,,,,43.740944,
15,2006-06-01,26.650087,,,,41.368649,34.37249,33.811844,32.412281,29.337109,29.037271,,32.989323,37.042789,,,,20.571257,10.941405,9.005485,45.637794,10.857069000000001,17.857481,,38.017241999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.479706,,48.857769,,,,,,,,43.353054,
16,2006-07-01,27.15111,,,,39.75388,34.69696,33.952839000000004,32.891357,29.778143,29.684532,,33.366119,36.344521,,,,20.789818,11.052137,9.145361,45.40358,10.869407,17.091364000000002,,38.042519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.791412,,48.520088,,,,,,,,42.902828,
17,2006-08-01,28.472956,,,,40.86504,35.774143,34.446312,33.818825,30.788614000000003,30.912086,,34.716347,36.958991999999995,,,,21.443565,11.357973,9.445101,45.872005,11.190184,17.411742999999998,,38.640755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.12751799999998,,49.21172,,,,,,,,43.817127,
18,2006-09-01,28.110506,,,,39.961712,36.539845,35.003853,33.880245,31.291063,30.778159999999996,,34.911021999999996,36.393406,,,,21.271019,11.178691,9.405136,45.303211,11.510961,17.829624,,38.969359999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.458084,,48.499741,,,,,,,,43.346134,
19,2006-10-01,30.541012,,,,39.777854999999995,38.246452000000005,36.855949,35.440371999999996,32.926788,32.413055,,36.393116,36.965973,,,,22.873783,12.138369,9.744841000000001,46.206585,12.497968,18.442513,,39.80352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.070404,,49.30529,,,,,,,,44.655239,
20,2006-11-01,31.894827000000003,,,,39.913761,39.907669,38.816986,36.564388,34.300137,33.612709,,37.724491,37.329063,,,,23.970406,12.665667,10.277708,46.206585,13.534327,20.225476999999998,,41.707745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.627258,,49.52906,,,,,,,,45.327106,
21,2006-12-01,33.062098999999996,,,,40.609221999999995,41.374190999999996,40.342242999999996,37.454987,35.54509,34.455265000000004,,38.779548999999996,38.6418,,,,24.010662,12.39147,10.657376,47.544940999999994,13.81809,20.211546,,41.623497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.773102,,50.887909,,,,,,,,46.040543,
22,2007-01-01,33.575641999999995,,,,41.002888,42.273563,41.345005,38.086265999999995,36.210991,34.914085,,39.518833,38.901835999999996,,,,25.428245999999998,13.214595000000001,11.13425,48.22052,14.870269,20.231602,,40.13237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.91343700000002,,51.614098,,,,,,,,47.447689000000004,
23,2007-02-01,33.817543,,,,42.067169,42.175644,41.853367,37.660343,35.914051,34.611412,,39.222561,40.24062,,,,25.588156,13.590262,10.672305,49.736889,14.832206,19.819004,,41.55748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.572342,,52.97720699999999,,,,,,,,48.658669,
24,2007-03-01,36.112915,,,,41.763077,44.3298,43.848217,38.826992,37.449215,35.894974,,40.653526,39.813046,,,,26.855472999999996,14.336067000000002,10.910072999999999,49.096641999999996,15.694985,19.833229,,42.897774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.064301,,52.264953999999996,,,,,,,,48.821537,
25,2007-04-01,38.381378000000005,,,,41.523022,46.314228,45.901009,40.703537,39.303764,37.806313,,42.5825,38.943893,,,,27.902908,14.965860999999999,11.086696,48.119419,16.151751,19.648273,,45.010014,,,,,,,,,,,,23.869289000000002,,,,,,,,,,,,,,,,,,175.110306,,51.077861999999996,,,,,,,,48.524105,
26,2007-05-01,38.843678000000004,,,,41.21093,47.489216,46.911289000000004,41.6171,40.104958,38.47892,,43.61005,39.448559,,,,28.764435,15.413341,11.433157000000001,49.197731,17.369795,20.772251,,49.285365999999996,,,,,,,,,,,,24.461699,,,,,,,,,,,,,,,,,,179.683258,,52.756172,,,,,,,,49.975861,
27,2007-06-01,39.370483,,,,41.21093,46.901718,46.010399,41.685009,39.455032,38.064144,,43.565914,39.126129,,,,29.34812,15.728238000000001,11.562228999999999,48.894459000000005,17.306355,22.764111,,51.1516,,,,,,,,,,,,24.381823999999998,,,,,,,19.953165,,,,,,,,,,,182.898453,,52.391853000000005,,33.126408000000005,,36.237235999999996,,,,49.940464,
28,2007-07-01,39.064071999999996,,,,41.146915,45.831184,45.604988,40.561562,38.491337,37.049609999999994,,42.469055,38.53735,,,,29.184214,15.490691,12.187213999999999,48.624878,17.166786,23.119797,,55.961369,,,,,,,,,,,,24.661385,,,,,,,19.921822,,,,,,,,,,,175.100906,,52.039818,,33.344357,,35.970104,,,,49.784672,
29,2007-08-01,37.650311,,,,39.770554,45.374252,44.079876,40.950443,38.597797,36.999179999999996,,42.46273,37.86446,,,,29.214197,15.435442000000002,12.526881,47.411784999999995,16.874962,22.678743,,54.375071999999996,,,,,,,,,,,,23.682922,,,,,,,19.475282999999997,,,,,,,,,,,167.407059,,50.611214000000004,,33.516052,,35.688526,,,,48.864036999999996,
