Name,Riskiness R
AGG,[3.39778981e+12]
AGND,[3.81278286e+12]
AGZD,[3.50179919e+12]
BIV,[1.18849113e+12]
BLV,[1.60279361e+12]
BND,[2.80927499e+12]
BNDX,[6.66815796e+12]
BOND,[7.51230699e+12]
BSV,[1.3834408e+12]
BYLD,[3.20296924e+12]
FBND,[6.96805476e+11]
FCOR,[1.74941709e+12]
FLTB,[1.98385026e+12]
FTSD,[1.76506776e+12]
FWDB,[2.90956646e+12]
GBF,[3.12433391e+12]
GVI,[3.33585048e+12]
HOLD,[7.34573232e+11]
ILTB,[1.08364555e+12]
ISTB,[2.60716219e+12]
IUSB,[2.70094553e+12]
KCNY,[2.70676728e+12]
LDUR,[1.3191944e+12]
MINC,[1.74023821e+12]
MINT,[1.40272278e+12]
NEAR,[6.82918472e+11]
RAVI,[1.62992021e+12]
SAGG,[7.43306035e+12]
SCHZ,[1.63132154e+12]
SPAB,[2.63513965e+12]
TOTL,[2.38754326e+12]
ULST,[2.02262145e+12]
VBND,[1.02371341e+12]
WYDE,[2.92539477e+12]
XMPT,[6.63072936e+11]
