Name,Riskiness R
DGL,2109502683476.6462
DGLD,0.01318182301466199
DGP,3422137615072.3496
DGZ,5654690425318.791
DZZ,689539230294.6077
GLD,6592622161092.282
GLL,2203625990402.1826
IAU,1997000480719.7842
SGOL,7471141758051.135
UBG,2456185117772.3438
UGLD,1.3397515911854267
