Name,Riskiness R
ARKK,[0.12423184]
ARKW,[0.0822722]
CQQQ,[0.23692848]
EMQQ,[0.19247255]
FDN,[0.06050041]
FTEC,[0.0588763]
FXL,[0.0775916]
HACK,[0.23320358]
IEUS,[0.14123354]
IGM,[0.05092262]
IGN,[0.12834884]
IGV,[0.05594342]
ISRA,[1.38181764e+12]
IXN,[0.05923203]
KWEB,[0.22183543]
PNQI,[0.07098455]
PSCT,[0.06039365]
PSJ,[0.05241867]
PTF,[0.10930502]
PXQ,[0.13046667]
QQQ,[0.068116]
QTEC,[0.06293091]
REW,[6.78877028e+13]
ROBO,[0.08828938]
ROM,[0.37564592]
RYT,[0.05338606]
SCID,[0.16045799]
SKYY,[0.05920346]
SMH,[0.09527847]
SOCL,[0.08944468]
SOXL,[0.26915643]
SOXX,[0.08409029]
SSG,[7.21487321e+13]
TDIV,[0.09011573]
TECL,[0.16987596]
TECS,[9.96849131e+13]
USD,[0.87834417]
VGT,[0.057542]
XLK,[0.05276245]
XNTK,[0.06049106]
XSD,[0.10189333]
XSW,[0.07079317]
XT,[0.06304589]
