Name,Riskiness R
AGND,[2.12432171e+12]
AGZD,[1.04725833e+13]
BIV,[1.58196576e+12]
BLV,[2.10949905e+12]
BND,[1.17146844e+12]
BOND,[12507791.95092057]
BYLD,[1.59470869e+12]
FBND,[40.22091395]
FCOR,[1.54370665e+12]
FLTB,[8.9891768e+11]
FTSD,[4.03865089e+12]
FWDB,[0.1376684]
GBF,[5.01024249e+12]
GVI,[6.7434114e+12]
HOLD,[2.00761826e+12]
ILTB,[3.2698004e+11]
ISTB,[5.78610887e+11]
IUSB,[253.8381551]
KCNY,[0.32507601]
LDUR,[8.87202018e+11]
MINC,[2.35494935e+12]
MINT,[1.42664219e+12]
NEAR,[1.49617463e+12]
RAVI,[1.45308066e+12]
SAGG,[2.12987307e+12]
SCHZ,[17094.0394585]
SPAB,[1.13842512]
TOTL,[7.64621439e+10]
ULST,[1.8799394e+12]
VBND,[2.3427037e+12]
WYDE,[1.70225326e+13]
XMPT,[0.3558955]
