Name,Riskiness R
Alternatives ETF List (35),[0.01990572]
Broad Asia ETF List (44),[0.11841049]
Commodity ETF List (125),[0.1706193]
Consumer Discretionary Equity ETF List (31),[0.06803623]
Consumer Staples Equity ETF List (26),[0.05914172]
Crude Oil ETF List (22),[0.13278822]
Currency ETF List (36),[0.15165966]
Developed Asia Pacific ETF List (108),[0.06420599]
Developed Markets ETF List 1 (100),[0.05972421]
Developed Markets ETF List 2 (100),[0.06593522]
Developed Markets ETF List 3 (93),[0.08196062]
Emerging Asia Pacific ETF List (114),[0.10573737]
Emerging Markets ETF List (79),[0.2160027]
Energy Equity ETF List (80),[0.10589489]
Financials Equity ETF List (51),[0.05299915]
Global ETF List (72),[0.08268241]
Gold ETF List (17),[0.7182417]
Healthcare Equity ETF List (49),[0.06551738]
Industrials Equity ETF List (37),[0.0710678]
Investment Grade Corporate ETF List (50),[0.00397279]
Junk ETF List (43),[0.01527149]
Materials Equity ETF List (62),[0.07909449]
Municipal Bond ETF List (29),[0.01106023]
Preferred Stock ETF List (12),[0.02329303]
Real Estate ETF List (48),[0.09815489]
Target Maturity Date Corporate Bond ETF List (24),[0.01051292]
Technology Equity ETF List (75),[0.06557462]
Telecom Equity ETF List (10),[0.07433804]
Total Bond Market ETF List (82),[0.00102097]
Treasuries ETF List (51),[0.0105791]
Utilities Equity ETF List (24),[0.07356938]
Volatility ETF List (18),[2.10467312e+12]
