Name,Riskiness R
AMJ,[1.21724777e+13]
AMLP,[5.24177981e+13]
AMU,[5.58243402e+13]
AMZA,[7.1848662e+13]
ATMP,[9.79583649e+12]
DDG,[1.8794622e+13]
DIG,[15.60981386]
DRIP,[2.09334926e+13]
DUG,[6.90997754e+12]
ENFR,[3.89467468e+12]
ENY,[1.51783956e+13]
ERY,[2.62305425]
FAN,[0.18396802]
FCG,[7.01567458e+12]
FENY,[4.69623606]
FILL,[0.32267195]
FRAK,[1.02454375e+13]
FXN,[1.59310876e+13]
GASL,[5.38006891e+13]
GEX,[6.79110896e+12]
GREK,[7.32863059e+12]
GRID,[0.08888026]
GUSH,[1.57660609e+13]
ICLN,[1.21963931e+13]
IEO,[1.55618331]
IEZ,[1.11457832e+13]
IMLP,[9.58834896e+12]
IXC,[0.55001682]
IYE,[5.77844819]
KOL,[0.33576217]
MLPA,[5.25885236e+12]
MLPC,[9.53216295e+12]
MLPG,[5.36671142e+12]
MLPI,[1.08038813e+13]
MLPO,[1.12848832e+13]
MLPY,[4.63711232e+13]
NLR,[0.3772511]
OIH,[9.23234661e+12]
PBD,[8.85398452e+11]
PBW,[7.73654033e+11]
PSCE,[1.14829377e+10]
PUW,[1.37246265e+12]
PXE,[3.08473844]
PXI,[13.51491512]
PXJ,[5.94780569e+13]
PZD,[0.09310777]
QCLN,[2.09403297]
RYE,[8.44816535e+11]
TAN,[5.29554308e+13]
VDE,[2.29860158]
XES,[1.57444904e+13]
XLE,[1.40976398]
XOP,[1.59420972e+12]
YLCO,[1.32954019e+13]
YMLI,[4.43858209e+12]
YMLP,[1.40757902]
ZMLP,[1.21108089e+13]
