Name,Riskiness R
AIRR,[1.58096253e+11]
CGW,[2.66980597e+12]
CHII,[1.74715123]
EXI,[1.09373214e+12]
FIDU,[1.03640396e+11]
FIW,[2.61466164e+11]
FXR,[1.36644532e+12]
IEV,[2.20325256e+12]
ITA,[0.61566073]
IYJ,[2.03574335e+11]
IYT,[1.25408121e+12]
PHO,[2.64137181e+12]
PIO,[2.79732711e+12]
PPA,[0.64950944]
PSCI,[4.78582499e+11]
RGI,[5.1201435e+11]
SEA,[3.5855647e+12]
SIJ,[3.32034861e+12]
UXI,[0.56502822]
VIS,[1.24552209e+11]
XAR,[0.78754384]
XLI,[2.42800596e+11]
XTN,[6.60833331e+11]
_PRN,[9.14290998e+11]
