Name,Riskiness R
BDCL,[0.48751087]
BIZD,[0.23897563]
CHIX,[0.21309352]
DXJF,[0.51020999]
EUFN,[0.23023328]
FAS,[0.18592963]
FINU,[0.20837672]
FINZ,[6.73428774e+13]
FNCL,[0.06829185]
FXO,[0.06444699]
IAI,[0.09778008]
IAK,[0.05807106]
IAT,[0.09375979]
IXG,[0.08956983]
IYF,[0.06491568]
IYG,[0.08904821]
KBE,[0.11231676]
KBWB,[0.11065297]
KBWD,[0.18330046]
KBWP,[0.03824186]
KBWR,[0.10672674]
KCE,[0.22128596]
KIE,[0.04397047]
KRE,[0.11082062]
LMLP,[0.77059396]
PEX,[0.18070141]
PFI,[0.13222494]
PHDG,[0.21674606]
PSCF,[0.09293235]
PSP,[0.09378961]
QABA,[0.09304562]
RYF,[0.05905224]
SEF,[3.03236396e+13]
SKF,[1.08274589e+14]
UYG,[0.87435094]
VFH,[0.0635585]
VQT,[0.24761976]
XLF,[0.25431325]
