Name,Riskiness R
ERUS,1907457696295.2395
FCOM,0.00023217455411605323
FONE,196390014388.84903
IXP,3317849558367.56
IYZ,0.00017940081008841564
LTL,120391245086.02782
VOX,0.00021903494043415037
XTL,859835477008.2832
