,DBJP,DBKO,DEEF,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJF,DXJS,ENZL,EPP,EWA,EWJ,EWS,EWT,EWV,EWY,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GSIE,GWX,HAUD,HEWJ,HEWY,HFXI,HFXJ,HJPX,IDHQ,IDLB,IDOG,IPAC,ISCF,ISZE,IVAL,IVLU,JHDG,JPIN,JPMV,JPN,JPNL,JPXN,PAF,PDN,PXF,SCIJ,SCIX,SCJ,VPL,ZJPN
0,-0.02399548366411385,-0.016996429956755835,0.0,-0.03642701655026486,-0.05354985431168608,-0.05593803979132667,-0.04103278029514361,-0.020464913204265356,-0.03987684276098127,-0.06825872106006131,-0.04048700000858227,-0.05031950677637754,-0.09568695935376138,0.00117863566559403,-0.046282379985439846,-0.05536074634089075,-0.043321857249330825,-0.04942664207277665,-0.07536267146830951,-0.019650371944831508,0.08792788286603086,-0.01569663607326479,-0.037481651385280354,-0.054673724397963766,-0.06768260959596761,-0.1389349788418608,-0.04050171345439358,-0.042693633235182035,-0.0461171171097958,-0.03160991113973968,-0.040732757039804716,-0.035842151678017777,-0.060131905562409715,0.05783796915572936,-0.0392577150654704,-0.0031746031746032128,-0.049437313110744924,-0.0862532430299692,-0.13665508833044618,-0.05099439386866331,-0.04993892194711514,-0.037626492751784424,-0.051611320335821755,-0.07689895045609037,0.0,-0.0571441450279629,-0.06464192714221405,-0.032192378476268206,-0.01858912762539586,-0.014242729482007424,-0.05207291294714327,-0.17066200405105234,-0.05243697371806065,-0.07830698260941223,-0.048996913580247034,-0.0503167163737759,-0.03027020304301691,-0.04387302731417163,-0.03116004208765336,-0.04913262730789623,
1,-0.1177764110434573,0.012727301411680035,-0.04885859226506182,-0.039512520895936175,-0.012631580088739382,-0.010938888274891083,-0.036721860763376066,-0.028123062064697092,-0.029469062091059383,0.02250875442430911,-0.02950436766314291,-0.12489490906444682,-0.19420762098059907,-0.10969692551481228,0.030225218526731545,-0.006218135499334177,-0.020408235358997304,-0.05304358779623871,0.033013627944128515,0.04136260715853704,0.09683492834677822,-0.02408888111377014,-0.05027926616936995,-0.021933011047390635,-0.04421315605933136,0.018743553129122376,-0.05587571958266341,0.02022995290460452,-0.015169701014384765,-0.027003030664449628,-0.002690235433731927,-0.02602675341716438,-0.008715348388721856,-0.019459679868377225,-0.11801248509066187,0.016247292126555193,-0.03195689376765411,-0.030253038528148708,-0.03049034840235808,-0.021052417614279197,-0.013675326256874981,-0.024487909554041214,-0.0291088900768293,-0.009190439550870753,0.0,-0.026233992815734783,-0.039324200832702425,-0.09726311578947373,-0.019425743447283,-0.015079708718980752,-0.03715975697682859,-0.16176077189160928,-0.038453783190746604,0.024503736147220078,-0.011764665314401547,-0.03083684579710819,-0.027104736960303962,0.03133557738519413,-0.028495073161282608,-0.035091014100645246,
2,0.0464751778406371,0.04084383904556342,0.04774741052631585,0.05863141513387422,0.08199264941449373,0.08571432258064517,0.05730872674440886,0.06566499780869454,0.06960753728326334,0.11087260721930345,0.06265938378781753,0.05021624339779546,0.043974373148375344,0.06160643536052299,0.13838918680906367,0.11547209525318501,0.11805546929645848,0.04775023596612957,0.11958763586425006,0.07943918235774394,-0.09859152582569147,0.1337197113891421,0.13568618178457817,0.08572755054681512,0.10408142049138212,0.06678027901077989,0.06575851699302504,0.09959428080191493,0.08593441041289272,0.076433006340976,0.09248537493294068,0.06537945002169304,0.09212542604068358,0.036619120319883625,0.046396047131423784,0.05358718534041573,0.04698774623413069,0.042261043239360196,0.05378304274209229,0.06344058801615532,0.07105718469168719,0.08215398308397859,0.06618998470085787,0.08012365312532249,0.05677870176985078,0.06484021473156397,0.058265785503747954,0.046548458649792214,0.06869091501803,0.03843138845080888,0.044227193978416166,0.14394175524562441,0.047148021076052246,0.13242652126223967,0.07389158153154425,0.07151530696290251,0.045166729682529334,0.08603730210827,0.06397802922452565,0.07487354621921441,
3,-0.05394925965461988,-0.012074196389157743,0.012297057856572076,0.0,0.0075717996351276524,0.010016977588557574,0.03931341626925124,0.03507258926098852,0.04079495700437177,0.058073976101316004,0.02700566493062024,-0.05971176068889875,-0.06946126950093116,-0.0628405904100484,0.01677597889988337,0.018613013998061846,0.031573653421382936,0.0008764897778353715,0.0009208923087815657,-0.05772001445807366,-0.018292707911533944,-0.010791451508216077,-0.00024170243064200575,1.4043131683874972e-05,0.009844459796074907,0.032754442017664684,-0.008594033292221451,-0.016085266772805078,0.02053002493044265,0.035925711432008796,-0.017283859986626165,0.01978922633875735,0.02975140700730706,0.05102037381258415,-0.05740291635401785,0.007986574242752686,0.010356756914490646,0.03428267766243913,-0.03330446162616691,0.017694502554179405,0.023058413739054175,0.02994713679826997,0.010382876330378493,-0.002044783088075361,0.02812105692650203,0.004288165370936365,0.030346698096076177,-0.05655579819948305,0.008865554575302385,0.002279003066972053,-0.00847091994711106,-0.018252278806652512,-0.0026130342832560278,0.0127421200707762,0.022935779816513815,0.038912114774514533,0.008077528664283717,0.016297128947987013,0.0031013753105524015,0.00683942459537219,
4,0.07214867919158215,-0.00785696124665323,-0.0003970226122658367,0.035227791714251624,0.002318151991943387,0.01462428930494909,-0.009468797899193871,-0.025095030024664188,-0.01760320385978721,-0.02627285721485034,-0.0059817071562824845,0.0678832393130531,0.08868342407347883,0.07731784004718131,0.0035868141316406817,-0.021777188339484888,-0.024084245033255212,0.03239927910278672,-0.041398330889822,0.021439524093688614,-0.0657996942340094,-0.04765547678858406,-0.013310031553405134,0.0038777359408411487,0.0003054472277609449,-0.0022315411593812648,0.03756394319976909,-0.04193153498759746,0.013167596120239516,-0.01468793961877957,-0.03481700002994168,-0.0016201617121229753,0.008837526459287688,0.022191485755542837,0.07643851241765008,-0.04628851084187952,0.011959193767946201,-0.05440246079484079,0.03579405948431465,0.011922789651389513,-0.006722166110130735,-0.022295863953060657,0.01562835711989449,0.020734407595250092,0.0,0.001281234207237925,-0.005376139033352903,0.06533133046760203,-0.0005991509806958928,0.019590718894928968,0.03552172089633857,0.08169024710566106,0.030632881705460302,-0.03803873246760125,0.0029895366218235533,-0.010919990260385402,0.027644188256021898,-0.020935522991301237,0.03727238491051405,0.010624737773666805,
5,-0.09579774319701857,0.005279378892109794,-0.08538518665607629,-0.023504711954924432,-0.06760369213119323,-0.07041086695807046,-0.03497320488537608,-0.01664071504456533,-0.04005272696884825,0.020773397182083087,-0.038254804515634525,-0.11642743486961588,-0.17411303266208614,-0.09622099509418688,0.02525615355762816,0.003070514201626753,0.0,-0.02459705400240756,0.043186166083196996,0.05322333250947407,0.025971356344676635,0.04642289009988595,0.046503236956036774,-0.03175982677746286,-0.022609179190732222,0.021405737190674554,-0.027849283365592396,0.011936384085335325,-0.025631859334203113,-0.016977179197721737,0.023428801651509023,-0.028803139330569525,-0.0208895158079044,-0.02786071465277154,-0.08817794941938792,0.009400864550980216,-0.03432748347888062,-0.0349942386809549,-0.08630664253538249,-0.022582360185771977,-0.02945864340786327,-0.017736178049718065,-0.013701459278785022,-0.042553196062712455,0.0,-0.06614103870611648,-0.06274962792445862,-0.07875137460092235,-0.011191190863194417,0.011322698386998786,-0.017802847903476887,-0.07005219844982864,-0.018380891192492005,0.013257190213410687,-0.03912067809239939,-0.04637035881155338,-0.004639439136964778,0.029572326245371018,-0.005961325731023053,-0.006949245904769361,
6,0.04696491338851516,0.03654611734601197,0.108727698274959,0.07474123623218559,0.07136130993532575,0.06326856062611726,0.05181097879820891,0.048560322090069635,0.05798861938524737,0.10166934178520447,0.05752299088194418,0.050283678449811214,0.1391233683730612,0.06553736821784516,0.0948553514448451,0.08269078342760025,0.0892686005941245,0.05074893123022353,0.00762166096725057,0.06975086109036022,-0.10064808243904984,0.06894566211785408,0.08285462267248433,0.07200752843149916,0.05300401871276599,0.06912714994239891,0.03894769059678003,0.02927028479058698,0.055576171156101264,0.03496207214070923,0.08482035222022467,0.0489862749896849,0.054861336515784294,0.046431514724487706,0.023534431913878863,0.04526753414454065,0.054430090135250124,0.04617417908423851,0.030635380345394467,0.04303885835203582,0.05812194595203955,0.055043825135187054,0.06343840958444892,0.06090457170990292,0.0020656254130852303,0.097728132906979,0.06706708324179525,0.028253851956770014,0.03920780371124034,0.03189400292420393,0.04580854485050692,0.14813780428476195,0.05257004592214667,0.0817609002641115,0.053509071209419556,0.053834920522701564,0.018761543307094772,0.0720283770161802,0.0492490880759072,0.06642800116348016,
7,0.03079821615380714,0.01524762723899424,0.008067674473251192,-0.009775888704898228,0.009772067007674466,0.0020113811599061344,0.005850659081876994,-0.006687239015478926,0.00556578524433616,-0.008361955812578988,0.0075333645509463,0.06064328504787635,0.06314077249534518,0.011367460558037128,0.006448846699033557,-0.023963615791162858,-0.03207271252074021,0.018242057237302822,-0.03021961491948192,0.0,-0.03557753260183235,0.012396645434292955,-0.008463875963468495,0.0016689565361246142,0.008071924801403113,0.020479926670672513,-0.003196142795781097,0.021222511614944095,-0.0031590588075959963,0.009767989185922733,-0.009417914162835656,-0.004019290447985244,-0.009477143555024345,0.01029653945326379,0.04421406516965136,0.033568180116695295,0.0033463238635581616,0.02562868449343286,-0.02078973265809816,-0.018004878045252238,-0.007242146096599096,-0.007887080916310664,0.0032493923732461265,0.0,0.026924741358445435,0.03288542298295942,0.025580945364253177,0.02373262071185588,-0.003889422895970972,-0.03025300186256073,0.008909755261972171,0.043414624218265675,0.010678931600556647,0.0,-0.0022082811924917646,0.017015334206238394,0.013071934331420806,-0.010964609409433397,-0.024483871959223167,0.0018663590298237727,
8,0.0030488269805712264,0.014601677342473593,-0.006993045843045735,0.04680852396785298,0.004838605222941451,0.026597524700527404,0.006282018823478879,0.008544820033136544,0.007907340312928772,0.00497289651921384,0.0055542003336918055,-0.006712985955718004,-0.034010096699378004,0.029090972142378397,0.0006407905473777617,0.03805551880967282,0.03363004074003406,0.021172640852330307,0.02549567376548994,0.04457753107168294,-0.05229976079541636,0.03158830544700215,-0.01960173734831679,0.025614249232819075,0.04744982659992808,0.03325689433338042,0.05365534752836636,0.01995014147669929,0.03133804342300454,0.016122584995777026,0.02784373005983117,0.013720769346436599,0.03497197862220199,-0.013717495149348967,0.0032388026847255886,0.00721735373995879,0.013340714037589161,0.02347032347631455,0.05762857151736935,0.009910822222058283,0.02563096981252359,0.012970630787316315,0.029352116123639554,0.03640002217699358,0.0031542728296316018,0.009230194674312724,0.00610754391941145,0.0073159575987216535,0.021475904946533467,0.048755591553245554,0.027754393950372158,0.06311374724020476,0.025094339905222213,0.025005350223300672,0.02766506722002703,0.007953924959661877,0.04629978448372866,-0.0014169886406338974,0.05971121515818759,0.025910278489062657,
9,0.041641255401430634,-0.001233572391350053,-0.04773079216474153,0.026586995089985865,-0.013774684918505083,-0.020694166868081596,-0.012571986353415094,-0.027368970116884873,-0.013167960293531483,-0.00598557434104078,-0.014868535772086,0.05220233045910054,0.07771921582514983,0.0618471973526744,-0.0845250604102824,-0.02956470417151216,-0.029665066664750675,0.007177053449608854,-0.046961227612374826,0.003821718061600951,-0.014289358304426795,-0.04782393398843891,-0.02874403925193718,-0.02648889547791288,-0.04041869492916727,-0.033625984533158904,0.013187196395056881,-0.07049714573838363,-0.013656572757304785,-0.004760005682125389,-0.0472910996564826,-0.02196224683817518,-0.030921303761918015,0.010419902777318489,0.041162183086256104,-0.01035037438759123,-0.009839606573953125,0.0146034255452567,0.04957573454204996,-0.03505398612754904,-0.025114797040668876,-0.023789643696029514,-0.005899655676989557,-0.04322653488811517,-0.024788577158460445,0.039484241976809914,0.011028751957737455,0.04176123278432905,-0.04128437699611189,-0.013979150195385382,0.008592420448294778,0.018029870056749085,0.011043636160772037,-0.010130058603120416,-0.021536287812767806,0.001509305084577819,-0.0033006261869777762,-0.03505839230250384,0.008204296796435483,-0.005692254757107416,
