,BIL,DFVL,DFVS,DLBL,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEI,ITE,PLW,RISE,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TAPR,TBF,TBX,TLH,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
0,0.00021897476006060816,0.055883252278275626,-0.14384205578188655,,-0.1665125269883197,0.04893994898772529,-0.1052155022740731,0.0,-0.222496299950666,0.09608813674811363,0.020652864412843697,0.023827341951538326,0.023887146367377432,0.012398721922695427,0.033738470283865646,-0.034627966486441855,0.007352625541572923,0.02489036428841579,0.0008804013146671723,0.007520961664132026,0.056935602828565995,0.010298973123515843,-0.035806359209395594,-0.2195077831138524,-0.05216336263099527,-0.03353655833936075,0.040751371706195964,0.17742144803261645,-0.15761260982446887,-0.1553785191889834,0.008415322126873195,-0.05838132282885369,0.1112869329780605,-0.009081912817044967,-0.08643459597503736,0.12494431850139597,0.06829436497218559,0.024965394395017125,0.0575050690530646,0.007631345133323934,0.10049221370163557
1,0.0,0.04719209264299133,-0.031844765739385064,,-0.1337402885682575,0.005775030131837578,-0.010444710242587644,0.0773960721132489,-0.10469543147208124,0.04073675978829456,0.011912516512932817,0.008202741287899303,0.004311759729169276,0.003617818040814527,0.02008094018625109,-0.011885378874962809,0.0001967670956808999,0.007118338701603966,0.0002719686682516941,0.0005883586758460483,0.025156288293185065,0.0006578074177457779,-0.050802109328579814,-0.10466019417475729,-0.03242320841207977,-0.014721359432142212,0.016956537362569604,0.08707092728143165,-0.09715735352390949,-0.09842764628368685,0.000587887356968809,-0.031939924697704083,0.041115464438554454,-0.044806440373745635,-0.053219525087344274,0.05946116070136132,0.027912391427323095,0.006380711984435843,0.026108321470524085,0.0004909395812815832,0.040818154145078965
2,0.0,0.007721409193258174,0.03100185137989217,,0.025624599615631145,-0.01677243880326403,-0.00680970354750743,-0.005086799133667379,0.007087172218285006,-0.007437001082889946,0.0030640704100651198,0.0007857477860023135,0.002536375019250554,0.0015922325822951273,0.0007491657811097132,-0.00354789719626167,0.0014492557023886405,0.002136883874811712,0.000353286443187736,0.0013551526991542227,0.0018462103784824377,0.001971651751339241,-0.01345855982915308,0.03014530470613751,-0.001322741941361804,0.0007114279051404521,0.0014478164491455508,-0.006420557712345961,-0.006108988875129487,-0.0017438969051413273,0.0009607363457321445,0.012615267510891173,-0.025415626591950947,0.01528073086242095,-0.004857794312443849,-0.00022984632374018702,-0.003739777479155998,0.002047943290913083,-0.00015234406605947923,0.001407516065225829,0.0010467966028772145
3,0.00043759482257355004,-0.009473404980125512,-0.01980198019801977,,0.04372261086820726,0.010757599508222077,0.023311621528968107,0.008105673822030736,0.03870513722730464,-0.005540303145129927,-0.021864967494132307,-0.0034884482149905743,-0.0014851064412412418,-0.0001322569567864731,-0.004247397070748714,0.0077290053092053,0.0004771741388871908,-0.0017974658886433092,0.00045326262361643883,0.0003178642530064403,-0.006487171719305656,-0.0016399674226290177,0.02189083121827423,0.06442109473684204,0.0061811799930223356,0.0003554071908626485,-0.003873151408545453,-0.023940572702600877,0.010874669831750663,0.009084387075095443,0.001332019870521992,0.0023956843119387274,0.005015112942568418,-0.010850483727514612,0.000697478698125029,-0.018592883979733594,-0.00473470283256201,-0.0015391386511830548,-0.0031068549740495646,0.0002948223547237838,-0.02284599570333605
4,0.0,-0.007876188688500324,-0.0048634493078937155,,-0.05505679563475741,-0.0013683594968081992,0.03383587939698489,-0.010143481451928766,0.028455284552845524,0.010208103611835799,0.034681147271531834,0.0,-0.002114625237765234,-0.0018739081522661267,0.0034083325614246373,0.0026714925887623927,-0.0012690854408015245,-0.0019915398972872467,-9.036857787587356e-05,-0.0011656647872195813,0.006860498002560598,-0.0013140479695765875,-0.012728966554764676,-0.06052218906162222,-0.01009236829291574,0.0003554245418510071,0.0028224164346533575,0.018558674061645557,-0.028999071515206906,-0.024238179393477458,-0.0025633177469097414,-0.015774292520058325,0.008183788773473175,0.003538564965795316,0.008362295693792382,0.013513563462884032,-0.0008210560706698881,-0.0018508045694461772,0.006402623252086661,-0.001505002088858014,0.01866378151694501
5,-0.00021883106127332212,0.020272185706376622,-0.13909774436090236,,-0.2545915136162128,0.035018316077953554,-0.10725864850101595,0.025118746255389138,-0.2832674571805006,0.090392078024,0.009213629718607888,0.021806751764445277,0.018128386567227636,0.01580678091434406,0.04345413370374873,-0.040094542329179195,0.006079448756831173,0.021120935587806644,0.0009240120660522952,0.006000869697635185,0.06709706342940348,0.008552719438747155,-0.020125755349866506,-0.286315747368421,-0.06693257141883409,-0.03410299787528115,0.04177785936489448,0.21225365692611858,-0.1926781638319344,-0.19552867921951889,0.0064968564635733556,-0.06605148101322007,0.0831517832888094,-0.035260948494699865,-0.1050449315939236,0.13472473538164495,0.0596645415044384,0.02074770484516611,0.061799115257436574,0.00704643138266388,0.10072285058656187
6,0.00043775791757648814,0.021119869096569883,0.05502183406113544,,-0.07816482582837722,0.0,0.018148820985438147,0.020724174335294002,0.01378676470588222,0.039969965416984325,0.015110955691971652,0.004680206169606857,0.0006475167548931131,0.0010105049429268505,0.008377665593115813,0.01289340556028116,-0.0005249773042564153,0.00011603121871462688,9.1842691725846e-06,-0.0004540303969251951,0.02038362263326411,-0.0009785648373262033,-0.018613607188703526,-0.015929261597093746,-0.0228027846478058,-0.0022067595379012786,0.006741085211491925,0.060736701003103764,-0.07159909429677017,-0.06660788134810385,-0.0009331675474924161,-0.014040531949720271,0.01169793223018167,0.006578952260655917,-0.004633203131078911,0.04589898487698283,0.004821804876114926,0.0005312801274923394,0.020957661244128466,-0.0012821592976533908,0.03409358561436041
7,0.0,0.0010886107249586977,0.006208567880794748,,0.09585253456221207,-0.024566121304819645,0.0502673814712079,-0.012182060951317537,0.13327289211242074,-0.01471099599842316,0.007753140262153521,-0.0072203747862934296,-0.0072040923039927065,-0.005701377106110837,-0.008440981665714163,0.0006629392265193167,-0.0014711898814150103,-0.007505081933029571,1.8228366827524345e-05,-0.002348798888865841,-0.010369839234924735,-0.004570605319514688,-0.007848266841072546,0.04196636690647472,0.008264387208812526,0.00995208249678996,-0.011123667684022032,-0.03579723907281267,0.021850858606138605,0.023629461135863672,-0.001349869776482341,0.0052741507878367065,-0.03161683992956749,-0.0007262005321135861,0.024049708202345782,-0.024579097049795568,-0.020865683551194544,-0.007248798013860898,-0.010231948669970844,-0.002188489007995982,-0.0020223281387438483
8,0.0002186932199017909,-0.05341852657333139,0.0,,0.27333894028595457,0.0,-0.017311541660269558,-0.013178527544172735,-0.03359999999999999,-0.029719138408686317,-0.033081982861424254,-9.540421462930487e-06,0.0034406075758909504,0.0026204153080457877,-0.007419118988177258,-0.00441687298661097,0.00067648375269612,0.0034776849746963033,0.0006342478692007385,0.001305109205008496,-0.013547861974360953,0.001967670784762801,0.00527356624917601,0.022842406377583974,0.012536203210935338,-0.0014596887509197541,-0.003097977615520603,-0.047782780899216414,0.03836478378194358,0.035549452799478236,0.00099768353681009,-0.004197290956100007,0.010261201115600173,0.005450573013791673,-0.008333342875387272,-0.025398910650015736,0.0009471784312313159,0.00441150828825975,-0.012348774114484292,0.001831199170052862,-0.029358941561358255
9,0.0002185667016328755,0.0,0.04442616390070597,,0.013210039630118842,0.0,0.035233090320100545,0.002205341746924548,0.14486754966887416,-0.055660971088357505,-0.0007956556333546592,-0.010782542898533691,-0.006223557872420326,-0.0053820933525873344,-0.024743785303911168,0.012865971035227465,-0.0009005180739654026,-0.008590473130381549,0.00038755492938204335,-0.0004701960668218486,-0.04216045016533218,-0.003600553503454097,0.03704914754098366,0.17567643584406803,0.04666655875619271,0.014985333767122478,-0.022746955046633276,-0.1332128701449593,0.1399151385574433,0.14177434109355264,-0.0007438852679598239,0.05795582100179063,-0.053924389788521696,0.005782382890128901,0.06646288559873312,-0.09462930539203308,-0.02777230002105838,-0.009261844421645956,-0.04256722527188574,-0.0008983495500775063,-0.07491490508306738
10,-0.0004371165661412383,0.0,0.17920449701474975,,0.2842243155149935,-0.03830490237686314,0.05472145661399585,0.0,0.40997830802603036,-0.11489500967070693,-0.06768593617318146,-0.02922548345612845,-0.0219214037303786,-0.01825153460342954,-0.050975990933026974,0.031712702584318936,-0.004030762440948057,-0.0255724750943127,-0.0006976176582142279,-0.0047237763127862716,-0.0792005377283307,-0.011497953524372223,0.0907366769123198,0.315311004784689,0.08507745096459883,0.04285199043652931,-0.052505645610593836,-0.23906722504015004,0.26833180033136844,0.27137845960573115,-0.004863883344169276,0.08665339721840853,-0.11614282129663064,0.040963009504491395,0.10816621542974045,-0.15686938667397982,-0.08525500389924696,-0.02569701467597911,-0.07735863938863262,-0.004537214071980032,-0.11150428065440694
11,-0.0004375663694338033,-0.09534748844554122,0.01837003946659854,,0.06649740779200981,0.0,0.01107238180726408,0.0,0.03692302564102571,-0.034415596030348425,0.0011957635600313755,-0.001277380337167329,-0.0007998807529888359,-0.001025850712655751,-0.004045348530352244,0.009170374069356627,-0.00036786185083884646,-0.00173239295842584,5.431185461983961e-05,8.680776629202227e-06,-0.006599357747378626,-0.0013294693082036837,0.023188376811594195,0.05674787195343766,0.001677151034536432,0.003798374394005274,-0.004590356776113663,-0.009852122090550143,0.004608087080066375,0.0067567001373987235,-0.0009900002457119777,0.0,-0.0823764508971764,0.0027614873054174374,-0.0019392691483206752,-0.01337675761635934,-0.0042605860095290314,-0.004719906848818279,-0.006507855935088176,0.0027949081212427867,-0.015319102520367325
12,0.001094563551812272,0.023650761904761904,-0.00032797638570016436,,-0.06044740599714436,-0.013329183001411376,-0.0031288486585997503,-0.10110028969069842,-0.03264095116918651,0.035422401939296154,-0.0018768298604874092,0.005305561744917793,0.005040034851401599,0.00456061127378728,0.005837885635807873,-0.004206983592763899,0.002507708282878056,0.0049236515877361785,0.0016055507376863396,0.0023829136314116295,0.011776062563299949,0.0016640147081183408,-0.009348385533948492,-0.07538719708733894,-0.0066974139809982776,-0.004815954310595959,0.007621842983402991,0.014925256597158158,-0.030024903396345733,-0.025930420826281036,0.003482700451112337,-0.004582902032093523,0.0810510171986786,-0.009294292135379063,-0.01489631413546682,0.012736450048366205,0.004961802589876919,0.007627865824792439,0.01062932972618018,-0.00014307599695969042,0.021278734440263482
13,0.00021854973801283624,0.0,-0.013123359580052563,,-0.0628166160081053,0.004609043376002709,-0.020087946638796372,0.016319924062558368,-0.03885480771241356,0.0194963208559851,0.014700871794871742,0.0027990973207369023,0.0014649406318920286,0.0008360640235112288,0.010772195669579196,-0.008238276299112812,-0.00019793853261431044,0.002428078477437687,9.05405210421368e-05,-0.0002361758313756825,0.0139749719358303,0.000996599859893655,-0.011724334809141231,-0.05435595478942841,-0.01601357066362898,-0.010715501714676544,0.00943536783429444,0.04411786513029268,-0.0503010571781106,-0.054181017250592434,-0.00019699624723467244,-0.017035008068999567,0.02072410903403222,-0.003127138572593913,-0.023668696677759483,0.03218388299818445,0.01155743995512293,0.0032735254170012814,0.014435959888091227,0.0,0.023406201207535584
14,-0.00015300869154111072,-0.0029461157682156565,0.0033244680851064303,,0.0248648108108108,0.009966793386596952,-0.005445227592736364,-0.00026768365043421897,-0.0037233512618803466,-0.01593620452437075,-0.005896276854846985,-0.00019680989689675033,0.00114874688718111,0.0012591936088507051,-0.0032673743000422996,-0.002854057507987335,0.000646263155179277,0.00020661608603842575,9.074654677628952e-05,0.0006033343221966535,-0.006862062867166875,-0.0006637156661476048,0.011863425582655617,0.022440905511811136,0.004711003377777459,-0.001397677400550843,-0.001401563455649814,-0.02347413528904851,0.013128062129527473,0.016556271299833874,9.824310910875767e-05,-0.0014052181614677178,0.0,0.00662237143940717,-0.004713859819973629,-0.02043751148174234,0.0005272638415463649,0.00034589120369614803,-0.0066477916448629965,0.0003618459155765327,-0.01183601349639746
15,0.0006999381556106439,0.0,-0.03976143141153079,,-0.04166661612165687,0.0,-0.01095008086795751,0.0254316962311832,-0.08222098238120652,0.024916570367641,0.04321306704670616,0.007112344093245045,0.006524967850036701,0.004999319329860099,0.01085164117623222,-0.014012345607811639,0.0011104962602285317,0.008850742897011918,-5.4500729268467395e-05,0.001823274706328127,0.015582016460077083,0.0026568991961322215,-0.03488707363777323,-0.03735075230461123,-0.015345246263927378,-0.009097353497164467,0.01281763845586964,0.04433741044971493,-0.049150895229369676,-0.04690560871026722,0.0016778144602292637,-0.01031887672083622,0.024037546087041742,-0.022160569880764234,-0.031123086146763155,0.03344897123866199,0.021369907659747236,0.008048699248402489,0.016101605955746487,0.0016299009421751086,0.006484214261449989
16,8.807396928760029e-05,0.04199062012485436,-0.008281573498964872,,-0.05338464501926259,0.007988690476190413,-0.025073201728205888,0.0,-0.06050034552063165,0.03197877554454029,-0.02907733870894506,0.005966815540936995,0.0043274277584187245,0.0039513821746772,0.011294994784430478,-0.006152512998266721,0.0012690037356026633,0.004775044643121804,0.0005168817200235339,0.0006867509796184321,0.018060339542372735,0.0013249634646154472,-0.04651851851851853,-0.07199995999999999,-0.018614688735644043,-0.010240050484217379,0.009364846184616906,0.05166234456086112,-0.056860996888185446,-0.056732688471856835,0.0005329364853099485,-0.01706163929312702,0.02552401083485427,0.00035409990595630046,-0.02653628130239831,0.0356215792944049,0.01446286578703002,0.005885344276109379,0.017598651681432542,0.0009545788308938841,0.040029395579711496
17,0.0008093939599422597,0.019552208955223777,-0.035490640222686054,,-0.01686052227555104,0.0010878011216098745,0.03072812188616833,0.0,0.052012383900928785,0.005392923354163572,0.03881545926049858,-0.0010617483188233947,-0.0031582907583660334,-0.0028863224517677653,0.0008141810102341711,0.003444066614351603,-0.0007724147548404252,-0.003006864925678834,0.0007346378761127994,-0.0008040346487620727,0.006172528868185449,-0.002315626460217493,-0.005593536357986318,-0.03448280023781041,-0.00838116483246082,0.0071352689456674985,-0.0030144503304577967,0.018969029731881422,-0.027403960543142942,-0.028985495086996358,-0.00045367952346172564,-0.015429240943673792,-0.002888975056049895,-0.010265550421264017,0.011477782059408474,0.01280434388554499,-0.013068583789904897,-0.004627848339055519,0.006681753666661763,-0.0006247465700667439,0.015500380523092903
