,Date,AAXJ,ADRE,AFTY,AIA,ASEA,ASHR,ASHS,ASHX,AXJV,CHAD,CHAU,CHIC,CHIE,CHII,CHIM,CHIQ,CHIX,CN,CNHX,CNXT,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EMQQ,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,KALL,KBA,KFYP,KWEB,MCHI,NFTY,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XCEM,XINA,XPP,YANG,YAO,YINN,YXI
0,2013-12-01,-0.06395083145810285,-0.08351888089413284,,-0.07763352366474692,-0.01259676356716647,-0.07055963939903502,,,,,,,-0.07770959006810087,-0.08063717647432136,-0.056298099504967954,-0.07032390156402583,-0.11385275855445046,,,,0.01678894545450983,-0.08789322898594554,-0.05663561936448893,-0.08446816304340368,-0.09197412270389012,-0.05898398524705598,-0.003903159975985027,-0.2498258206452781,-0.0903049571742456,0.2824504797056567,-0.07811084689313308,-0.054792365713119615,-0.06787661547964816,-0.1660297615182224,0.18330852309367324,0.019065592760574533,,-0.01892428697008439,-0.0722480291051047,0.0893536082040417,-0.05543571149806047,-0.04639800385914827,-0.07707735928524616,-0.07246909159536281,-0.0336779839274915,-0.030453183532738813,-0.09466170027445547,0.2084424383983611,-0.05267071025600887,-0.07581372408967324,-0.029687673719743117,0.027608618079099465,-0.04388714536315916,-0.052318353575947045,-0.15278284985272916,-0.058281800661877,-0.00954018684321149,,,-0.04803424193164913,0.016431886117883474,-0.0851649395113667,,-0.08134211878687142,-0.03221419231672947,-0.07298101610553806,-0.05014211936834561,-0.07583274682787694,-0.08212877024751439,-0.10353218820628893,-0.07323522646895685,-0.04116247959883645,0.1578438539596075,-0.07940604292285368,,,-0.19384935057840377,0.309194787343071,-0.07241864057127756,-0.2840531776919758,0.1028007007773554
1,2014-01-01,0.039692561988003486,0.044589858644527774,,0.035828500266856335,0.0522743499455124,-0.023560115844613625,,,,,,,0.06263652004578725,0.04864852228496974,0.004335362253940807,0.029573677908155772,-0.0008488906075173627,,,,0.05428318399340501,0.030936503314937795,0.027941022436015543,0.021939625297246433,0.034955683048113716,0.04753076771042836,0.038604724154503604,0.09289365967226845,0.029994505301096375,-0.11628825853553322,0.033778230399310806,0.04202788822512129,0.03587451747295314,0.056090996935440736,-0.07472711517293679,0.10172417432135078,,0.10400508147134901,0.044499408004521866,-0.03630020335329165,0.042857144764667815,0.05462486513150364,0.032437645018837245,0.03610267149673587,0.07357210445900751,0.10153382223590718,0.023423770932848094,-0.06268626255999463,0.044669070610388904,0.03759088616779139,0.02690940312117305,0.09573444172769932,0.03138179869212505,0.03808306000036241,0.03349076127333449,0.0462374824568008,0.03521891025648355,,,0.06829508990237469,0.1292900466422421,0.03097239008944732,,-0.016433609694807873,0.10102746124346021,0.04952280544210555,0.020322392812684383,0.07133049861259576,0.0533842532891534,0.05822778102794419,0.027740506837657632,0.054347896890729976,0.037493980784117996,0.032386650836703695,,,0.04522076852271946,-0.09425038852749712,0.02938808088921193,0.05800454532330941,-0.03863809654477784
2,2014-02-01,0.016165016946452265,0.0347182219206657,,0.011456337140179827,0.03354838409585648,-0.025469269675398407,,,,,,,-0.01713498022271353,0.0068729663228955734,-0.0007194413368411354,-0.029392186584779247,0.028886901958597676,,,,-0.0614104848430853,0.011151600922310071,0.019075020458638244,0.03283563615897016,0.06541273401029143,0.031651453014347124,-0.0232310631825954,0.1100722664184586,0.04615378663211248,-0.12516615488234925,0.03875388948380351,0.011756341227971902,0.03174591914263603,0.08797127809244787,-0.083938296569672,0.08137708379004051,,-0.002632936255890145,0.12189340530908332,-0.0420137539126435,0.02087408363308057,0.03242639635080462,-0.0210952596485369,0.005037688676532537,-0.015049456327838185,-0.03879309508210487,0.011019896960376937,-0.03481146165277097,0.02091574222152904,-0.020740741256026714,-0.01965321969196485,0.08737039908025998,0.13079016975017416,0.0894476541771852,0.3099294931018709,0.11438476340258368,0.1783504781885649,,,-0.053399604892248285,-0.05606506074757122,-0.006185109826796893,,-0.022751464816419754,-0.0640747305634582,0.006253606834103707,0.09490359812054111,0.15076849504792225,0.14841620075336093,0.13827743030877768,0.03664311472433206,0.0556120983667067,-0.007776772942413512,0.04345586524242835,,,0.018043937200130648,-0.05664929343558197,-0.017989822856147954,0.0184211502453506,-0.013771778205692762
3,2014-03-01,0.008969373132783244,0.02502761495340394,,0.011108545971905248,0.03183524092705864,0.006418971700533581,,,,,,,-0.002789360134699819,-0.051194575572325055,-0.005039630694484554,-0.0392291472830235,-0.04211386367082767,,,,-0.07914282203633138,-0.012432132175615609,-0.0009358010691550805,0.013690759363290393,0.0195290762445039,0.011904133821095434,-0.046919094165741526,0.01646240674556431,0.03596183742639313,-0.03216004399571936,0.007803139191166078,0.009653030215632494,0.018181875039227267,0.005913116731432449,-0.02080233157264956,0.0014472363338597332,,0.05426791141475074,0.01299583782922837,-0.00982984689264354,0.01597430351885339,-0.0052697759941923,-0.02521794557874863,-0.0004175661980162589,-0.016169009446157772,-0.053134978255961,-0.02375606717638099,0.039509072622420406,-0.000518605775455455,-0.03108246227453784,-0.04913517531231728,0.00994423289744259,-0.0369478223049595,-0.0018917293404160191,-0.020615384995221336,-0.005443441864948756,-0.007874034900060618,,-0.012580873803960243,-0.03909110503445227,-0.10852068656906093,-0.02556129115266283,,-0.0032738881479104235,-0.08308411098922919,0.00734472317116505,0.002375453319421006,0.029763294846448865,0.024428748857163278,0.03110564663015492,0.007101273835304677,0.04704247228040911,-0.07422779202414803,0.011595733360807674,,,-0.049546957491010256,0.05877344840137477,-0.03185994581591514,-0.0749354735386054,0.021943612836083353
4,2014-04-01,0.03656493053193154,0.012610685822080267,,0.040715301681542554,0.00725944067421136,0.009111680703748197,,,,,,,0.04895108470656929,0.009892036975833615,0.0028943391790729675,-0.000716398274188591,0.06551729642158463,0.018799992221511318,,,0.056469091639550044,0.025989739400953806,0.017330015418244037,0.019576259360771373,0.021318784862417287,0.010197636074864602,0.039020125225246304,0.08587572927644116,0.008876362691350377,-0.09366823803207855,0.029518579481900124,0.035233829373035964,0.02335162314678616,0.06329446072845511,-0.06170968043676382,-0.009754252949029898,,0.0030607666493912334,0.1246070243642396,-0.031309608234374536,0.007547215386618546,0.03623651658674062,0.02163700280684923,0.022147892754762578,0.03721187272663039,0.03723984100251832,0.054967287575282235,-0.10567230262639826,0.04138574386427356,0.04315128272395668,0.02108313551220798,-0.005513935057306303,0.11134281486753632,0.07922663740803283,0.31541449671410254,0.08913249292117605,0.22398594736125468,,0.01067503335349449,0.02067141565358113,0.06226636808168749,0.046076482052043344,,0.0054743748663294315,0.05400494390874888,0.03140768531151899,0.10123144525404092,0.24122109783484463,0.24384594334149096,0.20138579168459722,0.0324349832371678,-0.03494479371883313,0.009462159633796676,0.031020719163719065,,,0.10743804917616182,-0.15808515013323873,0.04895113598790689,0.16201139180402238,-0.05409937346489934
5,2014-05-01,0.014401365315299395,0.03656573652343692,,-0.0012419695287645537,0.006006062214524278,0.014447040208957141,0.02145932645820076,,,,,,0.02466658500684864,0.03294742559530157,0.03535369007303021,0.03225804628191807,0.009708575850198421,0.029446364595460805,,,0.06607925025719766,0.02157127440900627,0.017035061745631956,0.026128111258391762,0.028604384088689233,0.009043092371040043,-0.005676843268839454,0.0718002221614903,0.007792883876693839,-0.07332557188654451,0.015981087415712254,0.01453720148873824,0.00788592841974133,0.041398933032839584,-0.04959574068600028,-0.03757759700584903,,0.02163668422627381,0.04608943549979378,-0.02522675666631102,-0.008739023025141072,0.02883426905631563,-0.005064584109680705,0.029435874798872,-0.007228894742350508,0.04927860635794153,0.005155988140790374,-0.04426912529859635,0.030397155874373166,0.023812694912177433,0.020647668969431127,-0.023762354347014708,0.05553473668894953,0.044608365358937495,0.14167906584612616,0.03984185541439519,0.06844377178763643,,0.01942073078293271,0.05103702314570275,0.0873388942191536,0.011120852606356917,,0.019237747789827977,0.06327388287796538,0.012507063651987877,0.05155678023431191,0.12404785166492861,0.07668523921693536,0.08415344920456042,0.02655934900247992,0.051048210751881436,0.026147159424056956,0.02179587564029321,,,0.043628086531803376,-0.0664118709169941,0.03490191388718651,0.058894138703849463,-0.022995249169873475
6,2014-06-01,0.03703000773665582,0.04625220147569211,,0.04793332484858668,0.02746262269688646,0.09612813980710391,0.10466003637277392,,0.010400579751232387,,,,0.010409816361763989,0.0784483187341816,0.11149816699039536,0.020138943920129795,0.11858988083298976,0.08466822586216381,,,0.00964213170862648,0.05989011194175722,0.022634738655371165,0.00477242066669359,0.0026602735150254775,0.012406511435155814,0.034386946796418544,0.032686085736888235,0.00944242673844387,-0.05015590095676287,0.021657106207464177,0.0337943341947655,0.021697122011043783,0.02246915512085639,-0.031196892801692723,0.06308380021986319,,0.0007498409799022891,-0.02188472528887905,-0.015770368840048083,0.01082542668150035,-0.004955414276760217,0.09636467586968876,0.0179581322759456,0.02499928645405327,0.022237477626802022,0.10862231461147347,-0.1694458169409971,0.0377584511048763,0.07953557685371121,0.04958345401606746,0.05030420619734448,-0.00924281043594889,0.003252790138858976,-0.04097043899170813,0.006160107663956764,-0.0681051978178615,,0.09157752957616136,0.08831475158945687,0.021867861331979422,0.08435711487205864,,0.10505702547462568,0.010174910114171572,0.0,-0.010516991387607231,-0.1119070731169155,-0.08500858613134678,0.004557344216707017,0.02314220264062616,0.026335257860170116,0.006249914244502474,0.023535482653786577,,,0.19050233433386674,-0.24513821542521394,0.06479740178642855,0.2909571948997114,-0.08720573473964204
7,2014-07-01,0.019072886073502576,0.06589916513948277,,0.011397837270074852,0.009297034488299244,0.0,0.04114794538006293,,0.03379261425447034,,,,0.05666469636077606,0.00959235154382461,-0.036363606948953964,-0.008849528341603203,-0.04584529241152937,0.00826296000009314,,0.05428141621871235,0.033560432746719396,0.02721593363670744,0.027445668581304993,0.02090977066937211,0.04310006870484545,0.03532824536997505,0.028436231170373652,0.08241914320851791,0.02013077002099964,-0.0885534448365949,0.028297720839065097,0.021639355260477004,0.03231669648499649,0.05626662460814588,-0.06030432568660589,0.036409636930564725,,0.043727578908741786,0.038777325541139336,-0.02958070677255461,0.016466134665533018,0.026929295217957328,0.0029939686633235203,0.022440845487670186,0.02938035440125741,0.03815805565129152,0.0,-0.007300801611114158,0.03466021737787545,0.0073583721957133095,0.015872991378199128,0.023561208746758475,0.08324365344349166,0.04301091713911395,0.11287247249664197,0.04271445407215314,-0.014471798168235326,,0.009797926232908516,-0.02105418740600279,0.032446856698979655,0.012931893260913723,,0.0009667481882823996,0.05144688116913996,0.07250213187456267,0.04168614589598292,0.015042513680612666,0.02008792426342043,-0.02245806393398502,0.03642206588944696,0.07148347460945915,0.10367899104653949,0.03842630664571283,,,-0.0021561836885383894,-0.013559367097589273,0.014946520047546673,-0.006740741865634782,-0.0036363938054093004
8,2014-08-01,-0.06695068181685529,-0.09882805870473242,,-0.07730340392744296,-0.03396656184453409,0.04628509746820385,0.14911977311306365,,-0.036633544582572064,,,,-0.07861065071867078,-0.016627099957913,-0.013662918364442406,-0.06318674580831717,-0.04729741262431563,0.003382805405282015,,0.06780272165112637,-0.047254276819133474,-0.0601505940603496,-0.0469624082195467,-0.09387442434078186,-0.06777815263492694,-0.07226010406028985,-0.007121863287043058,-0.22177182015792257,-0.09743469725174553,0.2526088253560275,-0.07767401526274371,-0.061617392955914174,-0.04488100543152647,-0.1512345347672218,0.16448589803421126,-0.05321751798044197,,-0.0034039261607156104,-0.03776935021927151,0.07916989665554416,-0.04049829271075711,-0.06105663827021222,-0.061407011150160014,-0.08509820806911256,-0.06685518941174262,-0.06527262768950431,-0.05411412339465379,0.10480085192817247,-0.051267431962989406,-0.05100898413292717,-0.026785654448736696,-0.05660382778717247,0.029148635671803428,-0.024484612017012537,-0.07687650417991579,-0.020482335267022818,-0.054331824094189636,,0.054578546556999216,-0.04038041209483601,-0.10896454464022802,-0.054857272223219164,,0.047971697069484565,-0.08165127787835602,-0.06509743368472298,-0.025629337512989524,-0.05197595592313609,-0.03261534639748528,0.012444267094810772,-0.06536418040795795,0.0040722708272735424,-0.051948075765006374,-0.08127759931818358,,,-0.11004782025943152,0.1560138425671154,-0.058204696499215114,-0.16819133913815573,0.057398778867922884
9,2014-09-01,0.02560327776609298,0.019366350847750135,,0.03256908251926706,-0.0005961193613636329,0.031043750136876547,-0.011560542513618575,,0.010725701936457901,,,,-0.01256615123605153,0.04508841709155307,-0.0039578761162184445,0.012463332512696263,0.059889827260595975,0.034686517569731484,,-0.012903209564685532,0.04461039524900798,0.01143645603954388,0.01401438782874341,0.019514226633487355,0.01736707915990136,-0.00442212032924268,0.010126478827700153,0.03162202385525348,0.015113442693875885,-0.06061484710949935,0.014196052618707915,0.019494008366870402,0.01270900457395616,0.0262625392815062,-0.03852320661097915,0.012858102286726566,,0.005780138504482686,0.06251766167140647,-0.01726156649947788,-0.001948097811323402,-0.015214822506390235,0.05009677774220434,0.012325006449207095,-0.030349448416488928,0.07154018010262961,0.043103511047788534,-0.09467467152261735,0.0306572303169193,0.0383561522999728,0.029816571567580684,0.013600137372985377,0.030254281903125412,0.05317021648723572,0.11468606092222183,0.059696519986090664,0.0753105934254232,,0.03191471754215661,0.019972716032455748,0.056663834533295626,0.03862370371438568,,0.031029286671328128,0.04351525695675074,0.006676687360151102,0.045963059925580516,0.056184896420768286,0.07888035133318057,0.0554681611678463,0.018649547169883752,-0.008469211741604322,-0.024200942762313923,0.03300137747703738,,,0.08584815606755115,-0.14268745142994413,0.038346973839490935,0.12344800562833151,-0.05553812459971914
